Source;Target;Type;
13;92;Undirected;
13;545;Undirected;
13;556;Undirected;
13;824;Undirected;
13;1165;Undirected;
13;1263;Undirected;
13;1579;Undirected;
13;2454;Undirected;
13;2458;Undirected;
13;2928;Undirected;
13;3072;Undirected;
13;3234;Undirected;
13;3299;Undirected;
13;3317;Undirected;
13;4017;Undirected;
13;4178;Undirected;
13;4186;Undirected;
13;4496;Undirected;
13;4742;Undirected;
13;4878;Undirected;
13;4953;Undirected;
13;4978;Undirected;
14;224;Undirected;
14;256;Undirected;
14;389;Undirected;
14;406;Undirected;
14;589;Undirected;
14;633;Undirected;
14;711;Undirected;
14;737;Undirected;
14;1215;Undirected;
14;1270;Undirected;
14;1377;Undirected;
14;1537;Undirected;
14;1664;Undirected;
14;2217;Undirected;
14;2254;Undirected;
14;2318;Undirected;
14;2473;Undirected;
14;2524;Undirected;
14;2608;Undirected;
14;2776;Undirected;
14;3330;Undirected;
14;3553;Undirected;
14;3828;Undirected;
14;3906;Undirected;
14;4154;Undirected;
14;4832;Undirected;
15;88;Undirected;
15;563;Undirected;
15;592;Undirected;
15;868;Undirected;
15;1344;Undirected;
15;1418;Undirected;
15;2025;Undirected;
15;2222;Undirected;
15;2578;Undirected;
15;2958;Undirected;
15;3077;Undirected;
15;3335;Undirected;
15;3652;Undirected;
15;3718;Undirected;
15;4084;Undirected;
15;4224;Undirected;
15;4371;Undirected;
16;366;Undirected;
16;474;Undirected;
16;1180;Undirected;
16;1462;Undirected;
16;2057;Undirected;
16;2150;Undirected;
16;2206;Undirected;
16;2228;Undirected;
16;2312;Undirected;
16;2402;Undirected;
16;2560;Undirected;
16;2580;Undirected;
16;2586;Undirected;
16;2648;Undirected;
16;2878;Undirected;
16;2906;Undirected;
16;3004;Undirected;
16;3216;Undirected;
16;3897;Undirected;
16;3993;Undirected;
16;4232;Undirected;
16;4328;Undirected;
16;4857;Undirected;
16;4958;Undirected;
17;20;Undirected;
17;1056;Undirected;
17;1721;Undirected;
17;1749;Undirected;
17;1867;Undirected;
17;2029;Undirected;
17;2674;Undirected;
17;2840;Undirected;
17;2886;Undirected;
17;3176;Undirected;
17;3285;Undirected;
17;3986;Undirected;
17;4040;Undirected;
17;4078;Undirected;
17;4881;Undirected;
18;160;Undirected;
18;386;Undirected;
18;802;Undirected;
18;1074;Undirected;
18;1284;Undirected;
18;1521;Undirected;
18;1949;Undirected;
18;2857;Undirected;
18;3074;Undirected;
18;3611;Undirected;
18;3614;Undirected;
18;3770;Undirected;
18;4070;Undirected;
18;4751;Undirected;
19;244;Undirected;
19;489;Undirected;
19;720;Undirected;
19;2130;Undirected;
19;3072;Undirected;
19;3820;Undirected;
19;3883;Undirected;
19;4000;Undirected;
19;4212;Undirected;
19;4245;Undirected;
20;43;Undirected;
20;116;Undirected;
20;194;Undirected;
20;197;Undirected;
20;308;Undirected;
20;887;Undirected;
20;1329;Undirected;
20;1430;Undirected;
20;1958;Undirected;
20;2485;Undirected;
20;3047;Undirected;
20;3807;Undirected;
20;3809;Undirected;
20;3947;Undirected;
20;4562;Undirected;
20;4908;Undirected;
20;4963;Undirected;
21;323;Undirected;
21;586;Undirected;
21;1438;Undirected;
21;1570;Undirected;
21;2251;Undirected;
21;2310;Undirected;
21;2360;Undirected;
21;2578;Undirected;
21;2733;Undirected;
21;2943;Undirected;
21;3352;Undirected;
21;3427;Undirected;
21;3433;Undirected;
21;3848;Undirected;
21;3929;Undirected;
21;4020;Undirected;
21;4225;Undirected;
21;4725;Undirected;
22;195;Undirected;
22;394;Undirected;
22;1076;Undirected;
22;1311;Undirected;
22;1346;Undirected;
22;1577;Undirected;
22;1600;Undirected;
22;1606;Undirected;
22;2489;Undirected;
22;3235;Undirected;
22;3286;Undirected;
22;3451;Undirected;
22;3617;Undirected;
22;3797;Undirected;
22;4285;Undirected;
22;4797;Undirected;
23;168;Undirected;
23;585;Undirected;
23;845;Undirected;
23;855;Undirected;
23;937;Undirected;
23;1146;Undirected;
23;1208;Undirected;
23;1252;Undirected;
23;1326;Undirected;
23;1572;Undirected;
23;2355;Undirected;
23;2478;Undirected;
23;2541;Undirected;
23;2749;Undirected;
23;2803;Undirected;
23;2812;Undirected;
23;4275;Undirected;
23;4358;Undirected;
23;4719;Undirected;
23;4720;Undirected;
24;40;Undirected;
24;330;Undirected;
24;1200;Undirected;
24;1240;Undirected;
24;1330;Undirected;
24;1513;Undirected;
24;1657;Undirected;
24;1676;Undirected;
24;1864;Undirected;
24;1991;Undirected;
24;2364;Undirected;
24;2515;Undirected;
24;2737;Undirected;
24;2895;Undirected;
24;2902;Undirected;
24;3424;Undirected;
24;3470;Undirected;
24;3738;Undirected;
24;3880;Undirected;
25;176;Undirected;
25;549;Undirected;
25;1069;Undirected;
25;2112;Undirected;
25;2790;Undirected;
25;2960;Undirected;
25;3529;Undirected;
25;4062;Undirected;
26;143;Undirected;
26;377;Undirected;
26;749;Undirected;
26;788;Undirected;
26;899;Undirected;
26;996;Undirected;
26;1294;Undirected;
26;1600;Undirected;
26;1703;Undirected;
26;2383;Undirected;
26;2601;Undirected;
26;3151;Undirected;
26;3389;Undirected;
26;3549;Undirected;
26;3901;Undirected;
26;4678;Undirected;
27;100;Undirected;
27;199;Undirected;
27;377;Undirected;
27;510;Undirected;
27;531;Undirected;
27;711;Undirected;
27;713;Undirected;
27;2083;Undirected;
27;2107;Undirected;
27;2582;Undirected;
27;2832;Undirected;
27;3175;Undirected;
27;3413;Undirected;
27;3418;Undirected;
27;3598;Undirected;
27;3813;Undirected;
27;4089;Undirected;
27;4179;Undirected;
27;4893;Undirected;
27;4895;Undirected;
28;249;Undirected;
28;689;Undirected;
28;901;Undirected;
28;1076;Undirected;
28;1551;Undirected;
28;1570;Undirected;
28;1669;Undirected;
28;2174;Undirected;
28;2570;Undirected;
28;2924;Undirected;
28;3010;Undirected;
28;3524;Undirected;
28;4334;Undirected;
28;4400;Undirected;
28;4458;Undirected;
28;4748;Undirected;
29;302;Undirected;
29;543;Undirected;
29;726;Undirected;
29;962;Undirected;
29;1464;Undirected;
29;1668;Undirected;
29;1697;Undirected;
29;1739;Undirected;
29;2188;Undirected;
29;2283;Undirected;
29;2287;Undirected;
29;3761;Undirected;
29;3824;Undirected;
29;4213;Undirected;
30;90;Undirected;
30;307;Undirected;
30;775;Undirected;
30;1339;Undirected;
30;2131;Undirected;
30;2175;Undirected;
30;2209;Undirected;
30;2345;Undirected;
30;2783;Undirected;
30;3205;Undirected;
30;3289;Undirected;
30;3578;Undirected;
30;3666;Undirected;
30;4337;Undirected;
30;4343;Undirected;
30;4356;Undirected;
30;4675;Undirected;
30;4738;Undirected;
30;4898;Undirected;
31;84;Undirected;
31;218;Undirected;
31;340;Undirected;
31;485;Undirected;
31;792;Undirected;
31;817;Undirected;
31;949;Undirected;
31;1415;Undirected;
31;1924;Undirected;
31;2157;Undirected;
31;2458;Undirected;
31;3083;Undirected;
31;3791;Undirected;
31;4352;Undirected;
31;4525;Undirected;
31;4533;Undirected;
32;275;Undirected;
32;558;Undirected;
32;1560;Undirected;
32;1989;Undirected;
32;2083;Undirected;
32;2248;Undirected;
32;2513;Undirected;
32;2672;Undirected;
33;120;Undirected;
33;1061;Undirected;
33;1151;Undirected;
33;1538;Undirected;
33;2562;Undirected;
33;2753;Undirected;
33;3048;Undirected;
33;3144;Undirected;
33;3540;Undirected;
33;3595;Undirected;
33;3643;Undirected;
33;3958;Undirected;
33;4058;Undirected;
33;4156;Undirected;
33;4251;Undirected;
34;77;Undirected;
34;87;Undirected;
34;193;Undirected;
34;601;Undirected;
34;804;Undirected;
34;1351;Undirected;
34;1442;Undirected;
34;1505;Undirected;
34;1530;Undirected;
34;1745;Undirected;
34;1856;Undirected;
34;2400;Undirected;
34;2547;Undirected;
34;2983;Undirected;
34;3097;Undirected;
34;3108;Undirected;
34;3192;Undirected;
34;3885;Undirected;
34;4366;Undirected;
34;4450;Undirected;
34;4609;Undirected;
35;140;Undirected;
35;817;Undirected;
35;849;Undirected;
35;1022;Undirected;
35;1260;Undirected;
35;1297;Undirected;
35;1334;Undirected;
35;1518;Undirected;
35;1559;Undirected;
35;1962;Undirected;
35;1979;Undirected;
35;2028;Undirected;
35;2718;Undirected;
35;2934;Undirected;
35;3095;Undirected;
35;3198;Undirected;
35;3321;Undirected;
35;3367;Undirected;
35;4011;Undirected;
35;4126;Undirected;
35;4143;Undirected;
35;4818;Undirected;
35;4834;Undirected;
35;4849;Undirected;
36;123;Undirected;
36;341;Undirected;
36;1027;Undirected;
36;1063;Undirected;
36;1635;Undirected;
36;2114;Undirected;
36;2148;Undirected;
36;2774;Undirected;
36;2821;Undirected;
36;2883;Undirected;
36;3370;Undirected;
36;4134;Undirected;
36;4245;Undirected;
36;4267;Undirected;
36;4462;Undirected;
36;4510;Undirected;
36;4708;Undirected;
36;4748;Undirected;
37;129;Undirected;
37;224;Undirected;
37;292;Undirected;
37;466;Undirected;
37;1173;Undirected;
37;1352;Undirected;
37;1692;Undirected;
37;2033;Undirected;
37;2849;Undirected;
37;2850;Undirected;
37;2867;Undirected;
37;4495;Undirected;
37;4599;Undirected;
37;4896;Undirected;
38;95;Undirected;
38;187;Undirected;
38;880;Undirected;
38;978;Undirected;
38;1069;Undirected;
38;1114;Undirected;
38;1456;Undirected;
38;1906;Undirected;
38;2118;Undirected;
38;2259;Undirected;
38;2799;Undirected;
38;3135;Undirected;
38;3366;Undirected;
38;3532;Undirected;
38;3533;Undirected;
38;3729;Undirected;
38;4375;Undirected;
38;4460;Undirected;
38;4981;Undirected;
39;129;Undirected;
39;140;Undirected;
39;201;Undirected;
39;319;Undirected;
39;520;Undirected;
39;604;Undirected;
39;1258;Undirected;
39;1844;Undirected;
39;2058;Undirected;
39;2516;Undirected;
39;2703;Undirected;
39;3610;Undirected;
39;4090;Undirected;
39;4192;Undirected;
40;182;Undirected;
40;543;Undirected;
40;846;Undirected;
40;1949;Undirected;
40;1992;Undirected;
40;2132;Undirected;
40;2626;Undirected;
40;3282;Undirected;
40;3432;Undirected;
40;3698;Undirected;
40;3789;Undirected;
40;3945;Undirected;
40;4144;Undirected;
40;4327;Undirected;
40;4675;Undirected;
41;165;Undirected;
41;193;Undirected;
41;222;Undirected;
41;270;Undirected;
41;748;Undirected;
41;824;Undirected;
41;886;Undirected;
41;1314;Undirected;
41;1615;Undirected;
41;2026;Undirected;
41;2355;Undirected;
41;2729;Undirected;
41;3506;Undirected;
41;3692;Undirected;
41;4632;Undirected;
41;4650;Undirected;
41;4729;Undirected;
42;370;Undirected;
42;482;Undirected;
42;516;Undirected;
42;636;Undirected;
42;942;Undirected;
42;2014;Undirected;
42;2511;Undirected;
42;2905;Undirected;
42;3835;Undirected;
42;3919;Undirected;
42;4177;Undirected;
42;4218;Undirected;
42;4389;Undirected;
42;4593;Undirected;
42;4752;Undirected;
42;4774;Undirected;
42;4890;Undirected;
43;168;Undirected;
43;328;Undirected;
43;507;Undirected;
43;524;Undirected;
43;1132;Undirected;
43;1151;Undirected;
43;2058;Undirected;
43;2207;Undirected;
43;2462;Undirected;
43;2731;Undirected;
43;3012;Undirected;
43;3018;Undirected;
43;3489;Undirected;
43;3627;Undirected;
43;3808;Undirected;
43;3927;Undirected;
43;4421;Undirected;
43;4436;Undirected;
43;4743;Undirected;
44;347;Undirected;
44;773;Undirected;
44;1123;Undirected;
44;1125;Undirected;
44;1377;Undirected;
44;1502;Undirected;
44;1716;Undirected;
44;1788;Undirected;
44;1864;Undirected;
44;2486;Undirected;
44;2880;Undirected;
44;3485;Undirected;
44;3560;Undirected;
44;4421;Undirected;
44;4436;Undirected;
44;4499;Undirected;
44;4566;Undirected;
44;4885;Undirected;
44;4986;Undirected;
45;256;Undirected;
45;345;Undirected;
45;388;Undirected;
45;396;Undirected;
45;675;Undirected;
45;2748;Undirected;
45;2928;Undirected;
45;4198;Undirected;
45;4326;Undirected;
45;4519;Undirected;
45;4552;Undirected;
45;4629;Undirected;
45;4871;Undirected;
46;77;Undirected;
46;806;Undirected;
46;1226;Undirected;
46;1242;Undirected;
46;1250;Undirected;
46;1346;Undirected;
46;1433;Undirected;
46;1509;Undirected;
46;1812;Undirected;
46;2061;Undirected;
46;2453;Undirected;
46;2706;Undirected;
46;3738;Undirected;
46;3743;Undirected;
46;3968;Undirected;
46;4197;Undirected;
46;4366;Undirected;
46;4375;Undirected;
46;4449;Undirected;
46;4962;Undirected;
47;178;Undirected;
47;573;Undirected;
47;588;Undirected;
47;594;Undirected;
47;893;Undirected;
47;1158;Undirected;
47;2057;Undirected;
47;2893;Undirected;
47;3127;Undirected;
47;3269;Undirected;
47;3396;Undirected;
47;3604;Undirected;
47;3716;Undirected;
47;4005;Undirected;
47;4458;Undirected;
47;4734;Undirected;
48;104;Undirected;
48;590;Undirected;
48;810;Undirected;
48;987;Undirected;
48;1057;Undirected;
48;1414;Undirected;
48;1636;Undirected;
48;1757;Undirected;
48;1994;Undirected;
48;2775;Undirected;
48;2935;Undirected;
48;2945;Undirected;
48;3187;Undirected;
48;3788;Undirected;
49;685;Undirected;
49;695;Undirected;
49;770;Undirected;
49;1199;Undirected;
49;2447;Undirected;
49;2628;Undirected;
49;2910;Undirected;
49;3461;Undirected;
49;3841;Undirected;
49;4341;Undirected;
49;4580;Undirected;
49;4649;Undirected;
50;105;Undirected;
50;641;Undirected;
50;1873;Undirected;
50;1925;Undirected;
50;2288;Undirected;
50;2713;Undirected;
50;3190;Undirected;
50;3431;Undirected;
50;3987;Undirected;
50;4309;Undirected;
50;4508;Undirected;
50;4968;Undirected;
51;141;Undirected;
51;356;Undirected;
51;547;Undirected;
51;751;Undirected;
51;836;Undirected;
51;1006;Undirected;
51;2120;Undirected;
51;2578;Undirected;
51;2700;Undirected;
51;3001;Undirected;
51;3050;Undirected;
51;3306;Undirected;
51;3627;Undirected;
51;3770;Undirected;
51;3915;Undirected;
51;3968;Undirected;
51;4227;Undirected;
51;4950;Undirected;
52;53;Undirected;
52;259;Undirected;
52;354;Undirected;
52;655;Undirected;
52;2360;Undirected;
52;2643;Undirected;
52;3165;Undirected;
52;3329;Undirected;
52;3457;Undirected;
52;3552;Undirected;
52;4134;Undirected;
52;4265;Undirected;
52;4636;Undirected;
53;132;Undirected;
53;367;Undirected;
53;401;Undirected;
53;418;Undirected;
53;681;Undirected;
53;724;Undirected;
53;830;Undirected;
53;1154;Undirected;
53;2186;Undirected;
53;2794;Undirected;
53;3000;Undirected;
53;3149;Undirected;
53;3250;Undirected;
53;3645;Undirected;
53;3789;Undirected;
53;3925;Undirected;
54;92;Undirected;
54;115;Undirected;
54;168;Undirected;
54;440;Undirected;
54;1400;Undirected;
54;2325;Undirected;
54;2673;Undirected;
54;2790;Undirected;
54;2951;Undirected;
54;3047;Undirected;
54;3133;Undirected;
54;3495;Undirected;
54;4015;Undirected;
54;4091;Undirected;
54;4129;Undirected;
54;4313;Undirected;
55;853;Undirected;
55;874;Undirected;
55;979;Undirected;
55;1147;Undirected;
55;1170;Undirected;
55;1238;Undirected;
55;1295;Undirected;
55;1404;Undirected;
55;1905;Undirected;
55;2942;Undirected;
55;3331;Undirected;
55;3412;Undirected;
55;3494;Undirected;
55;3628;Undirected;
55;3696;Undirected;
55;3806;Undirected;
55;4221;Undirected;
55;4580;Undirected;
55;4934;Undirected;
56;280;Undirected;
56;358;Undirected;
56;554;Undirected;
56;913;Undirected;
56;1303;Undirected;
56;1364;Undirected;
56;1509;Undirected;
56;2032;Undirected;
56;2415;Undirected;
56;2636;Undirected;
56;2697;Undirected;
56;2959;Undirected;
56;2970;Undirected;
56;3399;Undirected;
56;3497;Undirected;
56;4294;Undirected;
56;4917;Undirected;
57;144;Undirected;
57;273;Undirected;
57;364;Undirected;
57;643;Undirected;
57;1074;Undirected;
57;1248;Undirected;
57;1424;Undirected;
57;1543;Undirected;
57;1544;Undirected;
57;1672;Undirected;
57;1707;Undirected;
57;1999;Undirected;
57;2128;Undirected;
57;2231;Undirected;
57;2311;Undirected;
57;2480;Undirected;
57;3037;Undirected;
57;3416;Undirected;
57;3421;Undirected;
57;3555;Undirected;
57;3659;Undirected;
57;3769;Undirected;
57;3780;Undirected;
57;4016;Undirected;
57;4486;Undirected;
57;4487;Undirected;
57;4529;Undirected;
57;4977;Undirected;
58;521;Undirected;
58;622;Undirected;
58;1222;Undirected;
58;1758;Undirected;
58;1937;Undirected;
58;2206;Undirected;
58;2369;Undirected;
58;2445;Undirected;
58;2583;Undirected;
58;2697;Undirected;
58;2749;Undirected;
58;3375;Undirected;
58;4472;Undirected;
59;133;Undirected;
59;316;Undirected;
59;543;Undirected;
59;591;Undirected;
59;735;Undirected;
59;744;Undirected;
59;962;Undirected;
59;1155;Undirected;
59;1490;Undirected;
59;1868;Undirected;
59;2527;Undirected;
59;3224;Undirected;
59;3236;Undirected;
59;3319;Undirected;
59;3341;Undirected;
59;3353;Undirected;
59;3454;Undirected;
59;3515;Undirected;
59;3551;Undirected;
59;3570;Undirected;
59;3620;Undirected;
59;3674;Undirected;
59;3712;Undirected;
59;3804;Undirected;
59;3987;Undirected;
59;4293;Undirected;
60;1309;Undirected;
60;1773;Undirected;
60;2050;Undirected;
60;2730;Undirected;
60;2850;Undirected;
60;3469;Undirected;
60;3637;Undirected;
60;3837;Undirected;
60;3873;Undirected;
60;3906;Undirected;
60;4035;Undirected;
60;4840;Undirected;
61;386;Undirected;
61;447;Undirected;
61;480;Undirected;
61;547;Undirected;
61;928;Undirected;
61;1189;Undirected;
61;1924;Undirected;
61;2047;Undirected;
61;2097;Undirected;
61;2425;Undirected;
61;2470;Undirected;
61;3260;Undirected;
61;4544;Undirected;
61;4655;Undirected;
61;4666;Undirected;
61;4986;Undirected;
62;294;Undirected;
62;399;Undirected;
62;625;Undirected;
62;868;Undirected;
62;1097;Undirected;
62;1606;Undirected;
62;1710;Undirected;
62;2084;Undirected;
62;2228;Undirected;
62;2881;Undirected;
62;2903;Undirected;
62;3198;Undirected;
62;3797;Undirected;
62;4281;Undirected;
62;4327;Undirected;
63;109;Undirected;
63;123;Undirected;
63;546;Undirected;
63;690;Undirected;
63;1485;Undirected;
63;1595;Undirected;
63;2396;Undirected;
63;2575;Undirected;
63;2618;Undirected;
63;2714;Undirected;
63;3963;Undirected;
63;4540;Undirected;
63;4974;Undirected;
64;214;Undirected;
64;290;Undirected;
64;367;Undirected;
64;802;Undirected;
64;977;Undirected;
64;1219;Undirected;
64;1810;Undirected;
64;2272;Undirected;
64;2817;Undirected;
64;2929;Undirected;
64;3783;Undirected;
64;3900;Undirected;
64;4451;Undirected;
65;272;Undirected;
65;383;Undirected;
65;591;Undirected;
65;975;Undirected;
65;1008;Undirected;
65;1257;Undirected;
65;1960;Undirected;
65;2703;Undirected;
65;2855;Undirected;
65;2923;Undirected;
65;3352;Undirected;
65;3820;Undirected;
65;3907;Undirected;
65;4014;Undirected;
66;139;Undirected;
66;529;Undirected;
66;744;Undirected;
66;1089;Undirected;
66;1251;Undirected;
66;1486;Undirected;
66;1655;Undirected;
66;1704;Undirected;
66;2016;Undirected;
66;2082;Undirected;
66;2247;Undirected;
66;2680;Undirected;
66;3141;Undirected;
66;3170;Undirected;
66;3252;Undirected;
66;3416;Undirected;
66;3616;Undirected;
66;4024;Undirected;
66;4606;Undirected;
66;4936;Undirected;
67;561;Undirected;
67;729;Undirected;
67;2253;Undirected;
67;3104;Undirected;
67;4111;Undirected;
67;4310;Undirected;
67;4642;Undirected;
67;4708;Undirected;
67;4746;Undirected;
67;4762;Undirected;
68;512;Undirected;
68;677;Undirected;
68;996;Undirected;
68;1094;Undirected;
68;1136;Undirected;
68;1418;Undirected;
68;1517;Undirected;
68;1941;Undirected;
68;2232;Undirected;
68;2264;Undirected;
68;2557;Undirected;
68;2935;Undirected;
68;2985;Undirected;
68;3246;Undirected;
68;3724;Undirected;
68;4180;Undirected;
68;4319;Undirected;
69;386;Undirected;
69;520;Undirected;
69;872;Undirected;
69;1493;Undirected;
69;1838;Undirected;
69;2564;Undirected;
69;2808;Undirected;
69;3313;Undirected;
69;3316;Undirected;
69;3450;Undirected;
69;3738;Undirected;
69;4339;Undirected;
69;4448;Undirected;
69;4822;Undirected;
70;310;Undirected;
70;801;Undirected;
70;2752;Undirected;
70;2898;Undirected;
70;3042;Undirected;
70;3543;Undirected;
70;3611;Undirected;
70;4125;Undirected;
70;4133;Undirected;
70;4369;Undirected;
70;4515;Undirected;
70;4699;Undirected;
70;4772;Undirected;
70;4886;Undirected;
71;241;Undirected;
71;390;Undirected;
71;466;Undirected;
71;530;Undirected;
71;889;Undirected;
71;1030;Undirected;
71;1257;Undirected;
71;1338;Undirected;
71;1367;Undirected;
71;1401;Undirected;
71;1545;Undirected;
71;1551;Undirected;
71;1709;Undirected;
71;3247;Undirected;
71;3260;Undirected;
71;3431;Undirected;
71;4232;Undirected;
71;4690;Undirected;
71;4742;Undirected;
71;4958;Undirected;
72;674;Undirected;
72;884;Undirected;
72;2371;Undirected;
72;2596;Undirected;
72;2937;Undirected;
72;2977;Undirected;
72;3454;Undirected;
72;3492;Undirected;
72;3914;Undirected;
72;3995;Undirected;
72;4035;Undirected;
72;4733;Undirected;
73;182;Undirected;
73;573;Undirected;
73;924;Undirected;
73;1042;Undirected;
73;1354;Undirected;
73;1525;Undirected;
73;1738;Undirected;
73;1876;Undirected;
73;1990;Undirected;
73;2238;Undirected;
73;2353;Undirected;
73;2413;Undirected;
73;2896;Undirected;
73;3079;Undirected;
73;3109;Undirected;
73;3372;Undirected;
73;3875;Undirected;
73;3971;Undirected;
73;4792;Undirected;
74;89;Undirected;
74;848;Undirected;
74;1262;Undirected;
74;1423;Undirected;
74;1639;Undirected;
74;1758;Undirected;
74;1947;Undirected;
74;2150;Undirected;
74;2254;Undirected;
74;2607;Undirected;
74;3042;Undirected;
74;3187;Undirected;
74;3378;Undirected;
74;3753;Undirected;
74;3864;Undirected;
74;3946;Undirected;
74;4260;Undirected;
74;4489;Undirected;
74;4663;Undirected;
75;543;Undirected;
75;805;Undirected;
75;808;Undirected;
75;1938;Undirected;
75;2037;Undirected;
75;2095;Undirected;
75;2750;Undirected;
75;2823;Undirected;
75;3209;Undirected;
75;3312;Undirected;
75;3691;Undirected;
75;4300;Undirected;
75;4358;Undirected;
75;4637;Undirected;
75;4773;Undirected;
75;4996;Undirected;
76;95;Undirected;
76;363;Undirected;
76;431;Undirected;
76;974;Undirected;
76;1009;Undirected;
76;1152;Undirected;
76;1204;Undirected;
76;1869;Undirected;
76;1925;Undirected;
76;2294;Undirected;
76;2310;Undirected;
76;2723;Undirected;
76;3216;Undirected;
76;3674;Undirected;
76;3962;Undirected;
76;3965;Undirected;
76;3999;Undirected;
76;4253;Undirected;
76;4779;Undirected;
77;424;Undirected;
77;890;Undirected;
77;1077;Undirected;
77;1092;Undirected;
77;1150;Undirected;
77;1903;Undirected;
77;2165;Undirected;
77;2231;Undirected;
77;2543;Undirected;
77;2688;Undirected;
77;2905;Undirected;
77;3039;Undirected;
77;3591;Undirected;
77;3734;Undirected;
77;4138;Undirected;
77;4185;Undirected;
77;4206;Undirected;
77;4228;Undirected;
77;4520;Undirected;
77;4616;Undirected;
78;181;Undirected;
78;246;Undirected;
