Source;Target;Type;
410;724;Undirected;
418;546;Undirected;
421;863;Undirected;
422;617;Undirected;
424;890;Undirected;
426;869;Undirected;
427;967;Undirected;
429;613;Undirected;
435;979;Undirected;
438;464;Undirected;
445;648;Undirected;
448;790;Undirected;
449;935;Undirected;
451;627;Undirected;
451;771;Undirected;
454;989;Undirected;
462;696;Undirected;
463;765;Undirected;
467;759;Undirected;
468;969;Undirected;
470;509;Undirected;
470;722;Undirected;
473;772;Undirected;
479;608;Undirected;
481;753;Undirected;
485;743;Undirected;
496;761;Undirected;
503;792;Undirected;
503;829;Undirected;
505;618;Undirected;
509;957;Undirected;
511;852;Undirected;
513;976;Undirected;
514;872;Undirected;
515;970;Undirected;
519;749;Undirected;
525;600;Undirected;
528;586;Undirected;
528;661;Undirected;
529;680;Undirected;
532;951;Undirected;
536;787;Undirected;
540;620;Undirected;
540;650;Undirected;
541;672;Undirected;
543;756;Undirected;
545;669;Undirected;
546;914;Undirected;
547;745;Undirected;
547;934;Undirected;
553;654;Undirected;
557;984;Undirected;
558;909;Undirected;
559;744;Undirected;
564;617;Undirected;
570;616;Undirected;
570;707;Undirected;
578;768;Undirected;
578;795;Undirected;
579;958;Undirected;
584;703;Undirected;
591;708;Undirected;
591;794;Undirected;
595;750;Undirected;
601;671;Undirected;
608;650;Undirected;
613;890;Undirected;
616;966;Undirected;
626;821;Undirected;
628;936;Undirected;
631;961;Undirected;
635;969;Undirected;
639;957;Undirected;
640;786;Undirected;
643;819;Undirected;
651;758;Undirected;
653;766;Undirected;
656;658;Undirected;
658;847;Undirected;
661;919;Undirected;
665;745;Undirected;
673;976;Undirected;
678;918;Undirected;
696;737;Undirected;
697;743;Undirected;
699;787;Undirected;
716;945;Undirected;
718;893;Undirected;
728;921;Undirected;
729;795;Undirected;
733;960;Undirected;
735;750;Undirected;
739;743;Undirected;
745;872;Undirected;
750;952;Undirected;
750;989;Undirected;
756;821;Undirected;
761;964;Undirected;
762;917;Undirected;
767;927;Undirected;
767;945;Undirected;
770;834;Undirected;
775;928;Undirected;
784;841;Undirected;
785;790;Undirected;
787;882;Undirected;
800;951;Undirected;
813;992;Undirected;
844;892;Undirected;
896;995;Undirected;
914;953;Undirected;
916;940;Undirected;
934;996;Undirected;
940;969;Undirected;
979;995;Undirected;
