Source;Target;Type;
123;3682;Undirected;
124;4106;Undirected;
126;394;Undirected;
126;1487;Undirected;
127;1812;Undirected;
128;1800;Undirected;
128;3981;Undirected;
129;1083;Undirected;
130;1104;Undirected;
130;1128;Undirected;
130;2972;Undirected;
130;3004;Undirected;
131;2075;Undirected;
133;814;Undirected;
134;1007;Undirected;
135;3108;Undirected;
135;3238;Undirected;
135;3510;Undirected;
137;419;Undirected;
137;3433;Undirected;
138;2563;Undirected;
139;1861;Undirected;
142;3710;Undirected;
144;693;Undirected;
144;710;Undirected;
144;2484;Undirected;
144;3751;Undirected;
145;417;Undirected;
145;3234;Undirected;
145;3710;Undirected;
147;3811;Undirected;
148;293;Undirected;
148;1479;Undirected;
148;2024;Undirected;
151;376;Undirected;
151;818;Undirected;
153;2331;Undirected;
154;566;Undirected;
156;338;Undirected;
156;3040;Undirected;
158;169;Undirected;
158;2960;Undirected;
159;2201;Undirected;
159;2843;Undirected;
161;4076;Undirected;
162;2034;Undirected;
162;4249;Undirected;
163;1968;Undirected;
163;2425;Undirected;
163;3136;Undirected;
164;3457;Undirected;
166;3509;Undirected;
167;1917;Undirected;
173;694;Undirected;
174;630;Undirected;
174;2398;Undirected;
175;2777;Undirected;
175;3537;Undirected;
176;357;Undirected;
176;4050;Undirected;
179;2056;Undirected;
180;708;Undirected;
180;1353;Undirected;
180;2178;Undirected;
181;2016;Undirected;
181;3341;Undirected;
182;2761;Undirected;
182;3597;Undirected;
182;3920;Undirected;
183;3243;Undirected;
184;3658;Undirected;
185;837;Undirected;
185;1122;Undirected;
187;2140;Undirected;
188;1105;Undirected;
188;3640;Undirected;
188;4638;Undirected;
189;3517;Undirected;
190;1950;Undirected;
192;1127;Undirected;
194;1352;Undirected;
194;2477;Undirected;
198;2188;Undirected;
199;2167;Undirected;
200;3149;Undirected;
201;1884;Undirected;
202;248;Undirected;
202;2201;Undirected;
202;2791;Undirected;
203;3030;Undirected;
205;1381;Undirected;
207;4718;Undirected;
208;2776;Undirected;
211;2077;Undirected;
215;3420;Undirected;
223;3396;Undirected;
223;4577;Undirected;
223;4589;Undirected;
224;1085;Undirected;
225;1622;Undirected;
227;2847;Undirected;
228;256;Undirected;
228;1022;Undirected;
228;1652;Undirected;
228;1721;Undirected;
229;3342;Undirected;
229;4478;Undirected;
230;4579;Undirected;
231;1636;Undirected;
231;4120;Undirected;
232;621;Undirected;
233;1658;Undirected;
234;280;Undirected;
237;4945;Undirected;
238;2745;Undirected;
240;2773;Undirected;
245;1971;Undirected;
246;4301;Undirected;
248;691;Undirected;
248;2078;Undirected;
249;4341;Undirected;
251;3744;Undirected;
252;816;Undirected;
252;2482;Undirected;
253;2840;Undirected;
255;1859;Undirected;
255;2188;Undirected;
256;642;Undirected;
256;3673;Undirected;
256;3925;Undirected;
257;3532;Undirected;
261;2663;Undirected;
263;4100;Undirected;
265;2497;Undirected;
265;3465;Undirected;
268;3526;Undirected;
271;1452;Undirected;
271;4398;Undirected;
272;511;Undirected;
272;3643;Undirected;
273;2318;Undirected;
273;2733;Undirected;
274;3139;Undirected;
276;1973;Undirected;
276;2105;Undirected;
277;2749;Undirected;
280;390;Undirected;
280;1393;Undirected;
281;1489;Undirected;
281;3201;Undirected;
282;3684;Undirected;
283;475;Undirected;
284;840;Undirected;
285;1751;Undirected;
286;722;Undirected;
287;3890;Undirected;
288;1454;Undirected;
289;3914;Undirected;
290;2802;Undirected;
293;1055;Undirected;
293;1136;Undirected;
293;4211;Undirected;
293;4375;Undirected;
294;1901;Undirected;
296;1360;Undirected;
296;2287;Undirected;
297;604;Undirected;
297;3939;Undirected;
298;1897;Undirected;
298;3126;Undirected;
298;4845;Undirected;
299;1229;Undirected;
299;1293;Undirected;
299;3701;Undirected;
300;702;Undirected;
301;3770;Undirected;
302;992;Undirected;
302;4085;Undirected;
305;381;Undirected;
305;4496;Undirected;
306;2026;Undirected;
308;3316;Undirected;
309;451;Undirected;
310;356;Undirected;
310;1946;Undirected;
312;1788;Undirected;
312;2601;Undirected;
313;3396;Undirected;
313;3948;Undirected;
315;2647;Undirected;
315;4263;Undirected;
316;3344;Undirected;
319;905;Undirected;
320;355;Undirected;
321;1371;Undirected;
322;2231;Undirected;
324;4167;Undirected;
325;4145;Undirected;
326;2098;Undirected;
329;3039;Undirected;
331;861;Undirected;
331;1237;Undirected;
331;1811;Undirected;
331;3699;Undirected;
331;3771;Undirected;
332;398;Undirected;
333;2604;Undirected;
333;2901;Undirected;
333;4677;Undirected;
334;1637;Undirected;
335;1236;Undirected;
335;3664;Undirected;
337;3144;Undirected;
337;4847;Undirected;
339;1888;Undirected;
339;4129;Undirected;
339;4440;Undirected;
341;3743;Undirected;
343;3937;Undirected;
343;4829;Undirected;
344;1294;Undirected;
346;408;Undirected;
346;1039;Undirected;
349;647;Undirected;
349;2126;Undirected;
350;386;Undirected;
353;1719;Undirected;
355;1676;Undirected;
356;3452;Undirected;
358;1006;Undirected;
358;4524;Undirected;
359;1054;Undirected;
360;2930;Undirected;
363;3072;Undirected;
365;2129;Undirected;
365;2428;Undirected;
365;4244;Undirected;
366;4227;Undirected;
367;419;Undirected;
368;493;Undirected;
369;2323;Undirected;
371;3707;Undirected;
372;3461;Undirected;
372;3632;Undirected;
375;627;Undirected;
376;768;Undirected;
377;2905;Undirected;
381;770;Undirected;
381;2978;Undirected;
382;557;Undirected;
384;4026;Undirected;
385;1366;Undirected;
385;1864;Undirected;
387;1843;Undirected;
387;4059;Undirected;
391;3218;Undirected;
392;735;Undirected;
394;550;Undirected;
395;1398;Undirected;
395;4654;Undirected;
396;1222;Undirected;
398;582;Undirected;
400;3517;Undirected;
401;2286;Undirected;
401;3617;Undirected;
402;857;Undirected;
404;1008;Undirected;
404;4271;Undirected;
405;2465;Undirected;
407;2349;Undirected;
407;3076;Undirected;
408;3248;Undirected;
409;534;Undirected;
409;3580;Undirected;
411;2418;Undirected;
411;2573;Undirected;
411;3314;Undirected;
411;3836;Undirected;
413;667;Undirected;
414;2310;Undirected;
414;3083;Undirected;
414;4147;Undirected;
415;2083;Undirected;
415;4070;Undirected;
416;3867;Undirected;
419;1567;Undirected;
419;3178;Undirected;
420;1462;Undirected;
421;3077;Undirected;
422;2984;Undirected;
423;3270;Undirected;
424;1404;Undirected;
424;1435;Undirected;
425;4950;Undirected;
427;2053;Undirected;
428;3318;Undirected;
428;4283;Undirected;
431;565;Undirected;
431;4512;Undirected;
433;2891;Undirected;
437;3729;Undirected;
438;2844;Undirected;
439;2632;Undirected;
439;3474;Undirected;
442;3077;Undirected;
443;2398;Undirected;
443;2806;Undirected;
443;4538;Undirected;
443;4974;Undirected;
444;2003;Undirected;
445;3052;Undirected;
449;841;Undirected;
449;3896;Undirected;
450;564;Undirected;
451;3433;Undirected;
457;1348;Undirected;
457;2586;Undirected;
457;4692;Undirected;
458;3638;Undirected;
458;4699;Undirected;
459;2550;Undirected;
460;2833;Undirected;
460;3737;Undirected;
460;4199;Undirected;
462;3659;Undirected;
464;2730;Undirected;
464;3313;Undirected;
471;4916;Undirected;
473;1261;Undirected;
473;3999;Undirected;
475;3295;Undirected;
475;3329;Undirected;
476;1530;Undirected;
476;4531;Undirected;
481;1521;Undirected;
481;4943;Undirected;
482;4675;Undirected;
483;1047;Undirected;
484;1144;Undirected;
485;1882;Undirected;
485;4880;Undirected;
487;1432;Undirected;
487;4445;Undirected;
488;1930;Undirected;
488;3372;Undirected;
488;3669;Undirected;
490;2820;Undirected;
492;2983;Undirected;
493;3407;Undirected;
493;4999;Undirected;
495;674;Undirected;
495;765;Undirected;
499;698;Undirected;
499;2523;Undirected;
499;2689;Undirected;
504;3649;Undirected;
506;2703;Undirected;
507;3268;Undirected;
507;3785;Undirected;
507;4776;Undirected;
510;4611;Undirected;
511;1178;Undirected;
512;3038;Undirected;
512;3192;Undirected;
514;4037;Undirected;
514;4755;Undirected;
516;637;Undirected;
516;3662;Undirected;
516;4267;Undirected;
517;922;Undirected;
518;2032;Undirected;
519;1725;Undirected;
519;2486;Undirected;
519;2543;Undirected;
520;2328;Undirected;
521;3667;Undirected;
523;2629;Undirected;
524;3356;Undirected;
525;3383;Undirected;
526;2089;Undirected;
529;1312;Undirected;
530;2152;Undirected;
531;1271;Undirected;
531;3027;Undirected;
532;2379;Undirected;
532;3847;Undirected;
534;1227;Undirected;
537;741;Undirected;
537;1162;Undirected;
538;3584;Undirected;
541;2087;Undirected;
543;1026;Undirected;
544;1517;Undirected;
546;1920;Undirected;
547;4403;Undirected;
550;2783;Undirected;
553;3614;Undirected;
553;3741;Undirected;
554;2320;Undirected;
555;1770;Undirected;
556;818;Undirected;
560;773;Undirected;
563;2860;Undirected;
568;4506;Undirected;
571;3000;Undirected;
572;1322;Undirected;
572;3726;Undirected;
575;2536;Undirected;
576;939;Undirected;
576;1601;Undirected;
576;2653;Undirected;
576;3193;Undirected;
579;2423;Undirected;
583;4209;Undirected;
584;1453;Undirected;
586;3436;Undirected;
589;4602;Undirected;
590;2415;Undirected;
591;3800;Undirected;
591;4842;Undirected;
592;3406;Undirected;
594;1307;Undirected;
594;4688;Undirected;
595;638;Undirected;
595;1817;Undirected;
595;4356;Undirected;
595;4470;Undirected;
597;650;Undirected;
597;2672;Undirected;
601;1233;Undirected;
601;1819;Undirected;
601;2483;Undirected;
602;3392;Undirected;
606;2438;Undirected;
607;1389;Undirected;
610;1384;Undirected;
610;2981;Undirected;
612;1076;Undirected;
612;2083;Undirected;
612;4433;Undirected;
613;838;Undirected;
619;1742;Undirected;
619;3820;Undirected;
620;3231;Undirected;
622;2567;Undirected;
623;2709;Undirected;
624;1336;Undirected;
626;4059;Undirected;
627;3528;Undirected;
628;1056;Undirected;
628;3673;Undirected;
629;1586;Undirected;
629;1916;Undirected;
629;3477;Undirected;
630;2855;Undirected;
631;1460;Undirected;
632;2161;Undirected;
632;2685;Undirected;
633;4338;Undirected;
634;4601;Undirected;
635;1106;Undirected;
637;2416;Undirected;
637;4346;Undirected;
638;2043;Undirected;
640;3443;Undirected;
640;3979;Undirected;
642;4453;Undirected;
643;4427;Undirected;
645;2112;Undirected;
646;3431;Undirected;
646;4842;Undirected;
647;1922;Undirected;
648;1054;Undirected;
649;2941;Undirected;
650;2693;Undirected;
650;4000;Undirected;
651;1857;Undirected;
653;1590;Undirected;
654;1248;Undirected;
655;1844;Undirected;
655;3206;Undirected;
657;3217;Undirected;
657;4054;Undirected;
659;1689;Undirected;
659;3248;Undirected;
661;909;Undirected;
661;2720;Undirected;
661;4240;Undirected;
664;1193;Undirected;
664;1384;Undirected;
665;843;Undirected;
666;1159;Undirected;
667;2877;Undirected;
668;2040;Undirected;
668;3005;Undirected;
669;3455;Undirected;
669;4280;Undirected;
669;4905;Undirected;
673;2496;Undirected;
677;3471;Undirected;
678;1938;Undirected;
680;1275;Undirected;
681;1330;Undirected;
681;2768;Undirected;
683;4890;Undirected;
684;2581;Undirected;
684;4051;Undirected;
685;1096;Undirected;
686;1067;Undirected;
686;3670;Undirected;
687;2034;Undirected;
688;3452;Undirected;
689;1538;Undirected;
689;2846;Undirected;
693;4015;Undirected;
695;4829;Undirected;
697;4197;Undirected;
698;1252;Undirected;
699;983;Undirected;
701;1351;Undirected;
702;1430;Undirected;
704;4898;Undirected;
705;746;Undirected;
705;3230;Undirected;
705;4778;Undirected;
706;1930;Undirected;
706;2063;Undirected;
708;935;Undirected;
708;2622;Undirected;
708;3481;Undirected;
709;2196;Undirected;
710;2075;Undirected;
710;2886;Undirected;
711;1212;Undirected;
711;3879;Undirected;
713;3492;Undirected;
715;1237;Undirected;
715;4038;Undirected;
717;1332;Undirected;
717;4311;Undirected;
718;757;Undirected;
723;3766;Undirected;
724;1305;Undirected;
725;2985;Undirected;
726;2604;Undirected;
727;2344;Undirected;
731;4738;Undirected;
732;1712;Undirected;
734;1597;Undirected;
734;3725;Undirected;
737;4537;Undirected;
738;1147;Undirected;
738;3904;Undirected;
739;2488;Undirected;
739;4342;Undirected;
741;1792;Undirected;
741;1795;Undirected;
741;2180;Undirected;
745;4876;Undirected;
746;2591;Undirected;
746;3028;Undirected;
750;4223;Undirected;
753;2862;Undirected;
759;4007;Undirected;
759;4970;Undirected;
760;2112;Undirected;
760;4872;Undirected;
761;2254;Undirected;
762;4996;Undirected;
766;1104;Undirected;
768;1981;Undirected;
769;4713;Undirected;
770;4730;Undirected;
772;917;Undirected;
772;1355;Undirected;
772;2031;Undirected;
773;4305;Undirected;
774;2677;Undirected;
774;3298;Undirected;
775;4092;Undirected;
775;4139;Undirected;
776;2687;Undirected;
779;2642;Undirected;
780;2422;Undirected;
780;3378;Undirected;
782;890;Undirected;
782;1844;Undirected;
782;2898;Undirected;
785;3479;Undirected;
786;2415;Undirected;
786;2657;Undirected;
788;4318;Undirected;
789;3041;Undirected;
789;3648;Undirected;
792;1094;Undirected;
792;2669;Undirected;
792;4496;Undirected;
793;3739;Undirected;
796;3450;Undirected;
799;1656;Undirected;
802;2829;Undirected;
802;3538;Undirected;
803;1499;Undirected;
804;2356;Undirected;
805;2205;Undirected;
805;2854;Undirected;
806;4276;Undirected;
806;4977;Undirected;
809;1194;Undirected;
811;1994;Undirected;
813;2483;Undirected;
818;2902;Undirected;
819;3641;Undirected;
819;4023;Undirected;
822;3502;Undirected;
824;3849;Undirected;
825;2734;Undirected;
826;4473;Undirected;
827;2641;Undirected;
829;1317;Undirected;
830;1497;Undirected;
830;2778;Undirected;
831;4151;Undirected;
832;3820;Undirected;
833;4803;Undirected;
836;1888;Undirected;
837;2002;Undirected;
837;2024;Undirected;
839;2495;Undirected;
839;3804;Undirected;
839;3984;Undirected;
841;3811;Undirected;
843;3827;Undirected;
845;3816;Undirected;
846;1480;Undirected;
846;4762;Undirected;
848;2570;Undirected;
849;920;Undirected;
852;3294;Undirected;
854;1085;Undirected;
854;4249;Undirected;
854;4259;Undirected;
855;1850;Undirected;
855;1884;Undirected;
855;2767;Undirected;
856;939;Undirected;
856;3124;Undirected;
857;2753;Undirected;
858;3987;Undirected;
859;3470;Undirected;
860;4355;Undirected;
861;1560;Undirected;
861;4187;Undirected;
862;4459;Undirected;
863;2787;Undirected;
864;2572;Undirected;
864;3987;Undirected;
865;3801;Undirected;
866;4074;Undirected;
868;1961;Undirected;
868;4707;Undirected;
870;3708;Undirected;
870;4089;Undirected;
871;2112;Undirected;
872;1311;Undirected;
874;3147;Undirected;
875;2594;Undirected;
876;4903;Undirected;
877;1169;Undirected;
878;1236;Undirected;
878;4238;Undirected;
880;3084;Undirected;
880;3891;Undirected;
881;4073;Undirected;
882;1038;Undirected;
882;3939;Undirected;
883;3945;Undirected;
884;4768;Undirected;
885;2971;Undirected;
887;1376;Undirected;
889;927;Undirected;
891;3446;Undirected;
896;2635;Undirected;
897;4567;Undirected;
902;1563;Undirected;
902;3464;Undirected;
902;4072;Undirected;
905;971;Undirected;
905;1105;Undirected;
909;4594;Undirected;
912;2980;Undirected;
912;4537;Undirected;
914;1144;Undirected;
920;4662;Undirected;
922;3052;Undirected;
923;1163;Undirected;
924;1908;Undirected;
925;3592;Undirected;
929;1894;Undirected;
930;2226;Undirected;
932;2460;Undirected;
935;3318;Undirected;
936;4885;Undirected;
937;3487;Undirected;
937;4260;Undirected;
938;3729;Undirected;
943;2460;Undirected;
946;3459;Undirected;
947;2826;Undirected;
949;3506;Undirected;
951;1721;Undirected;
951;3814;Undirected;
952;4245;Undirected;
956;3753;Undirected;
959;2664;Undirected;
959;3149;Undirected;
961;2204;Undirected;
961;2354;Undirected;
961;4873;Undirected;
963;2632;Undirected;
964;2746;Undirected;
965;4474;Undirected;
968;4619;Undirected;
969;2095;Undirected;
971;4392;Undirected;
972;3968;Undirected;
973;1318;Undirected;
974;1238;Undirected;
975;2865;Undirected;
976;1449;Undirected;
977;2501;Undirected;
978;3813;Undirected;
979;3303;Undirected;
983;4100;Undirected;
985;1913;Undirected;
985;3367;Undirected;
987;3795;Undirected;
989;2078;Undirected;
989;4872;Undirected;
990;1256;Undirected;
993;2490;Undirected;
993;4383;Undirected;
995;1208;Undirected;
995;4099;Undirected;
996;3357;Undirected;
998;4495;Undirected;
1000;2546;Undirected;
1000;4274;Undirected;
1002;1040;Undirected;
1002;1540;Undirected;
1002;3025;Undirected;
1003;2225;Undirected;
1005;2615;Undirected;
1005;4671;Undirected;
1006;4591;Undirected;
1008;4257;Undirected;
1010;4719;Undirected;
1014;1216;Undirected;
1014;1561;Undirected;
1014;1708;Undirected;
1015;3988;Undirected;
1021;3988;Undirected;
1022;1943;Undirected;
1023;4158;Undirected;
1024;1550;Undirected;
1025;2833;Undirected;
1025;3704;Undirected;
1027;1944;Undirected;
1027;4458;Undirected;
1029;1578;Undirected;
1029;4146;Undirected;
1031;4441;Undirected;
1034;2195;Undirected;
1035;4288;Undirected;
1036;4557;Undirected;
1037;3599;Undirected;
1041;2247;Undirected;
1045;4804;Undirected;
1045;4860;Undirected;
1046;2067;Undirected;
1047;2008;Undirected;
1048;1368;Undirected;
1048;1423;Undirected;
1049;1312;Undirected;
1050;1872;Undirected;
1051;1594;Undirected;
1053;3362;Undirected;
1053;3847;Undirected;
1053;4602;Undirected;
1055;1360;Undirected;
1057;2111;Undirected;
1058;3779;Undirected;
1059;2634;Undirected;
1060;3770;Undirected;
1062;2673;Undirected;
1062;4578;Undirected;
1063;1734;Undirected;
1063;4706;Undirected;
1064;2842;Undirected;
1065;4499;Undirected;
1069;2725;Undirected;
1069;4122;Undirected;
1069;4847;Undirected;
1070;3841;Undirected;
1072;2651;Undirected;
1072;3420;Undirected;
1072;4133;Undirected;
1073;2031;Undirected;
1074;2995;Undirected;
1074;3358;Undirected;
1076;3383;Undirected;
1082;4420;Undirected;
1083;3598;Undirected;
1088;1824;Undirected;
1090;3668;Undirected;
1093;4166;Undirected;
1095;3769;Undirected;
1096;1637;Undirected;
1097;2927;Undirected;
1097;4681;Undirected;
1099;2342;Undirected;
1101;4713;Undirected;
1105;1123;Undirected;
1106;1399;Undirected;
1107;1734;Undirected;
1108;4340;Undirected;
1110;1181;Undirected;
1110;2122;Undirected;
1111;1304;Undirected;
1111;1342;Undirected;
1113;1533;Undirected;
1113;1790;Undirected;
1113;4947;Undirected;
1115;2546;Undirected;
1116;1854;Undirected;
1116;2687;Undirected;
1119;1995;Undirected;
1120;2403;Undirected;
1124;1791;Undirected;
1124;3382;Undirected;
1125;3501;Undirected;
1126;1623;Undirected;
1126;2941;Undirected;
1127;1798;Undirected;
1130;1567;Undirected;
1130;4060;Undirected;
1130;4851;Undirected;
1131;2943;Undirected;
1131;2994;Undirected;
1132;2004;Undirected;
1134;3490;Undirected;
1134;4795;Undirected;
1136;1629;Undirected;
1136;3880;Undirected;
1137;1227;Undirected;
1137;4796;Undirected;
1138;2400;Undirected;
1138;2654;Undirected;
1140;3045;Undirected;
1140;3684;Undirected;
1142;3504;Undirected;
1142;4247;Undirected;
1143;1606;Undirected;
1144;4793;Undirected;
1146;1471;Undirected;
1146;2107;Undirected;
1146;3701;Undirected;
1147;3873;Undirected;
1148;4946;Undirected;
1149;4934;Undirected;
1154;4294;Undirected;
1154;4355;Undirected;
1161;1659;Undirected;
1161;2267;Undirected;
1161;2384;Undirected;
1163;4802;Undirected;
1167;2369;Undirected;
1169;3909;Undirected;
1170;1597;Undirected;
1172;4875;Undirected;
1175;1308;Undirected;
1176;3357;Undirected;
1179;3639;Undirected;
1180;4426;Undirected;
1180;4639;Undirected;
1181;1685;Undirected;
1182;2007;Undirected;
1183;2338;Undirected;
1183;3916;Undirected;
1185;1330;Undirected;
1186;2681;Undirected;
1186;3335;Undirected;
1188;3224;Undirected;
1195;1499;Undirected;
1196;2590;Undirected;
1196;4181;Undirected;
1196;4803;Undirected;
1199;4895;Undirected;
1200;2485;Undirected;
1201;3876;Undirected;
1201;4793;Undirected;
1202;3113;Undirected;
1204;2410;Undirected;
1205;3277;Undirected;
1207;4309;Undirected;
1207;4363;Undirected;
1209;2012;Undirected;
1209;3470;Undirected;
1209;3535;Undirected;
1210;2236;Undirected;
1211;1778;Undirected;
1211;4957;Undirected;
1220;2831;Undirected;
1221;3411;Undirected;
1223;4808;Undirected;
1224;2969;Undirected;
1225;1722;Undirected;
1226;1311;Undirected;
1229;2123;Undirected;
1229;3075;Undirected;
1229;4407;Undirected;
1229;4766;Undirected;
1231;3451;Undirected;
1232;4096;Undirected;
1234;2086;Undirected;
1234;2451;Undirected;
1241;1689;Undirected;
1244;2544;Undirected;
1244;3501;Undirected;
1248;1693;Undirected;
1249;3041;Undirected;
1249;4516;Undirected;
1254;1648;Undirected;
1254;2920;Undirected;
1254;3534;Undirected;
1255;4141;Undirected;
1255;4862;Undirected;
1256;3904;Undirected;
1259;1854;Undirected;
1262;3370;Undirected;
1263;2140;Undirected;
1263;2395;Undirected;
1263;3543;Undirected;
1264;4241;Undirected;
1265;3016;Undirected;
1268;1977;Undirected;
1269;2641;Undirected;
1271;3321;Undirected;
1271;3471;Undirected;
1271;4067;Undirected;
1272;1509;Undirected;
1272;1584;Undirected;
1272;2094;Undirected;
1274;3577;Undirected;
1276;4385;Undirected;
1278;3009;Undirected;
1278;4933;Undirected;
1281;2072;Undirected;
1281;4318;Undirected;
1281;4345;Undirected;
1284;3040;Undirected;
1284;4315;Undirected;
1287;2374;Undirected;
1287;3265;Undirected;
1288;3093;Undirected;
1290;4995;Undirected;
1291;1428;Undirected;
1292;3193;Undirected;
1292;3756;Undirected;
1293;2658;Undirected;
1293;4570;Undirected;
1294;1451;Undirected;
1297;4550;Undirected;
1298;4964;Undirected;
1299;4402;Undirected;
1300;3909;Undirected;
1302;4448;Undirected;
1308;2596;Undirected;
1308;3303;Undirected;
1314;4325;Undirected;
1315;1816;Undirected;
1316;3359;Undirected;
1317;1517;Undirected;
1317;1646;Undirected;
1317;3063;Undirected;
1317;4200;Undirected;
1319;2095;Undirected;
1319;4432;Undirected;
1320;3598;Undirected;
1320;4769;Undirected;
1321;2873;Undirected;
1322;2959;Undirected;
1322;4021;Undirected;
1330;2276;Undirected;
1330;2857;Undirected;
1333;4541;Undirected;
1335;4281;Undirected;
1336;3389;Undirected;
1340;2638;Undirected;
1341;3411;Undirected;
1346;3704;Undirected;
1348;2941;Undirected;
1349;1379;Undirected;
1349;4321;Undirected;
1354;3587;Undirected;
1358;2312;Undirected;
1361;2643;Undirected;
1361;4022;Undirected;
1364;4611;Undirected;
1367;2624;Undirected;
1368;3936;Undirected;
1370;4906;Undirected;
1373;1785;Undirected;
1375;2921;Undirected;
1377;2635;Undirected;
1381;2015;Undirected;
1382;2332;Undirected;
1384;3214;Undirected;
1384;3956;Undirected;
1385;4594;Undirected;
1386;4501;Undirected;
1395;4396;Undirected;
1396;1596;Undirected;
1396;2230;Undirected;
1397;3064;Undirected;
1397;3502;Undirected;
1399;2526;Undirected;
1400;3754;Undirected;
1401;2943;Undirected;
1401;4154;Undirected;
1401;4941;Undirected;
1402;4211;Undirected;
1404;2290;Undirected;
1405;3003;Undirected;
1406;1781;Undirected;
1407;1802;Undirected;
1407;4548;Undirected;
1408;3045;Undirected;
1411;3544;Undirected;
1413;2599;Undirected;
1415;3795;Undirected;
1416;1698;Undirected;
1420;2271;Undirected;
1420;4051;Undirected;
1422;1603;Undirected;
1422;4725;Undirected;
1422;4761;Undirected;
1422;4786;Undirected;
1423;2828;Undirected;
1425;3470;Undirected;
1431;1549;Undirected;
1431;4718;Undirected;
1432;2374;Undirected;
1432;2457;Undirected;
1432;3101;Undirected;
1432;3435;Undirected;
1435;4536;Undirected;
1436;3905;Undirected;
1437;2564;Undirected;
1439;1569;Undirected;
1439;4122;Undirected;
1439;4585;Undirected;
1440;2716;Undirected;
1442;2243;Undirected;
1443;3169;Undirected;
1445;4882;Undirected;
1448;4846;Undirected;
1451;2823;Undirected;
1451;3401;Undirected;
1454;3142;Undirected;
1457;1748;Undirected;
1457;2104;Undirected;
1459;2825;Undirected;
1461;2097;Undirected;
1461;3619;Undirected;
1463;3833;Undirected;
1463;4853;Undirected;
1469;3940;Undirected;
1470;4368;Undirected;
1471;4498;Undirected;
1471;4937;Undirected;
1484;2977;Undirected;
1487;2721;Undirected;
1487;3411;Undirected;
1488;3587;Undirected;
1489;2817;Undirected;
1489;3347;Undirected;
1490;4709;Undirected;
1493;1568;Undirected;
1493;3445;Undirected;
1493;4471;Undirected;
1494;2478;Undirected;
1496;1942;Undirected;
1497;2425;Undirected;
1497;3068;Undirected;
1497;4563;Undirected;
1500;1598;Undirected;
1500;4644;Undirected;
1503;1673;Undirected;
1506;1895;Undirected;
1507;1940;Undirected;
1507;4065;Undirected;
1510;3443;Undirected;
1510;4083;Undirected;
1511;3765;Undirected;
1513;2417;Undirected;
1513;2991;Undirected;
1513;3749;Undirected;
1516;2294;Undirected;
1517;4287;Undirected;
1520;2310;Undirected;
1522;2450;Undirected;
1523;3259;Undirected;
1524;4650;Undirected;
1527;3472;Undirected;
1529;2311;Undirected;
1529;2974;Undirected;
1530;2095;Undirected;
1530;4897;Undirected;
1532;3887;Undirected;
