Source;Target;Type;
251;3744;Undirected;
252;2482;Undirected;
255;2188;Undirected;
256;642;Undirected;
263;4100;Undirected;
265;2497;Undirected;
268;3526;Undirected;
271;1452;Undirected;
272;511;Undirected;
272;3643;Undirected;
273;2733;Undirected;
276;1973;Undirected;
276;2105;Undirected;
277;2749;Undirected;
281;1489;Undirected;
281;3201;Undirected;
282;3684;Undirected;
283;475;Undirected;
285;1751;Undirected;
287;3890;Undirected;
293;1055;Undirected;
294;1901;Undirected;
296;1360;Undirected;
297;604;Undirected;
297;3939;Undirected;
298;4845;Undirected;
300;702;Undirected;
301;3770;Undirected;
302;992;Undirected;
305;381;Undirected;
305;4496;Undirected;
306;2026;Undirected;
312;1788;Undirected;
312;2601;Undirected;
313;3396;Undirected;
313;3948;Undirected;
315;4263;Undirected;
316;3344;Undirected;
319;905;Undirected;
324;4167;Undirected;
325;4145;Undirected;
326;2098;Undirected;
331;861;Undirected;
333;2604;Undirected;
333;2901;Undirected;
334;1637;Undirected;
335;3664;Undirected;
337;4847;Undirected;
339;1888;Undirected;
339;4440;Undirected;
341;3743;Undirected;
346;408;Undirected;
349;647;Undirected;
353;1719;Undirected;
355;1676;Undirected;
356;3452;Undirected;
358;1006;Undirected;
359;1054;Undirected;
360;2930;Undirected;
363;3072;Undirected;
366;4227;Undirected;
367;419;Undirected;
368;493;Undirected;
369;2323;Undirected;
372;3461;Undirected;
372;3632;Undirected;
375;627;Undirected;
376;768;Undirected;
385;1366;Undirected;
387;4059;Undirected;
395;1398;Undirected;
395;4654;Undirected;
401;3617;Undirected;
402;857;Undirected;
407;3076;Undirected;
409;534;Undirected;
411;3314;Undirected;
411;3836;Undirected;
413;667;Undirected;
414;2310;Undirected;
414;4147;Undirected;
415;4070;Undirected;
419;1567;Undirected;
420;1462;Undirected;
422;2984;Undirected;
425;4950;Undirected;
427;2053;Undirected;
437;3729;Undirected;
443;2398;Undirected;
444;2003;Undirected;
445;3052;Undirected;
457;1348;Undirected;
458;3638;Undirected;
460;4199;Undirected;
471;4916;Undirected;
473;1261;Undirected;
475;3295;Undirected;
476;1530;Undirected;
481;1521;Undirected;
481;4943;Undirected;
482;4675;Undirected;
483;1047;Undirected;
485;1882;Undirected;
487;1432;Undirected;
487;4445;Undirected;
488;1930;Undirected;
488;3669;Undirected;
492;2983;Undirected;
493;3407;Undirected;
499;698;Undirected;
499;2523;Undirected;
506;2703;Undirected;
507;3785;Undirected;
510;4611;Undirected;
511;1178;Undirected;
512;3038;Undirected;
512;3192;Undirected;
514;4037;Undirected;
516;3662;Undirected;
519;1725;Undirected;
531;3027;Undirected;
532;3847;Undirected;
534;1227;Undirected;
538;3584;Undirected;
543;1026;Undirected;
546;1920;Undirected;
547;4403;Undirected;
550;2783;Undirected;
553;3741;Undirected;
555;1770;Undirected;
556;818;Undirected;
560;773;Undirected;
568;4506;Undirected;
572;3726;Undirected;
576;2653;Undirected;
586;3436;Undirected;
590;2415;Undirected;
595;638;Undirected;
595;1817;Undirected;
595;4356;Undirected;
595;4470;Undirected;
597;650;Undirected;
597;2672;Undirected;
601;1233;Undirected;
601;2483;Undirected;
607;1389;Undirected;
610;1384;Undirected;
612;1076;Undirected;
612;2083;Undirected;
612;4433;Undirected;
613;838;Undirected;
619;1742;Undirected;
619;3820;Undirected;
622;2567;Undirected;
623;2709;Undirected;
626;4059;Undirected;
627;3528;Undirected;
629;1586;Undirected;
629;1916;Undirected;
629;3477;Undirected;
630;2855;Undirected;
631;1460;Undirected;
635;1106;Undirected;
637;2416;Undirected;
640;3443;Undirected;
640;3979;Undirected;
647;1922;Undirected;
650;4000;Undirected;
651;1857;Undirected;
653;1590;Undirected;
654;1248;Undirected;
655;1844;Undirected;
655;3206;Undirected;
657;4054;Undirected;
659;1689;Undirected;
659;3248;Undirected;
661;909;Undirected;
661;2720;Undirected;
661;4240;Undirected;
665;843;Undirected;
668;2040;Undirected;
669;4905;Undirected;
677;3471;Undirected;
678;1938;Undirected;
681;1330;Undirected;
681;2768;Undirected;
684;2581;Undirected;
684;4051;Undirected;
685;1096;Undirected;
686;3670;Undirected;
687;2034;Undirected;
689;2846;Undirected;
693;4015;Undirected;
695;4829;Undirected;
698;1252;Undirected;
702;1430;Undirected;
704;4898;Undirected;
705;746;Undirected;
705;3230;Undirected;
705;4778;Undirected;
706;1930;Undirected;
708;935;Undirected;
708;2622;Undirected;
710;2075;Undirected;
711;3879;Undirected;
713;3492;Undirected;
715;1237;Undirected;
715;4038;Undirected;
723;3766;Undirected;
725;2985;Undirected;
727;2344;Undirected;
732;1712;Undirected;
734;1597;Undirected;
734;3725;Undirected;
737;4537;Undirected;
738;1147;Undirected;
738;3904;Undirected;
739;2488;Undirected;
739;4342;Undirected;
741;1792;Undirected;
745;4876;Undirected;
746;3028;Undirected;
760;4872;Undirected;
761;2254;Undirected;
768;1981;Undirected;
772;2031;Undirected;
776;2687;Undirected;
779;2642;Undirected;
780;3378;Undirected;
782;890;Undirected;
782;1844;Undirected;
782;2898;Undirected;
786;2415;Undirected;
788;4318;Undirected;
792;4496;Undirected;
793;3739;Undirected;
796;3450;Undirected;
799;1656;Undirected;
803;1499;Undirected;
805;2205;Undirected;
805;2854;Undirected;
811;1994;Undirected;
818;2902;Undirected;
819;3641;Undirected;
819;4023;Undirected;
822;3502;Undirected;
824;3849;Undirected;
825;2734;Undirected;
826;4473;Undirected;
829;1317;Undirected;
837;2024;Undirected;
839;2495;Undirected;
839;3804;Undirected;
839;3984;Undirected;
845;3816;Undirected;
846;4762;Undirected;
852;3294;Undirected;
854;4249;Undirected;
855;1850;Undirected;
855;1884;Undirected;
856;3124;Undirected;
857;2753;Undirected;
861;1560;Undirected;
864;3987;Undirected;
865;3801;Undirected;
866;4074;Undirected;
870;4089;Undirected;
871;2112;Undirected;
877;1169;Undirected;
878;1236;Undirected;
880;3084;Undirected;
880;3891;Undirected;
884;4768;Undirected;
885;2971;Undirected;
905;971;Undirected;
909;4594;Undirected;
912;2980;Undirected;
912;4537;Undirected;
914;1144;Undirected;
922;3052;Undirected;
925;3592;Undirected;
929;1894;Undirected;
930;2226;Undirected;
932;2460;Undirected;
937;3487;Undirected;
937;4260;Undirected;
938;3729;Undirected;
946;3459;Undirected;
947;2826;Undirected;
951;1721;Undirected;
951;3814;Undirected;
952;4245;Undirected;
959;2664;Undirected;
959;3149;Undirected;
961;2204;Undirected;
961;2354;Undirected;
963;2632;Undirected;
964;2746;Undirected;
965;4474;Undirected;
969;2095;Undirected;
971;4392;Undirected;
972;3968;Undirected;
975;2865;Undirected;
976;1449;Undirected;
977;2501;Undirected;
978;3813;Undirected;
983;4100;Undirected;
985;1913;Undirected;
985;3367;Undirected;
987;3795;Undirected;
989;2078;Undirected;
989;4872;Undirected;
993;2490;Undirected;
993;4383;Undirected;
995;4099;Undirected;
1000;2546;Undirected;
1002;1040;Undirected;
1002;1540;Undirected;
1002;3025;Undirected;
1005;2615;Undirected;
1006;4591;Undirected;
1010;4719;Undirected;
1014;1216;Undirected;
1014;1561;Undirected;
1021;3988;Undirected;
1022;1943;Undirected;
1023;4158;Undirected;
1024;1550;Undirected;
1027;1944;Undirected;
1029;4146;Undirected;
1031;4441;Undirected;
1034;2195;Undirected;
1037;3599;Undirected;
1041;2247;Undirected;
1045;4804;Undirected;
1053;3362;Undirected;
1053;3847;Undirected;
1053;4602;Undirected;
1058;3779;Undirected;
1060;3770;Undirected;
1062;2673;Undirected;
1062;4578;Undirected;
1065;4499;Undirected;
1069;2725;Undirected;
1069;4847;Undirected;
1070;3841;Undirected;
1072;2651;Undirected;
1072;3420;Undirected;
1073;2031;Undirected;
1074;2995;Undirected;
1074;3358;Undirected;
1082;4420;Undirected;
1083;3598;Undirected;
1088;1824;Undirected;
1090;3668;Undirected;
1093;4166;Undirected;
1095;3769;Undirected;
1096;1637;Undirected;
1097;4681;Undirected;
1105;1123;Undirected;
1110;1181;Undirected;
1110;2122;Undirected;
1111;1342;Undirected;
1113;1533;Undirected;
1113;1790;Undirected;
1113;4947;Undirected;
1119;1995;Undirected;
1120;2403;Undirected;
1125;3501;Undirected;
1126;1623;Undirected;
1126;2941;Undirected;
1127;1798;Undirected;
1130;1567;Undirected;
1131;2943;Undirected;
1131;2994;Undirected;
1132;2004;Undirected;
1134;3490;Undirected;
1134;4795;Undirected;
1136;3880;Undirected;
1137;1227;Undirected;
1137;4796;Undirected;
1138;2400;Undirected;
1138;2654;Undirected;
1140;3684;Undirected;
1142;4247;Undirected;
1146;1471;Undirected;
1146;3701;Undirected;
1147;3873;Undirected;
1148;4946;Undirected;
1154;4294;Undirected;
1161;2384;Undirected;
1163;4802;Undirected;
1169;3909;Undirected;
1170;1597;Undirected;
1172;4875;Undirected;
1176;3357;Undirected;
1180;4426;Undirected;
1180;4639;Undirected;
1181;1685;Undirected;
1182;2007;Undirected;
1185;1330;Undirected;
1186;2681;Undirected;
1186;3335;Undirected;
1195;1499;Undirected;
1196;4803;Undirected;
1201;3876;Undirected;
1205;3277;Undirected;
1207;4309;Undirected;
1210;2236;Undirected;
1211;1778;Undirected;
1221;3411;Undirected;
1224;2969;Undirected;
1226;1311;Undirected;
1229;2123;Undirected;
1229;3075;Undirected;
1229;4766;Undirected;
1232;4096;Undirected;
1234;2086;Undirected;
1234;2451;Undirected;
1244;2544;Undirected;
1244;3501;Undirected;
1248;1693;Undirected;
1249;3041;Undirected;
1249;4516;Undirected;
1254;2920;Undirected;
1254;3534;Undirected;
1256;3904;Undirected;
1262;3370;Undirected;
1263;2140;Undirected;
1263;2395;Undirected;
1263;3543;Undirected;
1265;3016;Undirected;
1268;1977;Undirected;
1269;2641;Undirected;
1271;3321;Undirected;
1271;3471;Undirected;
1272;1509;Undirected;
1272;2094;Undirected;
1276;4385;Undirected;
1278;3009;Undirected;
1281;2072;Undirected;
1281;4345;Undirected;
1284;3040;Undirected;
1284;4315;Undirected;
1287;3265;Undirected;
1288;3093;Undirected;
1290;4995;Undirected;
1291;1428;Undirected;
1292;3756;Undirected;
1293;4570;Undirected;
1294;1451;Undirected;
1300;3909;Undirected;
1302;4448;Undirected;
1316;3359;Undirected;
1317;1646;Undirected;
1319;4432;Undirected;
1320;4769;Undirected;
1322;2959;Undirected;
1322;4021;Undirected;
1330;2857;Undirected;
1333;4541;Undirected;
1335;4281;Undirected;
1340;2638;Undirected;
1349;1379;Undirected;
1354;3587;Undirected;
1361;2643;Undirected;
1361;4022;Undirected;
1368;3936;Undirected;
1373;1785;Undirected;
1377;2635;Undirected;
1381;2015;Undirected;
1382;2332;Undirected;
1385;4594;Undirected;
1396;1596;Undirected;
1396;2230;Undirected;
1400;3754;Undirected;
1402;4211;Undirected;
1406;1781;Undirected;
1407;1802;Undirected;
1407;4548;Undirected;
1413;2599;Undirected;
1420;4051;Undirected;
1422;1603;Undirected;
1422;4725;Undirected;
1422;4786;Undirected;
1423;2828;Undirected;
1425;3470;Undirected;
1432;2374;Undirected;
1432;3101;Undirected;
1435;4536;Undirected;
1436;3905;Undirected;
1442;2243;Undirected;
1451;2823;Undirected;
1451;3401;Undirected;
1454;3142;Undirected;
1457;2104;Undirected;
1459;2825;Undirected;
1461;3619;Undirected;
1463;4853;Undirected;
1469;3940;Undirected;
1470;4368;Undirected;
1471;4937;Undirected;
1484;2977;Undirected;
1488;3587;Undirected;
1489;3347;Undirected;
1493;3445;Undirected;
1497;3068;Undirected;
1500;1598;Undirected;
1503;1673;Undirected;
1506;1895;Undirected;
1510;3443;Undirected;
1510;4083;Undirected;
1513;2417;Undirected;
1513;2991;Undirected;
1522;2450;Undirected;
1523;3259;Undirected;
1524;4650;Undirected;
1529;2311;Undirected;
1529;2974;Undirected;
1530;2095;Undirected;
1533;2930;Undirected;
1536;3668;Undirected;
1539;2981;Undirected;
1541;4979;Undirected;
1546;1974;Undirected;
1547;3729;Undirected;
1549;4112;Undirected;
1550;2224;Undirected;
1550;3047;Undirected;
1553;2130;Undirected;
1556;1784;Undirected;
1558;2676;Undirected;
1562;2363;Undirected;
1563;3436;Undirected;
1563;4415;Undirected;
1567;2810;Undirected;
1572;3961;Undirected;
1579;3980;Undirected;
1580;2261;Undirected;
1585;4351;Undirected;
1590;1949;Undirected;
1591;3560;Undirected;
1598;3706;Undirected;
1602;2994;Undirected;
1608;3769;Undirected;
1609;4240;Undirected;
1614;3231;Undirected;
1616;4659;Undirected;
1619;3432;Undirected;
1622;2614;Undirected;
1627;2072;Undirected;
1629;3330;Undirected;
1630;2423;Undirected;
1632;3210;Undirected;
1633;2774;Undirected;
1637;4879;Undirected;
1639;1736;Undirected;
1642;1711;Undirected;
1644;3963;Undirected;
1645;1763;Undirected;
1647;2211;Undirected;
1659;1903;Undirected;
1659;4386;Undirected;
1663;4120;Undirected;
1664;4426;Undirected;
1665;1912;Undirected;
1671;2911;Undirected;
1671;3794;Undirected;
1672;2017;Undirected;
1686;3594;Undirected;
1690;3868;Undirected;
1695;4673;Undirected;
1695;4801;Undirected;
1697;3787;Undirected;
1703;1751;Undirected;
1707;2814;Undirected;
1709;2011;Undirected;
1711;4826;Undirected;
1713;4809;Undirected;
1715;4794;Undirected;
1717;1825;Undirected;
1718;1756;Undirected;
1718;3964;Undirected;
1723;3665;Undirected;
1727;2100;Undirected;
1732;3136;Undirected;
1733;2533;Undirected;
1734;1891;Undirected;
1735;4704;Undirected;
1737;3462;Undirected;
1739;2880;Undirected;
1745;3834;Undirected;
1747;4402;Undirected;
1749;3086;Undirected;
1750;2206;Undirected;
1750;3629;Undirected;
1751;3553;Undirected;
1751;4515;Undirected;
1755;4458;Undirected;
1766;2888;Undirected;
1768;3975;Undirected;
1771;3585;Undirected;
1779;3713;Undirected;
1780;2420;Undirected;
1785;2174;Undirected;
1785;3420;Undirected;
1787;1991;Undirected;
1788;4549;Undirected;
1790;4705;Undirected;
1796;2721;Undirected;
1802;3740;Undirected;
1807;2571;Undirected;
1807;2771;Undirected;
1808;4147;Undirected;
1810;2420;Undirected;
1810;3329;Undirected;
1810;4654;Undirected;
1815;3668;Undirected;
1819;4606;Undirected;
1821;3959;Undirected;
1822;4209;Undirected;
1823;3174;Undirected;
1823;3824;Undirected;
1828;2326;Undirected;
1829;3274;Undirected;
1832;3087;Undirected;
1846;3563;Undirected;
1853;3313;Undirected;
1854;3484;Undirected;
1858;2309;Undirected;
1858;4468;Undirected;
1861;2453;Undirected;
1864;2602;Undirected;
1866;4206;Undirected;
1870;4072;Undirected;
1871;3537;Undirected;
1875;4594;Undirected;
1876;2769;Undirected;
1881;2889;Undirected;
1881;4823;Undirected;
1884;3595;Undirected;
1884;4204;Undirected;
1885;2242;Undirected;
1887;2353;Undirected;
1892;4065;Undirected;
1899;2265;Undirected;
1905;4037;Undirected;
1906;4458;Undirected;
1906;4699;Undirected;
1911;3560;Undirected;
1913;2543;Undirected;
1913;4207;Undirected;
1916;3161;Undirected;
1917;4594;Undirected;
1917;4800;Undirected;
1919;2617;Undirected;
1919;3264;Undirected;
1920;4359;Undirected;
1921;4793;Undirected;
1930;2358;Undirected;
1934;4325;Undirected;
1937;3331;Undirected;
1938;3474;Undirected;
1945;2865;Undirected;
1948;3176;Undirected;
1950;4945;Undirected;
1951;3677;Undirected;
1958;3653;Undirected;
1960;3188;Undirected;
1967;3178;Undirected;
1967;4099;Undirected;
1972;3300;Undirected;
1974;2277;Undirected;
1977;3601;Undirected;
1977;3915;Undirected;
1978;4834;Undirected;
1980;4123;Undirected;
1982;2759;Undirected;
1985;2574;Undirected;
1987;4840;Undirected;
1990;2736;Undirected;
1995;2121;Undirected;
1996;4817;Undirected;
2000;4911;Undirected;
2001;3437;Undirected;
2007;4776;Undirected;
2008;4848;Undirected;
2011;3371;Undirected;
2012;2651;Undirected;
2013;4652;Undirected;
2019;2178;Undirected;
2022;4873;Undirected;
2023;3356;Undirected;
2032;3354;Undirected;
2033;3952;Undirected;
2041;2372;Undirected;
2048;2297;Undirected;
2050;2274;Undirected;
2057;2451;Undirected;
2060;3143;Undirected;
2066;2282;Undirected;
2066;4835;Undirected;
2067;2468;Undirected;
2067;2613;Undirected;
2068;4943;Undirected;
2069;4210;Undirected;
2071;3491;Undirected;
2078;3119;Undirected;
2083;4337;Undirected;
2085;3907;Undirected;
2091;2983;Undirected;
2094;2411;Undirected;
2095;3896;Undirected;
2097;2304;Undirected;
2099;4373;Undirected;
2100;2434;Undirected;
2108;4682;Undirected;
2111;3142;Undirected;
2111;4196;Undirected;
2115;4345;Undirected;
2116;4939;Undirected;
2118;2460;Undirected;
2121;4448;Undirected;
2129;2277;Undirected;
2135;2257;Undirected;
2135;4411;Undirected;
2136;4829;Undirected;
2149;4422;Undirected;
2151;4557;Undirected;
2156;4230;Undirected;
2160;4919;Undirected;
2162;2690;Undirected;
2172;4262;Undirected;
2181;4087;Undirected;
2189;4736;Undirected;
2202;3091;Undirected;
2204;4280;Undirected;
2206;4150;Undirected;
2210;2600;Undirected;
2212;3124;Undirected;
2215;2620;Undirected;
2221;2453;Undirected;
2221;3787;Undirected;
2227;4562;Undirected;
2228;3218;Undirected;
2230;4881;Undirected;
2231;4541;Undirected;
2234;3577;Undirected;
2239;3990;Undirected;
2243;4991;Undirected;
2252;3597;Undirected;
2252;4732;Undirected;
2254;4546;Undirected;
2255;2953;Undirected;
2256;3774;Undirected;
2261;2379;Undirected;
2267;4940;Undirected;
2268;2565;Undirected;
2271;2661;Undirected;
2272;4443;Undirected;
2273;2389;Undirected;
2277;2999;Undirected;
2285;2933;Undirected;
2288;3508;Undirected;
2294;2638;Undirected;
2295;4776;Undirected;
2295;4999;Undirected;
2297;4331;Undirected;
2305;2672;Undirected;
2307;3319;Undirected;
2315;2652;Undirected;
2317;2463;Undirected;
2319;4439;Undirected;
2322;4602;Undirected;
2329;2385;Undirected;
2330;3801;Undirected;
2337;2592;Undirected;
2337;3618;Undirected;
2343;3139;Undirected;
2347;3533;Undirected;
2348;3454;Undirected;
2352;4075;Undirected;
2357;2786;Undirected;
2362;4259;Undirected;
2369;4131;Undirected;
2371;3779;Undirected;
2371;4655;Undirected;
2377;4510;Undirected;
2378;4070;Undirected;
2382;2554;Undirected;
2382;2703;Undirected;
2384;3429;Undirected;
2385;3558;Undirected;
2395;3940;Undirected;
2400;3392;Undirected;
2402;3313;Undirected;
2407;3248;Undirected;
2421;3367;Undirected;
2438;3917;Undirected;
2448;3918;Undirected;
2451;3571;Undirected;
2452;3049;Undirected;
2452;3836;Undirected;
2460;3474;Undirected;
2462;3464;Undirected;
2466;4157;Undirected;
2486;2628;Undirected;
2505;3525;Undirected;
2508;4992;Undirected;
2512;3332;Undirected;
2519;4482;Undirected;
2523;3750;Undirected;
2536;4756;Undirected;
2540;2914;Undirected;
2540;4798;Undirected;
2546;3681;Undirected;
2546;4317;Undirected;
2563;4895;Undirected;
2564;3681;Undirected;
2571;3681;Undirected;
2574;4154;Undirected;
2575;4931;Undirected;
2578;4848;Undirected;
2583;3861;Undirected;
2584;3284;Undirected;
2586;4352;Undirected;
2589;4664;Undirected;
2593;4434;Undirected;
2596;3200;Undirected;
2597;3726;Undirected;
2597;4105;Undirected;
2604;3044;Undirected;
2605;3449;Undirected;
2613;4748;Undirected;
2614;4471;Undirected;
2618;2828;Undirected;
2626;3068;Undirected;
2635;4173;Undirected;
2635;4462;Undirected;
2642;4585;Undirected;
2654;2903;Undirected;
2654;4864;Undirected;
2666;4588;Undirected;
2668;3897;Undirected;
2679;3368;Undirected;
2679;4221;Undirected;
2681;4537;Undirected;
2684;3522;Undirected;
2705;3915;Undirected;
2708;4467;Undirected;
2712;3978;Undirected;
2727;4468;Undirected;
2728;4853;Undirected;
2729;3252;Undirected;
2754;4194;Undirected;
2756;3987;Undirected;
2757;3082;Undirected;
2758;3378;Undirected;
2758;3446;Undirected;
2758;4090;Undirected;
2770;4247;Undirected;
2775;3834;Undirected;
2790;4319;Undirected;
2790;4934;Undirected;
2796;4490;Undirected;
2803;3394;Undirected;
2813;4816;Undirected;
2815;5000;Undirected;
2821;3148;Undirected;
2823;4692;Undirected;
2837;4499;Undirected;
2840;2868;Undirected;
2846;4889;Undirected;
2854;3531;Undirected;
2865;4729;Undirected;
2868;4725;Undirected;
2876;3807;Undirected;
2887;4139;Undirected;
2899;4170;Undirected;
2904;4395;Undirected;
2908;4612;Undirected;
2917;4411;Undirected;
2917;4750;Undirected;
2918;3354;Undirected;
2918;4485;Undirected;
2920;4030;Undirected;
2928;4727;Undirected;
2930;4701;Undirected;
2931;2937;Undirected;
2933;3888;Undirected;
2934;4598;Undirected;
2941;4207;Undirected;
2949;4454;Undirected;
2960;4667;Undirected;
2971;3402;Undirected;
2990;4294;Undirected;
2992;3717;Undirected;
2996;4233;Undirected;
2997;3960;Undirected;
3002;4381;Undirected;
3013;3534;Undirected;
3014;4728;Undirected;
3015;4566;Undirected;
3018;3934;Undirected;
3036;4639;Undirected;
3037;3347;Undirected;
3042;4531;Undirected;
3043;4553;Undirected;
3051;3369;Undirected;
3054;3243;Undirected;
3055;3782;Undirected;
3055;4225;Undirected;
3060;3130;Undirected;
3061;4682;Undirected;
3066;3287;Undirected;
3072;4927;Undirected;
3073;3249;Undirected;
3074;3472;Undirected;
3081;3673;Undirected;
3089;4812;Undirected;
3097;4060;Undirected;
3101;3822;Undirected;
3103;4828;Undirected;
3105;3830;Undirected;
3105;4973;Undirected;
3108;3902;Undirected;
3109;4546;Undirected;
3113;3897;Undirected;
3119;4976;Undirected;
3124;4368;Undirected;
3130;4463;Undirected;
3136;3807;Undirected;
3152;3723;Undirected;
3155;3787;Undirected;
3156;3657;Undirected;
3162;4335;Undirected;
3163;4869;Undirected;
3166;4179;Undirected;
3170;4658;Undirected;
3173;3184;Undirected;
3178;4358;Undirected;
3180;4385;Undirected;
3181;3380;Undirected;
3181;4891;Undirected;
3195;3380;Undirected;
3210;4320;Undirected;
3213;3535;Undirected;
3219;4344;Undirected;
3220;4270;Undirected;
3229;4663;Undirected;
3233;4413;Undirected;
3234;4782;Undirected;
3242;3853;Undirected;
3247;4629;Undirected;
3255;3274;Undirected;
3260;3983;Undirected;
3271;3411;Undirected;
3271;3588;Undirected;
3292;4245;Undirected;
3301;3677;Undirected;
3313;3463;Undirected;
3332;3591;Undirected;
3343;4096;Undirected;
3343;4770;Undirected;
3372;3544;Undirected;
3374;3759;Undirected;
3378;3564;Undirected;
3395;3924;Undirected;
3397;4950;Undirected;
3400;3899;Undirected;
3402;4600;Undirected;
3408;3993;Undirected;
3419;3867;Undirected;
3430;4165;Undirected;
3432;3521;Undirected;
3448;4941;Undirected;
3451;4721;Undirected;
3460;4214;Undirected;
3463;4893;Undirected;
3475;4171;Undirected;
3479;4385;Undirected;
3481;4586;Undirected;
3486;4526;Undirected;
3498;3833;Undirected;
3506;4269;Undirected;
3519;4274;Undirected;
3533;3874;Undirected;
3535;4066;Undirected;
3536;4176;Undirected;
3536;4621;Undirected;
3556;3832;Undirected;
3557;4954;Undirected;
3570;3628;Undirected;
3577;4531;Undirected;
3609;4358;Undirected;
3612;4852;Undirected;
3612;4885;Undirected;
3618;4795;Undirected;
3624;3692;Undirected;
3631;4325;Undirected;
3637;3778;Undirected;
3638;4844;Undirected;
3654;4145;Undirected;
3655;4102;Undirected;
3659;4028;Undirected;
3659;4229;Undirected;
3667;3849;Undirected;
3667;4918;Undirected;
3684;4621;Undirected;
3689;4704;Undirected;
3693;3935;Undirected;
3701;4013;Undirected;
3720;4038;Undirected;
3721;4367;Undirected;
3758;4797;Undirected;
3766;4221;Undirected;
3776;4732;Undirected;
3776;4854;Undirected;
3780;4817;Undirected;
3785;3815;Undirected;
3798;4392;Undirected;
3799;4217;Undirected;
3801;4556;Undirected;
3804;3807;Undirected;
3807;4097;Undirected;
3808;4157;Undirected;
3823;4870;Undirected;
3827;4623;Undirected;
3832;3905;Undirected;
3839;4135;Undirected;
3852;3909;Undirected;
3868;4711;Undirected;
3881;4655;Undirected;
3884;4177;Undirected;
3888;4695;Undirected;
3891;3980;Undirected;
3892;4573;Undirected;
3894;4566;Undirected;
3899;4293;Undirected;
3902;4674;Undirected;
3911;4817;Undirected;
3914;4137;Undirected;
3919;4818;Undirected;
3928;4983;Undirected;
3935;4857;Undirected;
3946;4892;Undirected;
3948;4889;Undirected;
3966;4790;Undirected;
3967;4820;Undirected;
3980;4094;Undirected;
3983;4510;Undirected;
3999;4139;Undirected;
4003;4912;Undirected;
4013;4510;Undirected;
4019;4057;Undirected;
4031;4516;Undirected;
4038;4497;Undirected;
4052;4219;Undirected;
4057;4423;Undirected;
4070;4427;Undirected;
4071;4958;Undirected;
4076;4718;Undirected;
4085;4486;Undirected;
4094;4311;Undirected;
4099;4225;Undirected;
4100;4374;Undirected;
4104;4498;Undirected;
4109;4485;Undirected;
4118;4733;Undirected;
4121;4323;Undirected;
4137;4729;Undirected;
4150;4179;Undirected;
4170;4574;Undirected;
4185;4438;Undirected;
4186;4562;Undirected;
4193;4816;Undirected;
4197;4905;Undirected;
4224;4560;Undirected;
4237;4840;Undirected;
