Source;Target;Type;
72;2371;Undirected;
72;2977;Undirected;
73;924;Undirected;
73;1525;Undirected;
73;3372;Undirected;
74;1423;Undirected;
74;2607;Undirected;
74;4663;Undirected;
76;3962;Undirected;
76;3999;Undirected;
76;4779;Undirected;
77;3039;Undirected;
78;1890;Undirected;
78;4606;Undirected;
79;1090;Undirected;
79;1165;Undirected;
79;1655;Undirected;
79;3333;Undirected;
80;1790;Undirected;
80;1820;Undirected;
80;2301;Undirected;
80;3300;Undirected;
80;4124;Undirected;
80;4823;Undirected;
81;188;Undirected;
81;377;Undirected;
81;2794;Undirected;
82;351;Undirected;
82;2690;Undirected;
83;458;Undirected;
84;4342;Undirected;
84;4428;Undirected;
85;1095;Undirected;
87;4258;Undirected;
88;481;Undirected;
88;3393;Undirected;
88;3582;Undirected;
89;3240;Undirected;
89;4167;Undirected;
90;1223;Undirected;
90;2395;Undirected;
91;361;Undirected;
92;2768;Undirected;
92;3415;Undirected;
93;3630;Undirected;
93;4143;Undirected;
94;2175;Undirected;
94;3414;Undirected;
94;3735;Undirected;
94;4778;Undirected;
95;1547;Undirected;
95;2887;Undirected;
95;2924;Undirected;
95;4235;Undirected;
96;2073;Undirected;
96;2655;Undirected;
96;3884;Undirected;
97;1038;Undirected;
97;1557;Undirected;
97;4304;Undirected;
98;1952;Undirected;
100;4189;Undirected;
101;949;Undirected;
101;2502;Undirected;
101;2850;Undirected;
101;4436;Undirected;
102;3617;Undirected;
102;3756;Undirected;
104;338;Undirected;
104;3226;Undirected;
104;4436;Undirected;
105;1409;Undirected;
105;2579;Undirected;
106;287;Undirected;
106;1795;Undirected;
106;3442;Undirected;
106;4456;Undirected;
108;313;Undirected;
108;4284;Undirected;
109;682;Undirected;
109;691;Undirected;
109;4062;Undirected;
109;4280;Undirected;
109;4398;Undirected;
112;836;Undirected;
112;1101;Undirected;
112;2276;Undirected;
112;2819;Undirected;
112;3232;Undirected;
113;1244;Undirected;
113;1732;Undirected;
113;3939;Undirected;
113;4209;Undirected;
114;2574;Undirected;
114;2967;Undirected;
115;825;Undirected;
115;1039;Undirected;
115;4358;Undirected;
115;4478;Undirected;
116;3770;Undirected;
117;1468;Undirected;
119;2414;Undirected;
120;1423;Undirected;
120;2037;Undirected;
120;2575;Undirected;
120;3260;Undirected;
120;3430;Undirected;
121;2679;Undirected;
122;3767;Undirected;
123;1300;Undirected;
123;2384;Undirected;
123;2852;Undirected;
123;2947;Undirected;
123;3313;Undirected;
123;3682;Undirected;
124;4106;Undirected;
125;1141;Undirected;
125;3048;Undirected;
126;394;Undirected;
126;1457;Undirected;
126;1487;Undirected;
126;1692;Undirected;
127;1812;Undirected;
127;2305;Undirected;
128;1017;Undirected;
128;1800;Undirected;
128;3981;Undirected;
129;1083;Undirected;
130;1104;Undirected;
130;1128;Undirected;
130;1575;Undirected;
130;2972;Undirected;
130;3004;Undirected;
131;2075;Undirected;
131;2448;Undirected;
132;2616;Undirected;
132;3819;Undirected;
133;814;Undirected;
133;1325;Undirected;
134;360;Undirected;
134;1007;Undirected;
134;1231;Undirected;
134;4095;Undirected;
135;3108;Undirected;
135;3238;Undirected;
135;3510;Undirected;
137;419;Undirected;
137;1487;Undirected;
137;3433;Undirected;
137;3982;Undirected;
138;2563;Undirected;
138;4829;Undirected;
139;1804;Undirected;
139;1861;Undirected;
139;2344;Undirected;
139;4676;Undirected;
139;4758;Undirected;
140;445;Undirected;
142;3710;Undirected;
144;693;Undirected;
144;710;Undirected;
144;2484;Undirected;
144;3751;Undirected;
145;417;Undirected;
145;603;Undirected;
145;2548;Undirected;
145;3234;Undirected;
145;3710;Undirected;
147;1479;Undirected;
147;3811;Undirected;
147;4473;Undirected;
148;293;Undirected;
148;1479;Undirected;
148;2024;Undirected;
148;2065;Undirected;
150;3864;Undirected;
151;234;Undirected;
151;376;Undirected;
151;818;Undirected;
151;3859;Undirected;
152;2627;Undirected;
152;4511;Undirected;
153;2331;Undirected;
153;3669;Undirected;
154;566;Undirected;
154;3026;Undirected;
155;2781;Undirected;
156;338;Undirected;
156;3040;Undirected;
157;4002;Undirected;
158;169;Undirected;
158;2960;Undirected;
158;3054;Undirected;
158;3315;Undirected;
159;459;Undirected;
159;2201;Undirected;
159;2843;Undirected;
159;4985;Undirected;
160;3262;Undirected;
160;4990;Undirected;
161;4076;Undirected;
162;1109;Undirected;
162;1682;Undirected;
162;2034;Undirected;
162;4249;Undirected;
163;1863;Undirected;
163;1968;Undirected;
163;2425;Undirected;
163;3136;Undirected;
163;3720;Undirected;
164;3457;Undirected;
166;3509;Undirected;
167;1917;Undirected;
168;1771;Undirected;
170;4119;Undirected;
171;1512;Undirected;
172;1641;Undirected;
172;3404;Undirected;
172;3480;Undirected;
173;694;Undirected;
173;2266;Undirected;
174;630;Undirected;
174;2398;Undirected;
175;2166;Undirected;
175;2777;Undirected;
175;3537;Undirected;
175;4508;Undirected;
176;357;Undirected;
176;4050;Undirected;
176;4510;Undirected;
177;3903;Undirected;
178;1588;Undirected;
178;3826;Undirected;
179;2056;Undirected;
179;3447;Undirected;
180;708;Undirected;
180;1353;Undirected;
180;1858;Undirected;
180;2178;Undirected;
181;2016;Undirected;
181;2282;Undirected;
181;3341;Undirected;
182;2761;Undirected;
182;3597;Undirected;
182;3920;Undirected;
182;4237;Undirected;
183;3243;Undirected;
183;3429;Undirected;
184;3658;Undirected;
185;837;Undirected;
185;844;Undirected;
185;1122;Undirected;
186;4052;Undirected;
187;416;Undirected;
187;2140;Undirected;
188;1105;Undirected;
188;3398;Undirected;
188;3640;Undirected;
188;4638;Undirected;
189;3517;Undirected;
190;1950;Undirected;
191;4157;Undirected;
192;1127;Undirected;
192;3509;Undirected;
193;678;Undirected;
193;2797;Undirected;
193;2878;Undirected;
194;227;Undirected;
194;1352;Undirected;
194;2477;Undirected;
196;403;Undirected;
196;582;Undirected;
196;2663;Undirected;
198;2188;Undirected;
198;2673;Undirected;
199;2167;Undirected;
199;3219;Undirected;
199;3373;Undirected;
199;4457;Undirected;
200;3116;Undirected;
200;3149;Undirected;
201;1884;Undirected;
201;2711;Undirected;
202;248;Undirected;
202;2201;Undirected;
202;2791;Undirected;
203;2143;Undirected;
203;3030;Undirected;
203;3255;Undirected;
203;3848;Undirected;
204;220;Undirected;
205;1381;Undirected;
206;802;Undirected;
206;2705;Undirected;
207;4718;Undirected;
208;419;Undirected;
208;2776;Undirected;
209;3092;Undirected;
209;3171;Undirected;
210;2480;Undirected;
211;1606;Undirected;
211;2077;Undirected;
212;803;Undirected;
213;1399;Undirected;
213;4630;Undirected;
214;3752;Undirected;
215;3420;Undirected;
215;4067;Undirected;
215;4670;Undirected;
217;518;Undirected;
217;4860;Undirected;
218;1941;Undirected;
218;2556;Undirected;
218;2954;Undirected;
219;794;Undirected;
220;3499;Undirected;
220;4521;Undirected;
222;2643;Undirected;
223;1313;Undirected;
223;3396;Undirected;
223;4442;Undirected;
223;4577;Undirected;
223;4589;Undirected;
224;804;Undirected;
224;1085;Undirected;
224;2019;Undirected;
225;1622;Undirected;
226;1145;Undirected;
226;2088;Undirected;
227;1802;Undirected;
227;2847;Undirected;
228;256;Undirected;
228;1022;Undirected;
228;1652;Undirected;
228;1721;Undirected;
229;3342;Undirected;
229;3731;Undirected;
229;4478;Undirected;
230;4579;Undirected;
231;1636;Undirected;
231;4120;Undirected;
232;621;Undirected;
233;1658;Undirected;
234;280;Undirected;
234;2065;Undirected;
236;1129;Undirected;
237;4945;Undirected;
238;2110;Undirected;
238;2745;Undirected;
239;1691;Undirected;
240;2773;Undirected;
241;1762;Undirected;
241;1838;Undirected;
241;3890;Undirected;
243;2185;Undirected;
243;2561;Undirected;
243;3534;Undirected;
244;1791;Undirected;
245;617;Undirected;
245;1971;Undirected;
245;2157;Undirected;
246;4301;Undirected;
247;1966;Undirected;
247;4119;Undirected;
248;691;Undirected;
248;2078;Undirected;
249;4341;Undirected;
249;4648;Undirected;
250;2260;Undirected;
250;2561;Undirected;
250;4944;Undirected;
251;3744;Undirected;
251;3887;Undirected;
252;816;Undirected;
252;2037;Undirected;
252;2482;Undirected;
252;2846;Undirected;
253;2840;Undirected;
254;4236;Undirected;
255;779;Undirected;
255;1859;Undirected;
255;2188;Undirected;
255;4703;Undirected;
256;642;Undirected;
256;3673;Undirected;
256;3925;Undirected;
257;3532;Undirected;
258;4623;Undirected;
258;4926;Undirected;
259;2241;Undirected;
261;2663;Undirected;
263;3661;Undirected;
263;4100;Undirected;
264;1986;Undirected;
264;3426;Undirected;
265;636;Undirected;
265;2497;Undirected;
265;3465;Undirected;
266;2588;Undirected;
266;4383;Undirected;
266;4687;Undirected;
267;4085;Undirected;
268;3526;Undirected;
271;1452;Undirected;
271;4398;Undirected;
272;511;Undirected;
272;3643;Undirected;
273;1334;Undirected;
273;2318;Undirected;
273;2361;Undirected;
273;2733;Undirected;
274;3139;Undirected;
274;4930;Undirected;
276;1973;Undirected;
276;2105;Undirected;
277;500;Undirected;
277;1931;Undirected;
277;2749;Undirected;
278;2689;Undirected;
278;3419;Undirected;
280;390;Undirected;
280;1393;Undirected;
280;1726;Undirected;
281;1489;Undirected;
281;3201;Undirected;
282;284;Undirected;
282;3684;Undirected;
283;475;Undirected;
284;840;Undirected;
284;4577;Undirected;
285;623;Undirected;
285;1751;Undirected;
285;2434;Undirected;
285;2875;Undirected;
285;3954;Undirected;
286;722;Undirected;
287;3890;Undirected;
288;1454;Undirected;
289;3914;Undirected;
290;2802;Undirected;
291;1219;Undirected;
292;1032;Undirected;
292;1904;Undirected;
293;1055;Undirected;
293;1136;Undirected;
293;4211;Undirected;
293;4324;Undirected;
293;4375;Undirected;
294;381;Undirected;
294;1521;Undirected;
294;1901;Undirected;
294;3436;Undirected;
295;1265;Undirected;
295;1805;Undirected;
296;1360;Undirected;
296;2287;Undirected;
296;3631;Undirected;
296;4636;Undirected;
297;604;Undirected;
297;1775;Undirected;
297;3939;Undirected;
298;1897;Undirected;
298;2303;Undirected;
298;3126;Undirected;
298;4845;Undirected;
299;1229;Undirected;
299;1293;Undirected;
299;2273;Undirected;
299;3701;Undirected;
300;702;Undirected;
301;3770;Undirected;
302;992;Undirected;
302;1070;Undirected;
302;2803;Undirected;
302;3790;Undirected;
302;4085;Undirected;
304;1296;Undirected;
304;2517;Undirected;
305;381;Undirected;
305;3158;Undirected;
305;4496;Undirected;
306;2026;Undirected;
306;2303;Undirected;
306;4621;Undirected;
307;1374;Undirected;
307;3199;Undirected;
308;1366;Undirected;
308;3316;Undirected;
308;3455;Undirected;
308;3974;Undirected;
309;451;Undirected;
310;356;Undirected;
310;1946;Undirected;
311;2636;Undirected;
311;2826;Undirected;
312;1788;Undirected;
312;2601;Undirected;
313;1713;Undirected;
313;3396;Undirected;
313;3948;Undirected;
315;2647;Undirected;
315;4263;Undirected;
316;3344;Undirected;
319;905;Undirected;
319;2846;Undirected;
320;355;Undirected;
320;888;Undirected;
320;1408;Undirected;
320;3002;Undirected;
321;1371;Undirected;
322;2231;Undirected;
322;4323;Undirected;
323;513;Undirected;
323;2222;Undirected;
323;4307;Undirected;
324;4167;Undirected;
325;1065;Undirected;
325;4145;Undirected;
325;4449;Undirected;
326;2098;Undirected;
328;546;Undirected;
329;3039;Undirected;
329;3508;Undirected;
330;2175;Undirected;
330;4394;Undirected;
331;861;Undirected;
331;1237;Undirected;
331;1811;Undirected;
331;3699;Undirected;
331;3771;Undirected;
332;398;Undirected;
332;2577;Undirected;
333;2604;Undirected;
333;2901;Undirected;
333;4677;Undirected;
334;1637;Undirected;
335;1236;Undirected;
335;2132;Undirected;
335;2357;Undirected;
335;3664;Undirected;
337;1064;Undirected;
337;2601;Undirected;
337;3144;Undirected;
337;4847;Undirected;
338;1412;Undirected;
338;4120;Undirected;
338;4323;Undirected;
339;1888;Undirected;
339;4129;Undirected;
339;4440;Undirected;
341;3743;Undirected;
342;4295;Undirected;
343;1706;Undirected;
343;3937;Undirected;
343;4829;Undirected;
344;1294;Undirected;
344;1351;Undirected;
344;3556;Undirected;
346;408;Undirected;
346;1039;Undirected;
347;2057;Undirected;
347;4038;Undirected;
347;4401;Undirected;
349;647;Undirected;
349;1692;Undirected;
349;2126;Undirected;
349;3780;Undirected;
349;3908;Undirected;
350;386;Undirected;
350;1904;Undirected;
352;1104;Undirected;
352;4433;Undirected;
353;1719;Undirected;
353;4830;Undirected;
355;1613;Undirected;
355;1676;Undirected;
356;3452;Undirected;
357;871;Undirected;
357;2769;Undirected;
358;1006;Undirected;
358;2245;Undirected;
358;4524;Undirected;
359;1054;Undirected;
360;2930;Undirected;
361;4078;Undirected;
362;1926;Undirected;
362;3519;Undirected;
363;771;Undirected;
363;3072;Undirected;
364;4393;Undirected;
365;1862;Undirected;
365;2129;Undirected;
365;2428;Undirected;
365;3107;Undirected;
365;4244;Undirected;
366;1833;Undirected;
366;4227;Undirected;
367;419;Undirected;
367;553;Undirected;
367;727;Undirected;
368;493;Undirected;
369;2323;Undirected;
370;4271;Undirected;
370;4416;Undirected;
371;1563;Undirected;
371;3707;Undirected;
372;2239;Undirected;
372;3461;Undirected;
372;3632;Undirected;
373;2040;Undirected;
374;814;Undirected;
375;627;Undirected;
375;2723;Undirected;
376;768;Undirected;
377;2905;Undirected;
378;1533;Undirected;
378;4162;Undirected;
379;382;Undirected;
379;1269;Undirected;
379;2250;Undirected;
379;4406;Undirected;
380;2783;Undirected;
380;4449;Undirected;
380;4933;Undirected;
381;770;Undirected;
381;2978;Undirected;
382;557;Undirected;
382;3748;Undirected;
384;882;Undirected;
384;2023;Undirected;
384;4026;Undirected;
385;1366;Undirected;
385;1864;Undirected;
385;2180;Undirected;
385;2554;Undirected;
385;4215;Undirected;
386;1049;Undirected;
387;1843;Undirected;
387;4059;Undirected;
388;4374;Undirected;
390;945;Undirected;
390;2845;Undirected;
390;3711;Undirected;
391;3218;Undirected;
392;735;Undirected;
393;2816;Undirected;
394;550;Undirected;
394;3550;Undirected;
395;1398;Undirected;
395;4654;Undirected;
396;1222;Undirected;
397;3058;Undirected;
397;4709;Undirected;
398;582;Undirected;
398;1526;Undirected;
398;3740;Undirected;
400;3517;Undirected;
401;2286;Undirected;
401;3617;Undirected;
402;857;Undirected;
403;3641;Undirected;
404;1008;Undirected;
404;4271;Undirected;
405;2465;Undirected;
407;2349;Undirected;
407;3076;Undirected;
408;3248;Undirected;
408;3422;Undirected;
409;534;Undirected;
409;3580;Undirected;
411;420;Undirected;
411;2418;Undirected;
411;2573;Undirected;
411;3314;Undirected;
411;3836;Undirected;
413;667;Undirected;
413;4643;Undirected;
414;2310;Undirected;
414;2498;Undirected;
414;3083;Undirected;
414;4147;Undirected;
415;1402;Undirected;
415;2083;Undirected;
415;4070;Undirected;
416;3867;Undirected;
417;4053;Undirected;
419;859;Undirected;
419;1131;Undirected;
419;1567;Undirected;
419;3178;Undirected;
420;915;Undirected;
420;1462;Undirected;
421;571;Undirected;
421;3077;Undirected;
422;2302;Undirected;
422;2984;Undirected;
422;3241;Undirected;
422;3628;Undirected;
422;4606;Undirected;
423;3270;Undirected;
424;1404;Undirected;
424;1435;Undirected;
425;4950;Undirected;
427;1147;Undirected;
427;1892;Undirected;
427;2053;Undirected;
427;2601;Undirected;
428;2496;Undirected;
428;3318;Undirected;
428;4283;Undirected;
429;797;Undirected;
429;988;Undirected;
429;2588;Undirected;
430;1995;Undirected;
430;4830;Undirected;
431;565;Undirected;
431;3522;Undirected;
431;3537;Undirected;
431;4512;Undirected;
431;4549;Undirected;
433;707;Undirected;
433;736;Undirected;
433;2891;Undirected;
434;3356;Undirected;
435;683;Undirected;
436;601;Undirected;
437;3729;Undirected;
438;1775;Undirected;
438;2844;Undirected;
439;2632;Undirected;
439;3474;Undirected;
442;3077;Undirected;
443;2398;Undirected;
443;2806;Undirected;
443;3537;Undirected;
443;3620;Undirected;
443;4135;Undirected;
443;4538;Undirected;
443;4974;Undirected;
444;2003;Undirected;
445;3052;Undirected;
446;2083;Undirected;
447;4614;Undirected;
447;4838;Undirected;
449;841;Undirected;
449;3896;Undirected;
450;564;Undirected;
450;4806;Undirected;
451;2011;Undirected;
451;3433;Undirected;
452;1180;Undirected;
452;1543;Undirected;
452;4413;Undirected;
453;4189;Undirected;
453;4642;Undirected;
455;2340;Undirected;
455;3742;Undirected;
455;4476;Undirected;
456;1250;Undirected;
456;2481;Undirected;
456;3294;Undirected;
457;1348;Undirected;
457;2586;Undirected;
457;3342;Undirected;
457;4692;Undirected;
458;605;Undirected;
458;3638;Undirected;
458;4699;Undirected;
459;2550;Undirected;
460;1615;Undirected;
460;1737;Undirected;
460;2556;Undirected;
460;2833;Undirected;
460;3737;Undirected;
460;4199;Undirected;
462;2733;Undirected;
462;3659;Undirected;
462;4305;Undirected;
463;2842;Undirected;
464;2730;Undirected;
464;3313;Undirected;
465;961;Undirected;
465;4888;Undirected;
466;2261;Undirected;
466;4445;Undirected;
467;1027;Undirected;
468;2734;Undirected;
470;4016;Undirected;
471;610;Undirected;
471;4916;Undirected;
472;4485;Undirected;
473;1261;Undirected;
473;3999;Undirected;
474;3272;Undirected;
474;4238;Undirected;
475;1814;Undirected;
475;3295;Undirected;
475;3329;Undirected;
476;1530;Undirected;
476;4531;Undirected;
478;2524;Undirected;
478;4531;Undirected;
479;1006;Undirected;
480;4578;Undirected;
481;1521;Undirected;
481;4601;Undirected;
481;4943;Undirected;
482;1150;Undirected;
482;4675;Undirected;
483;1047;Undirected;
483;1884;Undirected;
483;2894;Undirected;
484;1050;Undirected;
484;1144;Undirected;
484;3405;Undirected;
484;4650;Undirected;
485;1882;Undirected;
485;4880;Undirected;
486;2541;Undirected;
486;3949;Undirected;
487;1432;Undirected;
487;4445;Undirected;
488;1930;Undirected;
488;3372;Undirected;
488;3669;Undirected;
490;2820;Undirected;
492;2983;Undirected;
493;1209;Undirected;
493;3407;Undirected;
493;4999;Undirected;
494;3307;Undirected;
495;674;Undirected;
495;765;Undirected;
495;1742;Undirected;
495;2665;Undirected;
496;972;Undirected;
499;698;Undirected;
499;2523;Undirected;
499;2689;Undirected;
499;3463;Undirected;
501;1021;Undirected;
501;2476;Undirected;
501;3108;Undirected;
502;1056;Undirected;
503;2399;Undirected;
503;2512;Undirected;
504;1479;Undirected;
504;1945;Undirected;
504;3649;Undirected;
506;2703;Undirected;
507;3268;Undirected;
507;3785;Undirected;
507;4776;Undirected;
508;3076;Undirected;
508;3527;Undirected;
509;1001;Undirected;
509;4650;Undirected;
510;4611;Undirected;
511;1178;Undirected;
511;3182;Undirected;
512;3038;Undirected;
512;3192;Undirected;
513;2538;Undirected;
514;1898;Undirected;
514;4037;Undirected;
514;4755;Undirected;
516;637;Undirected;
516;1007;Undirected;
516;1825;Undirected;
516;3662;Undirected;
516;4267;Undirected;
517;922;Undirected;
517;2303;Undirected;
517;4989;Undirected;
518;2032;Undirected;
518;4122;Undirected;
519;1725;Undirected;
519;2486;Undirected;
519;2543;Undirected;
519;3827;Undirected;
520;1710;Undirected;
520;2328;Undirected;
520;2586;Undirected;
521;1743;Undirected;
521;3148;Undirected;
521;3667;Undirected;
521;3938;Undirected;
522;944;Undirected;
523;2629;Undirected;
524;3356;Undirected;
525;2311;Undirected;
525;3383;Undirected;
525;4572;Undirected;
526;2089;Undirected;
526;3544;Undirected;
528;3145;Undirected;
529;1312;Undirected;
529;4843;Undirected;
530;2152;Undirected;
531;1271;Undirected;
531;3027;Undirected;
532;2379;Undirected;
532;3847;Undirected;
532;4490;Undirected;
534;1227;Undirected;
537;741;Undirected;
537;1162;Undirected;
537;2052;Undirected;
537;2658;Undirected;
538;1115;Undirected;
538;1917;Undirected;
538;3584;Undirected;
538;4626;Undirected;
539;1192;Undirected;
539;4913;Undirected;
540;1824;Undirected;
540;3948;Undirected;
540;4871;Undirected;
541;968;Undirected;
541;2087;Undirected;
541;2709;Undirected;
541;4331;Undirected;
542;1913;Undirected;
542;3804;Undirected;
542;4288;Undirected;
543;1026;Undirected;
544;1517;Undirected;
544;1956;Undirected;
544;3332;Undirected;
546;568;Undirected;
546;1920;Undirected;
546;2764;Undirected;
547;2887;Undirected;
547;4403;Undirected;
547;4797;Undirected;
550;2783;Undirected;
552;2316;Undirected;
553;3614;Undirected;
553;3741;Undirected;
554;2320;Undirected;
555;1770;Undirected;
556;818;Undirected;
556;1619;Undirected;
557;4404;Undirected;
558;3009;Undirected;
559;2428;Undirected;
559;4846;Undirected;
560;773;Undirected;
560;1091;Undirected;
560;3361;Undirected;
561;2175;Undirected;
563;2860;Undirected;
564;929;Undirected;
565;4914;Undirected;
566;4514;Undirected;
566;4828;Undirected;
568;4506;Undirected;
569;4457;Undirected;
570;1726;Undirected;
570;2237;Undirected;
571;3000;Undirected;
572;1046;Undirected;
572;1322;Undirected;
572;3726;Undirected;
575;2536;Undirected;
576;939;Undirected;
576;1601;Undirected;
576;2653;Undirected;
576;3193;Undirected;
576;4596;Undirected;
579;2423;Undirected;
581;2628;Undirected;
582;3056;Undirected;
583;4209;Undirected;
583;4621;Undirected;
584;1453;Undirected;
585;2452;Undirected;
585;2757;Undirected;
585;4164;Undirected;
586;773;Undirected;
586;3436;Undirected;
587;3117;Undirected;
588;1806;Undirected;
589;4602;Undirected;
590;2309;Undirected;
590;2415;Undirected;
591;756;Undirected;
591;3800;Undirected;
591;4842;Undirected;
592;3406;Undirected;
594;684;Undirected;
594;1307;Undirected;
594;1424;Undirected;
594;4688;Undirected;
595;638;Undirected;
595;1817;Undirected;
595;4356;Undirected;
595;4470;Undirected;
597;650;Undirected;
597;2672;Undirected;
601;1233;Undirected;
601;1819;Undirected;
601;2483;Undirected;
601;4329;Undirected;
602;3392;Undirected;
604;2797;Undirected;
604;3125;Undirected;
604;3348;Undirected;
606;2438;Undirected;
607;1190;Undirected;
607;1389;Undirected;
610;1384;Undirected;
610;2981;Undirected;
612;1076;Undirected;
612;2083;Undirected;
612;2216;Undirected;
612;2730;Undirected;
612;4433;Undirected;
612;4558;Undirected;
613;838;Undirected;
613;3083;Undirected;
613;4964;Undirected;
616;1896;Undirected;
619;1742;Undirected;
619;3820;Undirected;
620;3231;Undirected;
621;3500;Undirected;
622;2567;Undirected;
623;2709;Undirected;
623;4290;Undirected;
624;1336;Undirected;
624;3073;Undirected;
625;3035;Undirected;
625;3692;Undirected;
626;4059;Undirected;
627;3528;Undirected;
628;1056;Undirected;
628;3673;Undirected;
629;1586;Undirected;
629;1916;Undirected;
629;3477;Undirected;
629;4731;Undirected;
630;2855;Undirected;
630;3218;Undirected;
631;1460;Undirected;
632;2161;Undirected;
632;2685;Undirected;
632;3058;Undirected;
633;850;Undirected;
633;4338;Undirected;
634;4601;Undirected;
635;1106;Undirected;
637;2416;Undirected;
637;3477;Undirected;
637;4346;Undirected;
638;2043;Undirected;
638;3512;Undirected;
639;2478;Undirected;
640;3443;Undirected;
640;3979;Undirected;
641;1518;Undirected;
641;3798;Undirected;
642;4453;Undirected;
643;1113;Undirected;
643;4427;Undirected;
645;2112;Undirected;
646;1354;Undirected;
646;3431;Undirected;
646;4842;Undirected;
647;1922;Undirected;
648;1054;Undirected;
649;2941;Undirected;
650;2555;Undirected;
650;2693;Undirected;
650;4000;Undirected;
651;1857;Undirected;
651;3235;Undirected;
651;4413;Undirected;
653;1590;Undirected;
654;1248;Undirected;
654;3114;Undirected;
655;1844;Undirected;
655;3206;Undirected;
656;3773;Undirected;
657;3217;Undirected;
657;4054;Undirected;
657;4372;Undirected;
659;1689;Undirected;
659;3248;Undirected;
660;3755;Undirected;
661;724;Undirected;
661;909;Undirected;
661;2720;Undirected;
661;4240;Undirected;
662;3564;Undirected;
664;1193;Undirected;
664;1384;Undirected;
664;4837;Undirected;
665;843;Undirected;
665;2161;Undirected;
665;4172;Undirected;
666;1159;Undirected;
666;3572;Undirected;
667;1517;Undirected;
667;2877;Undirected;
667;3538;Undirected;
668;2040;Undirected;
668;3005;Undirected;
669;3455;Undirected;
669;4280;Undirected;
669;4905;Undirected;
671;1084;Undirected;
673;2496;Undirected;
674;3003;Undirected;
677;3471;Undirected;
678;1938;Undirected;
678;2054;Undirected;
678;3184;Undirected;
678;3433;Undirected;
680;1275;Undirected;
681;1330;Undirected;
681;2768;Undirected;
683;4890;Undirected;
684;2581;Undirected;
684;4051;Undirected;
685;1096;Undirected;
686;1067;Undirected;
686;2776;Undirected;
686;2912;Undirected;
686;3670;Undirected;
687;2034;Undirected;
687;3024;Undirected;
688;1166;Undirected;
688;1253;Undirected;
688;3452;Undirected;
688;3996;Undirected;
689;1538;Undirected;
689;2846;Undirected;
690;1321;Undirected;
691;1126;Undirected;
691;3716;Undirected;
693;4015;Undirected;
693;4075;Undirected;
693;4147;Undirected;
694;1462;Undirected;
694;4084;Undirected;
695;1722;Undirected;
695;3746;Undirected;
695;4330;Undirected;
695;4829;Undirected;
697;2562;Undirected;
697;4197;Undirected;
698;1252;Undirected;
699;983;Undirected;
700;1231;Undirected;
701;1351;Undirected;
702;1430;Undirected;
702;4936;Undirected;
704;2158;Undirected;
704;4258;Undirected;
