Source;Target;Type;
61;15;Undirected;
62;1;Undirected;
62;12;Undirected;
62;60;Undirected;
63;45;Undirected;
63;48;Undirected;
63;62;Undirected;
64;15;Undirected;
64;20;Undirected;
64;1;Undirected;
65;48;Undirected;
65;9;Undirected;
65;10;Undirected;
66;2;Undirected;
66;3;Undirected;
66;9;Undirected;
67;11;Undirected;
67;5;Undirected;
67;10;Undirected;
68;23;Undirected;
68;1;Undirected;
68;2;Undirected;
69;15;Undirected;
69;62;Undirected;
69;9;Undirected;
70;38;Undirected;
70;4;Undirected;
70;13;Undirected;
71;7;Undirected;
71;2;Undirected;
71;60;Undirected;
72;3;Undirected;
72;19;Undirected;
72;2;Undirected;
73;4;Undirected;
73;21;Undirected;
73;42;Undirected;
74;4;Undirected;
74;72;Undirected;
74;2;Undirected;
75;3;Undirected;
75;4;Undirected;
75;42;Undirected;
76;16;Undirected;
76;26;Undirected;
76;14;Undirected;
77;7;Undirected;
77;51;Undirected;
77;42;Undirected;
78;7;Undirected;
78;26;Undirected;
78;3;Undirected;
79;40;Undirected;
79;48;Undirected;
79;2;Undirected;
80;42;Undirected;
80;73;Undirected;
80;30;Undirected;
81;3;Undirected;
81;42;Undirected;
81;39;Undirected;
82;3;Undirected;
82;15;Undirected;
82;25;Undirected;
83;3;Undirected;
83;64;Undirected;
83;9;Undirected;
84;58;Undirected;
84;14;Undirected;
84;30;Undirected;
85;65;Undirected;
85;15;Undirected;
85;42;Undirected;
86;9;Undirected;
86;40;Undirected;
86;7;Undirected;
87;24;Undirected;
87;64;Undirected;
87;6;Undirected;
88;4;Undirected;
88;4;Undirected;
88;22;Undirected;
89;6;Undirected;
89;36;Undirected;
89;28;Undirected;
90;56;Undirected;
90;18;Undirected;
90;19;Undirected;
91;11;Undirected;
91;47;Undirected;
91;59;Undirected;
92;15;Undirected;
92;42;Undirected;
92;28;Undirected;
93;45;Undirected;
93;7;Undirected;
93;9;Undirected;
94;40;Undirected;
94;3;Undirected;
94;30;Undirected;
95;47;Undirected;
95;7;Undirected;
95;15;Undirected;
96;1;Undirected;
96;29;Undirected;
96;35;Undirected;
97;10;Undirected;
97;17;Undirected;
97;47;Undirected;
98;94;Undirected;
98;24;Undirected;
98;48;Undirected;
99;8;Undirected;
99;22;Undirected;
99;41;Undirected;
100;9;Undirected;
100;73;Undirected;
100;90;Undirected;
101;22;Undirected;
101;4;Undirected;
101;95;Undirected;
102;4;Undirected;
102;10;Undirected;
102;21;Undirected;
103;67;Undirected;
103;30;Undirected;
103;2;Undirected;
104;4;Undirected;
104;94;Undirected;
104;4;Undirected;
105;98;Undirected;
105;22;Undirected;
105;64;Undirected;
106;12;Undirected;
106;19;Undirected;
106;62;Undirected;
107;30;Undirected;
107;54;Undirected;
107;67;Undirected;
108;63;Undirected;
108;3;Undirected;
108;51;Undirected;
109;45;Undirected;
109;4;Undirected;
109;13;Undirected;
110;40;Undirected;
110;33;Undirected;
110;62;Undirected;
111;37;Undirected;
111;72;Undirected;
111;9;Undirected;
112;60;Undirected;
112;90;Undirected;
112;97;Undirected;
113;2;Undirected;
113;23;Undirected;
113;88;Undirected;
114;7;Undirected;
114;31;Undirected;
114;25;Undirected;
115;19;Undirected;
115;57;Undirected;
115;2;Undirected;
116;25;Undirected;
116;5;Undirected;
116;62;Undirected;
117;63;Undirected;
117;42;Undirected;
117;112;Undirected;
118;10;Undirected;
118;54;Undirected;
118;23;Undirected;
119;12;Undirected;
119;11;Undirected;
119;98;Undirected;
120;7;Undirected;
120;73;Undirected;
120;43;Undirected;
121;2;Undirected;
121;26;Undirected;
121;36;Undirected;
122;20;Undirected;
122;29;Undirected;
122;91;Undirected;
123;19;Undirected;
123;2;Undirected;
123;75;Undirected;
124;6;Undirected;
124;11;Undirected;
124;20;Undirected;
125;100;Undirected;
125;2;Undirected;
125;11;Undirected;
126;69;Undirected;
126;116;Undirected;
126;19;Undirected;
127;4;Undirected;
127;3;Undirected;
127;1;Undirected;
128;7;Undirected;
128;21;Undirected;
128;73;Undirected;
129;26;Undirected;
129;60;Undirected;
129;62;Undirected;
130;2;Undirected;
130;4;Undirected;
130;3;Undirected;
131;8;Undirected;
131;18;Undirected;
131;81;Undirected;
132;4;Undirected;
132;35;Undirected;
132;49;Undirected;
133;1;Undirected;
133;61;Undirected;
133;81;Undirected;
134;47;Undirected;
134;7;Undirected;
134;40;Undirected;
135;47;Undirected;
135;19;Undirected;
135;24;Undirected;
136;128;Undirected;
136;65;Undirected;
136;74;Undirected;
137;14;Undirected;
137;3;Undirected;
137;22;Undirected;
138;16;Undirected;
138;90;Undirected;
138;62;Undirected;
139;78;Undirected;
139;3;Undirected;
139;22;Undirected;
140;84;Undirected;
140;69;Undirected;
140;85;Undirected;
141;112;Undirected;
141;97;Undirected;
141;137;Undirected;
142;63;Undirected;
142;4;Undirected;
142;67;Undirected;
143;22;Undirected;
143;4;Undirected;
143;7;Undirected;
144;3;Undirected;
144;52;Undirected;
144;25;Undirected;
145;120;Undirected;
145;49;Undirected;
145;108;Undirected;
146;7;Undirected;
146;19;Undirected;
146;3;Undirected;
147;3;Undirected;
147;25;Undirected;
147;33;Undirected;
148;5;Undirected;
148;25;Undirected;
148;19;Undirected;
149;3;Undirected;
149;6;Undirected;
149;2;Undirected;
150;10;Undirected;
150;135;Undirected;
150;21;Undirected;
151;11;Undirected;
151;3;Undirected;
151;18;Undirected;
152;30;Undirected;
152;141;Undirected;
152;6;Undirected;
153;62;Undirected;
153;128;Undirected;
153;72;Undirected;
154;8;Undirected;
154;13;Undirected;
154;8;Undirected;
155;104;Undirected;
155;3;Undirected;
155;3;Undirected;
156;15;Undirected;
156;36;Undirected;
156;92;Undirected;
157;109;Undirected;
157;128;Undirected;
157;141;Undirected;
158;10;Undirected;
158;25;Undirected;
158;143;Undirected;
159;36;Undirected;
159;105;Undirected;
159;3;Undirected;
160;4;Undirected;
160;66;Undirected;
160;73;Undirected;
161;45;Undirected;
161;149;Undirected;
161;2;Undirected;
162;41;Undirected;
162;149;Undirected;
162;2;Undirected;
163;42;Undirected;
163;74;Undirected;
163;10;Undirected;
164;3;Undirected;
164;147;Undirected;
164;17;Undirected;
165;46;Undirected;
165;153;Undirected;
165;19;Undirected;
166;10;Undirected;
166;18;Undirected;
166;91;Undirected;
167;1;Undirected;
167;22;Undirected;
167;25;Undirected;
168;25;Undirected;
168;10;Undirected;
168;77;Undirected;
169;14;Undirected;
169;88;Undirected;
169;72;Undirected;
170;11;Undirected;
170;26;Undirected;
170;22;Undirected;
171;1;Undirected;
171;92;Undirected;
171;55;Undirected;
172;2;Undirected;
172;46;Undirected;
172;7;Undirected;
173;4;Undirected;
173;3;Undirected;
173;15;Undirected;
174;2;Undirected;
174;28;Undirected;
174;4;Undirected;
175;174;Undirected;
175;9;Undirected;
175;101;Undirected;
176;48;Undirected;
176;11;Undirected;
176;13;Undirected;
177;6;Undirected;
177;94;Undirected;
177;13;Undirected;
178;78;Undirected;
178;2;Undirected;
178;29;Undirected;
179;1;Undirected;
179;2;Undirected;
179;3;Undirected;
180;153;Undirected;
180;77;Undirected;
180;83;Undirected;
181;7;Undirected;
181;55;Undirected;
181;1;Undirected;
182;12;Undirected;
182;39;Undirected;
182;47;Undirected;
183;74;Undirected;
183;10;Undirected;
183;64;Undirected;
184;141;Undirected;
184;52;Undirected;
184;23;Undirected;
185;82;Undirected;
185;99;Undirected;
185;141;Undirected;
186;150;Undirected;
186;173;Undirected;
186;1;Undirected;
187;5;Undirected;
187;118;Undirected;
187;4;Undirected;
188;3;Undirected;
188;3;Undirected;
188;7;Undirected;
189;70;Undirected;
189;3;Undirected;
189;7;Undirected;
190;11;Undirected;
190;19;Undirected;
190;135;Undirected;
191;19;Undirected;
191;62;Undirected;
191;25;Undirected;
192;3;Undirected;
192;2;Undirected;
192;6;Undirected;
193;24;Undirected;
193;3;Undirected;
193;5;Undirected;
194;11;Undirected;
194;37;Undirected;
194;190;Undirected;
195;11;Undirected;
195;27;Undirected;
195;81;Undirected;
196;72;Undirected;
196;116;Undirected;
196;157;Undirected;
197;1;Undirected;
197;95;Undirected;
197;1;Undirected;
198;79;Undirected;
198;42;Undirected;
198;63;Undirected;
199;20;Undirected;
199;12;Undirected;
199;118;Undirected;
200;14;Undirected;
200;30;Undirected;
200;9;Undirected;
201;31;Undirected;
201;172;Undirected;
201;186;Undirected;
202;4;Undirected;
202;12;Undirected;
202;42;Undirected;
203;4;Undirected;
203;48;Undirected;
203;29;Undirected;
204;1;Undirected;
204;13;Undirected;
204;2;Undirected;
205;36;Undirected;
205;91;Undirected;
205;149;Undirected;
206;5;Undirected;
206;18;Undirected;
206;136;Undirected;
207;82;Undirected;
207;188;Undirected;
207;66;Undirected;
208;97;Undirected;
208;159;Undirected;
208;190;Undirected;
209;27;Undirected;
209;80;Undirected;
209;189;Undirected;
210;47;Undirected;
210;112;Undirected;
210;5;Undirected;
211;174;Undirected;
211;184;Undirected;
211;23;Undirected;
212;3;Undirected;
212;40;Undirected;
212;185;Undirected;
213;99;Undirected;
213;18;Undirected;
213;19;Undirected;
214;91;Undirected;
214;191;Undirected;
214;75;Undirected;
215;188;Undirected;
215;3;Undirected;
215;19;Undirected;
216;7;Undirected;
216;3;Undirected;
216;4;Undirected;
217;1;Undirected;
217;128;Undirected;
217;9;Undirected;
218;83;Undirected;
218;39;Undirected;
218;15;Undirected;
219;120;Undirected;
219;156;Undirected;
219;158;Undirected;
220;40;Undirected;
220;33;Undirected;
220;3;Undirected;
221;4;Undirected;
221;123;Undirected;
221;56;Undirected;
222;55;Undirected;
222;190;Undirected;
222;7;Undirected;
223;2;Undirected;
223;21;Undirected;
223;131;Undirected;
224;3;Undirected;
224;93;Undirected;
224;4;Undirected;
225;36;Undirected;
225;15;Undirected;
225;174;Undirected;
226;95;Undirected;
226;179;Undirected;
226;73;Undirected;
227;7;Undirected;
227;24;Undirected;
227;197;Undirected;
228;6;Undirected;
228;7;Undirected;
228;195;Undirected;
229;5;Undirected;
229;138;Undirected;
229;180;Undirected;
230;4;Undirected;
230;9;Undirected;
230;59;Undirected;
231;126;Undirected;
231;121;Undirected;
231;219;Undirected;
232;26;Undirected;
232;36;Undirected;
232;47;Undirected;
233;5;Undirected;
233;230;Undirected;
233;13;Undirected;
234;5;Undirected;
234;10;Undirected;
234;60;Undirected;
235;178;Undirected;
235;18;Undirected;
235;55;Undirected;
236;37;Undirected;
236;2;Undirected;
236;4;Undirected;
237;6;Undirected;
237;115;Undirected;
237;10;Undirected;
238;80;Undirected;
238;88;Undirected;
238;124;Undirected;
239;5;Undirected;
239;72;Undirected;
239;46;Undirected;
240;211;Undirected;
240;12;Undirected;
240;158;Undirected;
241;9;Undirected;
241;52;Undirected;
241;42;Undirected;
242;122;Undirected;
242;147;Undirected;
242;185;Undirected;
243;1;Undirected;
243;156;Undirected;
243;2;Undirected;
244;238;Undirected;
244;3;Undirected;
244;149;Undirected;
245;8;Undirected;
245;92;Undirected;
245;2;Undirected;
246;9;Undirected;
246;215;Undirected;
246;25;Undirected;
247;164;Undirected;
247;2;Undirected;
247;7;Undirected;
248;14;Undirected;
248;124;Undirected;
248;26;Undirected;
249;27;Undirected;
249;40;Undirected;
249;41;Undirected;
250;20;Undirected;
250;25;Undirected;
250;101;Undirected;
251;27;Undirected;
251;54;Undirected;
251;47;Undirected;
252;22;Undirected;
252;155;Undirected;
252;2;Undirected;
253;45;Undirected;
253;2;Undirected;
253;28;Undirected;
254;205;Undirected;
254;2;Undirected;
254;51;Undirected;
255;194;Undirected;
255;2;Undirected;
255;4;Undirected;
256;15;Undirected;
256;77;Undirected;
256;14;Undirected;
257;23;Undirected;
257;119;Undirected;
257;12;Undirected;
258;2;Undirected;
258;7;Undirected;
258;21;Undirected;
259;28;Undirected;
259;120;Undirected;
259;224;Undirected;
260;71;Undirected;
260;40;Undirected;
260;70;Undirected;
261;41;Undirected;
261;23;Undirected;
261;102;Undirected;
262;25;Undirected;
262;81;Undirected;
262;4;Undirected;
263;160;Undirected;
263;230;Undirected;
263;23;Undirected;
264;9;Undirected;
264;44;Undirected;
264;10;Undirected;
265;25;Undirected;
265;57;Undirected;
265;194;Undirected;
266;8;Undirected;
266;230;Undirected;
266;4;Undirected;
267;30;Undirected;
267;260;Undirected;
267;44;Undirected;
268;60;Undirected;
268;191;Undirected;
268;4;Undirected;
269;127;Undirected;
269;209;Undirected;
269;59;Undirected;
270;3;Undirected;
270;7;Undirected;
270;52;Undirected;
271;9;Undirected;
271;254;Undirected;
271;7;Undirected;
272;9;Undirected;
272;210;Undirected;
272;2;Undirected;
273;3;Undirected;
273;9;Undirected;
273;126;Undirected;
274;140;Undirected;
274;25;Undirected;
274;43;Undirected;
275;71;Undirected;
275;207;Undirected;
275;65;Undirected;
276;11;Undirected;
276;69;Undirected;
276;144;Undirected;
277;62;Undirected;
277;11;Undirected;
277;1;Undirected;
278;269;Undirected;
278;27;Undirected;
278;71;Undirected;
279;3;Undirected;
279;34;Undirected;
279;169;Undirected;
280;5;Undirected;
280;7;Undirected;
280;63;Undirected;
281;12;Undirected;
281;73;Undirected;
281;88;Undirected;
282;74;Undirected;
282;80;Undirected;
282;141;Undirected;
283;22;Undirected;
283;47;Undirected;
283;140;Undirected;
284;4;Undirected;
284;13;Undirected;
284;32;Undirected;
285;92;Undirected;
285;248;Undirected;
285;191;Undirected;
286;5;Undirected;
286;1;Undirected;
286;7;Undirected;
287;234;Undirected;
287;4;Undirected;
287;47;Undirected;
288;5;Undirected;
288;15;Undirected;
288;40;Undirected;
289;73;Undirected;
289;3;Undirected;
289;7;Undirected;
290;21;Undirected;
290;41;Undirected;
290;44;Undirected;
291;7;Undirected;
291;67;Undirected;
291;113;Undirected;
292;27;Undirected;
292;8;Undirected;
292;156;Undirected;
293;11;Undirected;
293;197;Undirected;
293;7;Undirected;
294;1;Undirected;
294;7;Undirected;
294;139;Undirected;
295;3;Undirected;
295;11;Undirected;
295;124;Undirected;
296;156;Undirected;
296;74;Undirected;
296;5;Undirected;
297;145;Undirected;
297;244;Undirected;
297;37;Undirected;
298;112;Undirected;
298;4;Undirected;
298;54;Undirected;
299;2;Undirected;
299;227;Undirected;
299;62;Undirected;
300;90;Undirected;
300;3;Undirected;
300;21;Undirected;
301;74;Undirected;
301;88;Undirected;
301;2;Undirected;
302;40;Undirected;
302;10;Undirected;
302;5;Undirected;
303;10;Undirected;
303;11;Undirected;
303;18;Undirected;
304;22;Undirected;
304;32;Undirected;
304;39;Undirected;
305;64;Undirected;
305;228;Undirected;
305;227;Undirected;
306;3;Undirected;
306;280;Undirected;
306;288;Undirected;
307;19;Undirected;
307;40;Undirected;
307;135;Undirected;
308;2;Undirected;
308;160;Undirected;
308;226;Undirected;
309;78;Undirected;
309;15;Undirected;
309;224;Undirected;
310;13;Undirected;
310;4;Undirected;
310;1;Undirected;
311;214;Undirected;
311;226;Undirected;
311;254;Undirected;
312;24;Undirected;
312;107;Undirected;
312;222;Undirected;
313;7;Undirected;
313;18;Undirected;
313;173;Undirected;
314;211;Undirected;
314;54;Undirected;
314;62;Undirected;
315;16;Undirected;
315;20;Undirected;
315;42;Undirected;
316;178;Undirected;
316;269;Undirected;
316;97;Undirected;
317;7;Undirected;
317;21;Undirected;
317;63;Undirected;
318;93;Undirected;
318;44;Undirected;
318;88;Undirected;
319;168;Undirected;
319;283;Undirected;
319;7;Undirected;
320;72;Undirected;
320;66;Undirected;
320;242;Undirected;
321;56;Undirected;
321;222;Undirected;
321;317;Undirected;
322;9;Undirected;
322;42;Undirected;
322;4;Undirected;
323;14;Undirected;
323;30;Undirected;
323;132;Undirected;
324;226;Undirected;
324;226;Undirected;
324;13;Undirected;
325;5;Undirected;
325;30;Undirected;
325;270;Undirected;
326;2;Undirected;
326;181;Undirected;
326;91;Undirected;
327;17;Undirected;
327;323;Undirected;
327;138;Undirected;
328;23;Undirected;
328;206;Undirected;
328;128;Undirected;
329;85;Undirected;
329;3;Undirected;
329;73;Undirected;
330;42;Undirected;
330;33;Undirected;
330;104;Undirected;
331;7;Undirected;
331;93;Undirected;
331;128;Undirected;
332;10;Undirected;
332;11;Undirected;
332;18;Undirected;
333;3;Undirected;
333;160;Undirected;
333;4;Undirected;
334;52;Undirected;
334;4;Undirected;
334;57;Undirected;
335;5;Undirected;
335;67;Undirected;
335;125;Undirected;
336;1;Undirected;
336;13;Undirected;
336;7;Undirected;
337;2;Undirected;
337;52;Undirected;
337;36;Undirected;
338;238;Undirected;
338;55;Undirected;
338;42;Undirected;
339;7;Undirected;
339;126;Undirected;
339;283;Undirected;
340;10;Undirected;
340;19;Undirected;
340;263;Undirected;
341;25;Undirected;
341;72;Undirected;
341;3;Undirected;
342;321;Undirected;
342;68;Undirected;
342;109;Undirected;
343;274;Undirected;
343;48;Undirected;
343;3;Undirected;
344;2;Undirected;
344;7;Undirected;
344;7;Undirected;
345;132;Undirected;
345;71;Undirected;
345;23;Undirected;
346;4;Undirected;
346;273;Undirected;
346;280;Undirected;
347;43;Undirected;
347;137;Undirected;
347;253;Undirected;
348;40;Undirected;
348;4;Undirected;
348;37;Undirected;
349;150;Undirected;
349;218;Undirected;
349;8;Undirected;
350;13;Undirected;
350;257;Undirected;
350;299;Undirected;
351;72;Undirected;
351;145;Undirected;
351;239;Undirected;
352;3;Undirected;
352;261;Undirected;
352;70;Undirected;
353;10;Undirected;
353;16;Undirected;
353;166;Undirected;
354;350;Undirected;
354;140;Undirected;
354;195;Undirected;
355;149;Undirected;
355;207;Undirected;
355;30;Undirected;
356;156;Undirected;
356;48;Undirected;
356;4;Undirected;
357;13;Undirected;
357;169;Undirected;
357;30;Undirected;
358;143;Undirected;
358;197;Undirected;
358;3;Undirected;
359;321;Undirected;
359;150;Undirected;
359;4;Undirected;
360;158;Undirected;
360;7;Undirected;
360;11;Undirected;
361;269;Undirected;
361;4;Undirected;
361;107;Undirected;
362;42;Undirected;
362;340;Undirected;
362;30;Undirected;
363;7;Undirected;
363;12;Undirected;
363;133;Undirected;
364;62;Undirected;
364;299;Undirected;
364;204;Undirected;
365;5;Undirected;
365;19;Undirected;
365;218;Undirected;
366;94;Undirected;
366;242;Undirected;
366;310;Undirected;
367;2;Undirected;
367;71;Undirected;
367;81;Undirected;
368;314;Undirected;
368;25;Undirected;
368;88;Undirected;
369;213;Undirected;
369;139;Undirected;
369;104;Undirected;
370;151;Undirected;
370;120;Undirected;
370;4;Undirected;
371;65;Undirected;
371;274;Undirected;
371;130;Undirected;
372;198;Undirected;
372;6;Undirected;
372;10;Undirected;
373;14;Undirected;
373;297;Undirected;
373;236;Undirected;
374;238;Undirected;
374;280;Undirected;
374;7;Undirected;
375;24;Undirected;
375;22;Undirected;
375;163;Undirected;
376;332;Undirected;
376;18;Undirected;
376;335;Undirected;
377;281;Undirected;
377;79;Undirected;
377;5;Undirected;
378;2;Undirected;
378;233;Undirected;
378;4;Undirected;
379;32;Undirected;
379;64;Undirected;
379;19;Undirected;
380;140;Undirected;
380;361;Undirected;
380;7;Undirected;
381;102;Undirected;
381;174;Undirected;
381;19;Undirected;
382;191;Undirected;
382;30;Undirected;
382;224;Undirected;
383;3;Undirected;
383;13;Undirected;
383;130;Undirected;
384;90;Undirected;
384;144;Undirected;
384;223;Undirected;
385;150;Undirected;
385;57;Undirected;
385;343;Undirected;
386;140;Undirected;
386;86;Undirected;
386;288;Undirected;
387;15;Undirected;
387;324;Undirected;
387;369;Undirected;
388;21;Undirected;
388;278;Undirected;
388;73;Undirected;
389;18;Undirected;
389;3;Undirected;
389;3;Undirected;
390;64;Undirected;
390;167;Undirected;
390;183;Undirected;
391;108;Undirected;
391;5;Undirected;
391;159;Undirected;
392;5;Undirected;
392;362;Undirected;
392;239;Undirected;
393;25;Undirected;
393;366;Undirected;
393;2;Undirected;
394;97;Undirected;
394;393;Undirected;
394;3;Undirected;
395;251;Undirected;
395;205;Undirected;
395;172;Undirected;
396;58;Undirected;
396;368;Undirected;
396;3;Undirected;
397;73;Undirected;
397;349;Undirected;
397;223;Undirected;
398;279;Undirected;
398;7;Undirected;
398;18;Undirected;
399;2;Undirected;
399;19;Undirected;
399;2;Undirected;
400;175;Undirected;
400;257;Undirected;
400;296;Undirected;
401;240;Undirected;
401;23;Undirected;
401;35;Undirected;
402;135;Undirected;
402;378;Undirected;
402;137;Undirected;
403;3;Undirected;
403;5;Undirected;
403;163;Undirected;
404;295;Undirected;
404;12;Undirected;
404;13;Undirected;
405;7;Undirected;
405;175;Undirected;
405;42;Undirected;
406;334;Undirected;
406;1;Undirected;
406;54;Undirected;
407;155;Undirected;
407;44;Undirected;
407;4;Undirected;
408;53;Undirected;
408;189;Undirected;
408;37;Undirected;
409;192;Undirected;
409;4;Undirected;
409;13;Undirected;
410;71;Undirected;
410;144;Undirected;
410;238;Undirected;
411;7;Undirected;
411;25;Undirected;
411;199;Undirected;
412;8;Undirected;
412;67;Undirected;
412;361;Undirected;
413;9;Undirected;
413;150;Undirected;
413;331;Undirected;
414;7;Undirected;
414;195;Undirected;
414;280;Undirected;
415;4;Undirected;
415;27;Undirected;
415;81;Undirected;
416;3;Undirected;
416;2;Undirected;
416;3;Undirected;
417;4;Undirected;
417;11;Undirected;
417;365;Undirected;
418;123;Undirected;
418;150;Undirected;
418;20;Undirected;
419;81;Undirected;
419;99;Undirected;
419;17;Undirected;
420;2;Undirected;
420;225;Undirected;
420;8;Undirected;
421;23;Undirected;
421;2;Undirected;
421;18;Undirected;
422;49;Undirected;
422;73;Undirected;
422;323;Undirected;
423;91;Undirected;
423;210;Undirected;
423;12;Undirected;
424;78;Undirected;
424;144;Undirected;
424;161;Undirected;
425;4;Undirected;
425;163;Undirected;
425;237;Undirected;
426;253;Undirected;
426;416;Undirected;
426;18;Undirected;
427;213;Undirected;
427;363;Undirected;
427;164;Undirected;
428;46;Undirected;
428;143;Undirected;
428;1;Undirected;
429;212;Undirected;
429;17;Undirected;
429;19;Undirected;
430;307;Undirected;
430;7;Undirected;
430;99;Undirected;
431;45;Undirected;
431;62;Undirected;
431;280;Undirected;
432;2;Undirected;
432;5;Undirected;
432;266;Undirected;
433;127;Undirected;
433;150;Undirected;
433;3;Undirected;
434;64;Undirected;
434;193;Undirected;
434;84;Undirected;
435;137;Undirected;
435;62;Undirected;
435;55;Undirected;
436;150;Undirected;
436;138;Undirected;
436;432;Undirected;
437;14;Undirected;
437;7;Undirected;
437;194;Undirected;
438;2;Undirected;
438;69;Undirected;
438;2;Undirected;
439;61;Undirected;
439;193;Undirected;
439;387;Undirected;
440;7;Undirected;
440;109;Undirected;
440;224;Undirected;
441;97;Undirected;
441;5;Undirected;
441;10;Undirected;
442;223;Undirected;
442;21;Undirected;
442;25;Undirected;
443;133;Undirected;
443;384;Undirected;
443;47;Undirected;
444;416;Undirected;
444;70;Undirected;
444;1;Undirected;
445;299;Undirected;
445;433;Undirected;
445;82;Undirected;
446;6;Undirected;
446;174;Undirected;
446;284;Undirected;
447;70;Undirected;
447;174;Undirected;
447;62;Undirected;
448;4;Undirected;
448;71;Undirected;
448;5;Undirected;
449;325;Undirected;
449;2;Undirected;
449;103;Undirected;
450;276;Undirected;
450;193;Undirected;
450;228;Undirected;
451;4;Undirected;
451;324;Undirected;
451;330;Undirected;
452;11;Undirected;
452;28;Undirected;
452;2;Undirected;
453;74;Undirected;
453;170;Undirected;
453;48;Undirected;
454;143;Undirected;
454;213;Undirected;
454;75;Undirected;
455;288;Undirected;
455;276;Undirected;
455;318;Undirected;
456;28;Undirected;
456;7;Undirected;
456;155;Undirected;
457;353;Undirected;
457;122;Undirected;
457;35;Undirected;
458;7;Undirected;
458;3;Undirected;
458;214;Undirected;
459;181;Undirected;
459;106;Undirected;
459;4;Undirected;
460;11;Undirected;
460;5;Undirected;
460;72;Undirected;
461;5;Undirected;
461;11;Undirected;
461;40;Undirected;
462;256;Undirected;
462;289;Undirected;
462;394;Undirected;
463;30;Undirected;
463;158;Undirected;
463;15;Undirected;
464;143;Undirected;
464;7;Undirected;
464;3;Undirected;
465;238;Undirected;
465;269;Undirected;
465;3;Undirected;
466;2;Undirected;
466;327;Undirected;
466;240;Undirected;
467;128;Undirected;
467;190;Undirected;
467;361;Undirected;
468;364;Undirected;
468;209;Undirected;
468;2;Undirected;
