Source;Target;Type;
47;14;Undirected;
47;1;Undirected;
48;4;Undirected;
48;2;Undirected;
48;3;Undirected;
48;11;Undirected;
49;30;Undirected;
49;9;Undirected;
49;26;Undirected;
49;7;Undirected;
50;8;Undirected;
50;11;Undirected;
50;14;Undirected;
50;7;Undirected;
51;4;Undirected;
51;10;Undirected;
51;35;Undirected;
51;1;Undirected;
52;4;Undirected;
52;7;Undirected;
52;14;Undirected;
52;3;Undirected;
53;6;Undirected;
53;4;Undirected;
53;45;Undirected;
53;14;Undirected;
54;21;Undirected;
54;6;Undirected;
54;10;Undirected;
54;48;Undirected;
55;4;Undirected;
55;18;Undirected;
55;1;Undirected;
55;17;Undirected;
56;13;Undirected;
56;5;Undirected;
56;1;Undirected;
56;3;Undirected;
57;1;Undirected;
57;44;Undirected;
57;7;Undirected;
57;19;Undirected;
58;24;Undirected;
58;6;Undirected;
58;6;Undirected;
58;2;Undirected;
59;6;Undirected;
59;17;Undirected;
59;22;Undirected;
59;31;Undirected;
60;46;Undirected;
60;6;Undirected;
60;13;Undirected;
60;23;Undirected;
61;20;Undirected;
61;36;Undirected;
61;54;Undirected;
61;2;Undirected;
62;22;Undirected;
62;30;Undirected;
62;59;Undirected;
62;8;Undirected;
63;1;Undirected;
63;7;Undirected;
63;26;Undirected;
63;55;Undirected;
64;48;Undirected;
64;44;Undirected;
64;5;Undirected;
64;24;Undirected;
65;1;Undirected;
65;4;Undirected;
65;36;Undirected;
65;44;Undirected;
66;5;Undirected;
66;2;Undirected;
66;19;Undirected;
66;4;Undirected;
67;22;Undirected;
67;2;Undirected;
67;5;Undirected;
67;17;Undirected;
68;3;Undirected;
68;2;Undirected;
68;6;Undirected;
68;50;Undirected;
69;1;Undirected;
69;28;Undirected;
69;23;Undirected;
69;5;Undirected;
70;19;Undirected;
70;69;Undirected;
70;13;Undirected;
70;30;Undirected;
71;65;Undirected;
71;2;Undirected;
71;7;Undirected;
71;58;Undirected;
72;67;Undirected;
72;59;Undirected;
72;33;Undirected;
72;4;Undirected;
73;6;Undirected;
73;2;Undirected;
73;34;Undirected;
73;42;Undirected;
74;8;Undirected;
74;62;Undirected;
74;46;Undirected;
74;21;Undirected;
75;16;Undirected;
75;10;Undirected;
75;23;Undirected;
75;4;Undirected;
76;29;Undirected;
76;34;Undirected;
76;2;Undirected;
76;24;Undirected;
77;65;Undirected;
77;1;Undirected;
77;2;Undirected;
77;11;Undirected;
78;7;Undirected;
78;56;Undirected;
78;61;Undirected;
78;68;Undirected;
79;10;Undirected;
79;24;Undirected;
79;5;Undirected;
79;21;Undirected;
80;51;Undirected;
80;1;Undirected;
80;2;Undirected;
80;4;Undirected;
81;65;Undirected;
81;72;Undirected;
81;2;Undirected;
81;27;Undirected;
82;6;Undirected;
82;11;Undirected;
82;5;Undirected;
82;49;Undirected;
83;6;Undirected;
83;23;Undirected;
83;1;Undirected;
83;1;Undirected;
84;38;Undirected;
84;70;Undirected;
84;14;Undirected;
84;4;Undirected;
85;6;Undirected;
85;19;Undirected;
85;23;Undirected;
85;46;Undirected;
86;23;Undirected;
86;1;Undirected;
86;1;Undirected;
86;27;Undirected;
87;5;Undirected;
87;14;Undirected;
87;82;Undirected;
87;1;Undirected;
88;18;Undirected;
88;22;Undirected;
88;78;Undirected;
88;20;Undirected;
89;7;Undirected;
89;8;Undirected;
89;83;Undirected;
89;85;Undirected;
90;13;Undirected;
90;25;Undirected;
90;13;Undirected;
90;48;Undirected;
91;13;Undirected;
91;1;Undirected;
91;1;Undirected;
91;51;Undirected;
92;1;Undirected;
92;6;Undirected;
92;12;Undirected;
92;19;Undirected;
93;22;Undirected;
93;27;Undirected;
93;83;Undirected;
93;63;Undirected;
94;9;Undirected;
94;61;Undirected;
94;91;Undirected;
94;2;Undirected;
95;4;Undirected;
95;7;Undirected;
95;72;Undirected;
95;50;Undirected;
96;39;Undirected;
96;71;Undirected;
96;15;Undirected;
96;21;Undirected;
97;2;Undirected;
97;4;Undirected;
97;6;Undirected;
97;14;Undirected;
98;47;Undirected;
98;74;Undirected;
98;93;Undirected;
98;27;Undirected;
99;52;Undirected;
99;88;Undirected;
99;14;Undirected;
99;25;Undirected;
100;1;Undirected;
100;18;Undirected;
100;37;Undirected;
100;69;Undirected;
101;9;Undirected;
101;2;Undirected;
101;10;Undirected;
101;30;Undirected;
102;7;Undirected;
102;44;Undirected;
102;11;Undirected;
102;13;Undirected;
103;8;Undirected;
103;82;Undirected;
103;83;Undirected;
103;9;Undirected;
104;19;Undirected;
104;33;Undirected;
104;23;Undirected;
104;68;Undirected;
105;4;Undirected;
105;20;Undirected;
105;12;Undirected;
105;62;Undirected;
106;48;Undirected;
106;69;Undirected;
106;7;Undirected;
106;3;Undirected;
107;1;Undirected;
107;27;Undirected;
107;87;Undirected;
107;81;Undirected;
108;5;Undirected;
108;51;Undirected;
108;35;Undirected;
108;10;Undirected;
109;14;Undirected;
109;21;Undirected;
109;2;Undirected;
109;55;Undirected;
110;4;Undirected;
110;82;Undirected;
110;42;Undirected;
110;98;Undirected;
111;3;Undirected;
111;34;Undirected;
111;1;Undirected;
111;81;Undirected;
112;2;Undirected;
112;7;Undirected;
112;14;Undirected;
112;19;Undirected;
113;6;Undirected;
113;39;Undirected;
113;9;Undirected;
113;48;Undirected;
114;84;Undirected;
114;48;Undirected;
114;44;Undirected;
114;98;Undirected;
115;60;Undirected;
115;78;Undirected;
115;48;Undirected;
115;1;Undirected;
116;61;Undirected;
116;1;Undirected;
116;30;Undirected;
116;22;Undirected;
117;76;Undirected;
117;14;Undirected;
117;19;Undirected;
117;26;Undirected;
118;100;Undirected;
118;36;Undirected;
118;25;Undirected;
118;111;Undirected;
119;3;Undirected;
119;60;Undirected;
119;66;Undirected;
119;61;Undirected;
120;4;Undirected;
120;2;Undirected;
120;9;Undirected;
120;4;Undirected;
121;35;Undirected;
121;7;Undirected;
121;19;Undirected;
121;109;Undirected;
122;5;Undirected;
122;57;Undirected;
122;6;Undirected;
122;66;Undirected;
123;56;Undirected;
123;6;Undirected;
123;11;Undirected;
123;30;Undirected;
124;19;Undirected;
124;23;Undirected;
124;82;Undirected;
124;93;Undirected;
125;66;Undirected;
125;100;Undirected;
125;77;Undirected;
125;27;Undirected;
126;8;Undirected;
126;21;Undirected;
126;2;Undirected;
126;7;Undirected;
127;45;Undirected;
127;5;Undirected;
127;21;Undirected;
127;76;Undirected;
128;33;Undirected;
128;1;Undirected;
128;8;Undirected;
128;52;Undirected;
129;2;Undirected;
129;22;Undirected;
129;103;Undirected;
129;83;Undirected;
130;5;Undirected;
130;40;Undirected;
130;17;Undirected;
130;8;Undirected;
131;74;Undirected;
131;21;Undirected;
131;116;Undirected;
131;89;Undirected;
132;82;Undirected;
132;101;Undirected;
132;124;Undirected;
132;29;Undirected;
133;66;Undirected;
133;60;Undirected;
133;82;Undirected;
133;9;Undirected;
134;4;Undirected;
134;73;Undirected;
134;38;Undirected;
134;42;Undirected;
135;36;Undirected;
135;6;Undirected;
135;42;Undirected;
135;50;Undirected;
136;1;Undirected;
136;4;Undirected;
136;68;Undirected;
136;132;Undirected;
137;33;Undirected;
137;46;Undirected;
137;113;Undirected;
137;136;Undirected;
138;59;Undirected;
138;41;Undirected;
138;101;Undirected;
138;30;Undirected;
139;53;Undirected;
139;21;Undirected;
139;1;Undirected;
139;24;Undirected;
140;43;Undirected;
140;128;Undirected;
140;34;Undirected;
140;132;Undirected;
141;35;Undirected;
141;72;Undirected;
141;6;Undirected;
141;62;Undirected;
142;18;Undirected;
142;7;Undirected;
142;7;Undirected;
142;1;Undirected;
143;6;Undirected;
143;14;Undirected;
143;72;Undirected;
143;100;Undirected;
144;8;Undirected;
144;9;Undirected;
144;135;Undirected;
144;6;Undirected;
145;143;Undirected;
145;7;Undirected;
145;98;Undirected;
145;7;Undirected;
146;48;Undirected;
146;36;Undirected;
146;113;Undirected;
146;4;Undirected;
147;20;Undirected;
147;65;Undirected;
147;44;Undirected;
147;76;Undirected;
148;8;Undirected;
148;130;Undirected;
148;13;Undirected;
148;71;Undirected;
149;89;Undirected;
149;35;Undirected;
149;4;Undirected;
149;110;Undirected;
150;2;Undirected;
150;6;Undirected;
150;60;Undirected;
150;88;Undirected;
151;8;Undirected;
151;95;Undirected;
151;102;Undirected;
151;4;Undirected;
152;2;Undirected;
152;14;Undirected;
152;69;Undirected;
152;31;Undirected;
153;2;Undirected;
153;8;Undirected;
153;35;Undirected;
153;19;Undirected;
154;2;Undirected;
154;44;Undirected;
154;89;Undirected;
154;74;Undirected;
155;6;Undirected;
155;18;Undirected;
155;37;Undirected;
155;40;Undirected;
156;1;Undirected;
156;36;Undirected;
156;61;Undirected;
156;8;Undirected;
157;97;Undirected;
157;139;Undirected;
157;7;Undirected;
157;1;Undirected;
158;31;Undirected;
158;120;Undirected;
158;129;Undirected;
158;132;Undirected;
159;2;Undirected;
159;8;Undirected;
159;27;Undirected;
159;44;Undirected;
160;23;Undirected;
160;158;Undirected;
160;47;Undirected;
160;27;Undirected;
161;48;Undirected;
161;4;Undirected;
161;6;Undirected;
161;1;Undirected;
162;7;Undirected;
162;28;Undirected;
162;149;Undirected;
162;27;Undirected;
163;68;Undirected;
163;96;Undirected;
163;5;Undirected;
163;94;Undirected;
164;23;Undirected;
164;48;Undirected;
164;1;Undirected;
164;72;Undirected;
165;83;Undirected;
165;30;Undirected;
165;162;Undirected;
165;72;Undirected;
166;3;Undirected;
166;6;Undirected;
166;56;Undirected;
166;44;Undirected;
167;8;Undirected;
167;5;Undirected;
167;27;Undirected;
167;48;Undirected;
168;1;Undirected;
168;7;Undirected;
168;163;Undirected;
168;6;Undirected;
169;1;Undirected;
169;42;Undirected;
169;91;Undirected;
169;157;Undirected;
170;9;Undirected;
170;21;Undirected;
170;128;Undirected;
170;24;Undirected;
171;7;Undirected;
171;49;Undirected;
171;59;Undirected;
171;9;Undirected;
172;74;Undirected;
172;5;Undirected;
172;35;Undirected;
172;8;Undirected;
173;159;Undirected;
173;13;Undirected;
173;1;Undirected;
173;1;Undirected;
174;145;Undirected;
174;7;Undirected;
174;50;Undirected;
174;14;Undirected;
175;65;Undirected;
175;80;Undirected;
175;95;Undirected;
175;7;Undirected;
176;34;Undirected;
176;45;Undirected;
176;152;Undirected;
176;1;Undirected;
177;22;Undirected;
177;103;Undirected;
177;93;Undirected;
177;44;Undirected;
178;1;Undirected;
178;82;Undirected;
178;2;Undirected;
178;8;Undirected;
179;7;Undirected;
179;124;Undirected;
179;56;Undirected;
179;14;Undirected;
180;83;Undirected;
180;44;Undirected;
180;132;Undirected;
180;83;Undirected;
181;16;Undirected;
181;25;Undirected;
181;131;Undirected;
181;78;Undirected;
182;4;Undirected;
182;36;Undirected;
182;66;Undirected;
182;72;Undirected;
183;1;Undirected;
183;33;Undirected;
183;169;Undirected;
183;180;Undirected;
184;10;Undirected;
184;44;Undirected;
184;100;Undirected;
184;14;Undirected;
185;8;Undirected;
185;13;Undirected;
185;17;Undirected;
185;64;Undirected;
186;27;Undirected;
186;147;Undirected;
186;11;Undirected;
186;1;Undirected;
187;1;Undirected;
187;7;Undirected;
187;1;Undirected;
187;4;Undirected;
188;54;Undirected;
188;65;Undirected;
188;67;Undirected;
188;24;Undirected;
189;55;Undirected;
189;66;Undirected;
189;1;Undirected;
189;71;Undirected;
190;12;Undirected;
190;123;Undirected;
190;7;Undirected;
190;68;Undirected;
191;66;Undirected;
191;132;Undirected;
191;6;Undirected;
191;55;Undirected;
192;8;Undirected;
192;149;Undirected;
192;95;Undirected;
192;112;Undirected;
193;40;Undirected;
193;69;Undirected;
193;116;Undirected;
193;7;Undirected;
194;1;Undirected;
194;71;Undirected;
194;4;Undirected;
194;62;Undirected;
195;8;Undirected;
195;12;Undirected;
195;51;Undirected;
195;8;Undirected;
196;1;Undirected;
196;6;Undirected;
196;34;Undirected;
196;12;Undirected;
197;121;Undirected;
197;73;Undirected;
197;74;Undirected;
197;6;Undirected;
198;4;Undirected;
198;3;Undirected;
198;160;Undirected;
198;2;Undirected;
199;22;Undirected;
199;20;Undirected;
199;27;Undirected;
199;167;Undirected;
200;12;Undirected;
200;111;Undirected;
200;165;Undirected;
200;5;Undirected;
201;2;Undirected;
201;65;Undirected;
201;147;Undirected;
201;8;Undirected;
202;2;Undirected;
202;125;Undirected;
202;23;Undirected;
202;78;Undirected;
203;12;Undirected;
203;94;Undirected;
203;35;Undirected;
203;4;Undirected;
204;82;Undirected;
204;163;Undirected;
204;196;Undirected;
204;30;Undirected;
205;12;Undirected;
205;11;Undirected;
205;97;Undirected;
205;111;Undirected;
206;5;Undirected;
206;116;Undirected;
206;130;Undirected;
206;160;Undirected;
207;47;Undirected;
207;131;Undirected;
207;73;Undirected;
207;5;Undirected;
208;8;Undirected;
208;23;Undirected;
208;96;Undirected;
208;58;Undirected;
209;86;Undirected;
209;132;Undirected;
209;182;Undirected;
209;3;Undirected;
210;143;Undirected;
210;42;Undirected;
210;101;Undirected;
210;112;Undirected;
211;153;Undirected;
211;179;Undirected;
211;194;Undirected;
211;21;Undirected;
212;24;Undirected;
212;195;Undirected;
212;6;Undirected;
212;59;Undirected;
213;59;Undirected;
213;96;Undirected;
213;4;Undirected;
213;8;Undirected;
214;36;Undirected;
214;200;Undirected;
214;22;Undirected;
214;157;Undirected;
215;56;Undirected;
215;148;Undirected;
215;172;Undirected;
215;1;Undirected;
216;14;Undirected;
216;208;Undirected;
216;41;Undirected;
216;119;Undirected;
217;89;Undirected;
217;157;Undirected;
217;212;Undirected;
217;5;Undirected;
218;114;Undirected;
218;83;Undirected;
218;126;Undirected;
218;14;Undirected;
219;6;Undirected;
219;2;Undirected;
219;47;Undirected;
219;116;Undirected;
220;72;Undirected;
220;82;Undirected;
220;157;Undirected;
220;27;Undirected;
221;6;Undirected;
221;23;Undirected;
221;66;Undirected;
221;89;Undirected;
222;101;Undirected;
222;178;Undirected;
222;44;Undirected;
222;82;Undirected;
223;16;Undirected;
223;30;Undirected;
223;66;Undirected;
223;5;Undirected;
224;5;Undirected;
224;46;Undirected;
224;28;Undirected;
224;132;Undirected;
225;32;Undirected;
225;87;Undirected;
225;94;Undirected;
225;48;Undirected;
226;1;Undirected;
226;31;Undirected;
226;2;Undirected;
226;99;Undirected;
227;111;Undirected;
227;219;Undirected;
227;5;Undirected;
227;109;Undirected;
228;4;Undirected;
228;1;Undirected;
228;174;Undirected;
228;158;Undirected;
229;144;Undirected;
229;42;Undirected;
229;86;Undirected;
229;25;Undirected;
230;44;Undirected;
230;64;Undirected;
230;1;Undirected;
230;8;Undirected;
231;30;Undirected;
231;42;Undirected;
231;4;Undirected;
231;83;Undirected;
232;7;Undirected;
232;8;Undirected;
232;10;Undirected;
232;22;Undirected;
233;1;Undirected;
233;2;Undirected;
233;113;Undirected;
233;98;Undirected;
234;2;Undirected;
234;14;Undirected;
234;8;Undirected;
234;6;Undirected;
235;36;Undirected;
235;171;Undirected;
235;22;Undirected;
235;23;Undirected;
236;96;Undirected;
236;129;Undirected;
236;6;Undirected;
236;69;Undirected;
237;224;Undirected;
237;7;Undirected;
237;9;Undirected;
237;20;Undirected;
238;27;Undirected;
238;103;Undirected;
238;6;Undirected;
238;27;Undirected;
239;25;Undirected;
239;223;Undirected;
239;223;Undirected;
239;8;Undirected;
240;39;Undirected;
240;54;Undirected;
240;107;Undirected;
240;2;Undirected;
241;136;Undirected;
241;104;Undirected;
241;164;Undirected;
241;8;Undirected;
242;5;Undirected;
242;151;Undirected;
242;5;Undirected;
242;4;Undirected;
243;25;Undirected;
243;36;Undirected;
243;44;Undirected;
243;36;Undirected;
244;7;Undirected;
244;6;Undirected;
244;179;Undirected;
244;1;Undirected;
245;30;Undirected;
245;48;Undirected;
245;141;Undirected;
245;171;Undirected;
246;7;Undirected;
246;1;Undirected;
246;27;Undirected;
246;148;Undirected;
247;3;Undirected;
247;56;Undirected;
247;193;Undirected;
247;30;Undirected;
248;17;Undirected;
248;95;Undirected;
248;222;Undirected;
248;6;Undirected;
249;11;Undirected;
249;45;Undirected;
249;4;Undirected;
249;113;Undirected;
250;4;Undirected;
250;167;Undirected;
250;5;Undirected;
250;10;Undirected;
251;18;Undirected;
251;23;Undirected;
251;146;Undirected;
251;227;Undirected;
252;5;Undirected;
252;6;Undirected;
252;41;Undirected;
252;222;Undirected;
253;1;Undirected;
253;23;Undirected;
253;17;Undirected;
253;195;Undirected;
254;6;Undirected;
254;114;Undirected;
254;45;Undirected;
254;174;Undirected;
255;52;Undirected;
255;178;Undirected;
255;8;Undirected;
255;139;Undirected;
256;21;Undirected;
256;35;Undirected;
256;76;Undirected;
256;105;Undirected;
257;8;Undirected;
257;36;Undirected;
257;176;Undirected;
257;1;Undirected;
258;27;Undirected;
258;34;Undirected;
258;188;Undirected;
258;8;Undirected;
259;4;Undirected;
259;36;Undirected;
259;46;Undirected;
259;2;Undirected;
260;8;Undirected;
260;9;Undirected;
260;48;Undirected;
260;65;Undirected;
261;65;Undirected;
261;21;Undirected;
261;52;Undirected;
261;9;Undirected;
262;16;Undirected;
262;188;Undirected;
262;145;Undirected;
262;13;Undirected;
263;2;Undirected;
263;30;Undirected;
263;36;Undirected;
263;161;Undirected;
264;92;Undirected;
264;151;Undirected;
264;180;Undirected;
264;1;Undirected;
265;22;Undirected;
265;48;Undirected;
265;60;Undirected;
265;233;Undirected;
266;12;Undirected;
266;7;Undirected;
266;23;Undirected;
266;75;Undirected;
267;1;Undirected;
267;7;Undirected;
267;199;Undirected;
267;146;Undirected;
268;26;Undirected;
268;157;Undirected;
268;231;Undirected;
268;30;Undirected;
269;151;Undirected;
269;205;Undirected;
269;8;Undirected;
269;158;Undirected;
270;36;Undirected;
270;48;Undirected;
270;81;Undirected;
270;45;Undirected;
271;1;Undirected;
271;144;Undirected;
271;92;Undirected;
271;1;Undirected;
272;244;Undirected;
272;46;Undirected;
272;33;Undirected;
272;235;Undirected;
273;11;Undirected;
273;36;Undirected;
273;50;Undirected;
273;106;Undirected;
274;5;Undirected;
274;48;Undirected;
274;40;Undirected;
274;240;Undirected;
275;23;Undirected;
275;24;Undirected;
275;55;Undirected;
275;170;Undirected;
276;97;Undirected;
276;152;Undirected;
276;65;Undirected;
276;96;Undirected;
277;4;Undirected;
277;1;Undirected;
277;153;Undirected;
277;195;Undirected;
278;138;Undirected;
278;177;Undirected;
278;6;Undirected;
278;8;Undirected;
279;3;Undirected;
279;6;Undirected;
279;2;Undirected;
279;31;Undirected;
280;69;Undirected;
280;30;Undirected;
280;2;Undirected;
280;6;Undirected;
281;91;Undirected;
281;180;Undirected;
281;260;Undirected;
281;12;Undirected;
282;8;Undirected;
282;147;Undirected;
282;191;Undirected;
282;157;Undirected;
283;2;Undirected;
283;19;Undirected;
283;73;Undirected;
283;47;Undirected;
284;1;Undirected;
284;220;Undirected;
284;261;Undirected;
284;103;Undirected;
285;1;Undirected;
285;1;Undirected;
285;46;Undirected;
285;26;Undirected;
286;207;Undirected;
286;36;Undirected;
286;236;Undirected;
286;22;Undirected;
287;2;Undirected;
287;78;Undirected;
287;279;Undirected;
287;5;Undirected;
288;2;Undirected;
288;107;Undirected;
288;114;Undirected;
288;83;Undirected;
289;9;Undirected;
289;42;Undirected;
289;110;Undirected;
289;24;Undirected;
290;169;Undirected;
290;112;Undirected;
290;6;Undirected;
290;13;Undirected;
291;283;Undirected;
291;49;Undirected;
291;96;Undirected;
291;94;Undirected;
292;9;Undirected;
292;5;Undirected;
292;82;Undirected;
292;130;Undirected;
293;22;Undirected;
293;105;Undirected;
293;170;Undirected;
293;5;Undirected;
294;10;Undirected;
294;69;Undirected;
294;95;Undirected;
294;40;Undirected;
295;1;Undirected;
295;181;Undirected;
295;4;Undirected;
295;161;Undirected;
296;132;Undirected;
296;188;Undirected;
296;74;Undirected;
296;108;Undirected;
297;8;Undirected;
297;180;Undirected;
297;78;Undirected;
297;158;Undirected;
298;4;Undirected;
298;11;Undirected;
298;31;Undirected;
298;12;Undirected;
299;73;Undirected;
299;218;Undirected;
299;76;Undirected;
299;132;Undirected;
300;1;Undirected;
300;34;Undirected;
300;192;Undirected;
300;67;Undirected;
301;118;Undirected;
301;187;Undirected;
301;8;Undirected;
301;164;Undirected;
302;58;Undirected;
302;226;Undirected;
302;94;Undirected;
302;135;Undirected;
303;49;Undirected;
303;45;Undirected;
303;177;Undirected;
303;163;Undirected;
304;10;Undirected;
304;1;Undirected;
304;2;Undirected;
304;5;Undirected;
305;69;Undirected;
305;145;Undirected;
305;170;Undirected;
305;2;Undirected;
306;12;Undirected;
306;161;Undirected;
306;5;Undirected;
306;203;Undirected;
307;11;Undirected;
307;27;Undirected;
307;48;Undirected;
307;20;Undirected;
308;270;Undirected;
308;1;Undirected;
308;301;Undirected;
308;5;Undirected;
309;44;Undirected;
309;71;Undirected;
309;223;Undirected;
309;308;Undirected;
310;73;Undirected;
310;41;Undirected;
310;297;Undirected;
310;55;Undirected;
311;4;Undirected;
311;187;Undirected;
311;215;Undirected;
311;17;Undirected;
312;9;Undirected;
312;258;Undirected;
312;42;Undirected;
312;130;Undirected;
313;83;Undirected;
313;88;Undirected;
313;5;Undirected;
313;36;Undirected;
314;116;Undirected;
314;209;Undirected;
314;34;Undirected;
314;22;Undirected;
315;5;Undirected;
315;222;Undirected;
315;232;Undirected;
315;260;Undirected;
316;10;Undirected;
316;86;Undirected;
316;1;Undirected;
316;271;Undirected;
317;52;Undirected;
317;9;Undirected;
317;250;Undirected;
317;169;Undirected;
318;18;Undirected;
318;19;Undirected;
318;194;Undirected;
318;10;Undirected;
319;65;Undirected;
319;223;Undirected;
319;104;Undirected;
319;132;Undirected;
320;166;Undirected;
320;81;Undirected;
320;285;Undirected;
320;7;Undirected;
321;73;Undirected;
321;9;Undirected;
321;14;Undirected;
321;66;Undirected;
322;21;Undirected;
322;254;Undirected;
322;66;Undirected;
322;165;Undirected;
323;1;Undirected;
323;9;Undirected;
323;24;Undirected;
323;214;Undirected;
324;50;Undirected;
324;69;Undirected;
324;43;Undirected;
324;21;Undirected;
325;100;Undirected;
325;303;Undirected;
325;76;Undirected;
325;73;Undirected;
326;54;Undirected;
326;13;Undirected;
326;97;Undirected;
326;249;Undirected;
327;212;Undirected;
327;65;Undirected;
327;243;Undirected;
327;80;Undirected;
328;20;Undirected;
328;66;Undirected;
328;82;Undirected;
328;161;Undirected;
329;19;Undirected;
329;212;Undirected;
329;311;Undirected;
329;6;Undirected;
330;317;Undirected;
330;23;Undirected;
330;13;Undirected;
330;96;Undirected;
331;131;Undirected;
331;235;Undirected;
331;27;Undirected;
331;87;Undirected;
332;5;Undirected;
332;22;Undirected;
332;82;Undirected;
332;164;Undirected;
333;130;Undirected;
333;11;Undirected;
333;170;Undirected;
333;1;Undirected;
334;1;Undirected;
334;123;Undirected;
334;6;Undirected;
334;48;Undirected;
335;1;Undirected;
335;82;Undirected;
335;71;Undirected;
335;209;Undirected;
336;9;Undirected;
336;145;Undirected;
336;72;Undirected;
336;138;Undirected;
337;1;Undirected;
337;5;Undirected;
337;44;Undirected;
337;1;Undirected;
338;83;Undirected;
338;7;Undirected;
338;83;Undirected;
338;7;Undirected;
339;48;Undirected;
339;179;Undirected;
339;275;Undirected;
339;26;Undirected;
340;124;Undirected;
340;39;Undirected;
340;44;Undirected;
340;305;Undirected;
341;2;Undirected;
341;77;Undirected;
341;6;Undirected;
341;158;Undirected;
342;324;Undirected;
342;104;Undirected;
342;143;Undirected;
342;164;Undirected;
343;23;Undirected;
343;298;Undirected;
343;180;Undirected;
343;48;Undirected;
344;275;Undirected;
344;26;Undirected;
344;338;Undirected;
344;111;Undirected;
345;87;Undirected;
345;7;Undirected;
345;71;Undirected;
345;27;Undirected;
346;43;Undirected;
346;166;Undirected;
346;75;Undirected;
346;327;Undirected;
347;18;Undirected;
347;246;Undirected;
347;20;Undirected;
347;10;Undirected;
348;71;Undirected;
348;105;Undirected;
348;157;Undirected;
348;69;Undirected;
349;15;Undirected;
349;25;Undirected;
349;218;Undirected;
349;72;Undirected;
350;173;Undirected;
350;5;Undirected;
350;74;Undirected;
350;40;Undirected;
351;208;Undirected;
351;128;Undirected;
351;176;Undirected;
351;250;Undirected;
352;5;Undirected;
352;101;Undirected;
352;261;Undirected;
352;287;Undirected;
