Source;Target;Type;
47;15;Undirected;
47;6;Undirected;
48;31;Undirected;
48;42;Undirected;
48;5;Undirected;
48;27;Undirected;
49;4;Undirected;
49;8;Undirected;
49;9;Undirected;
49;28;Undirected;
50;33;Undirected;
50;6;Undirected;
50;35;Undirected;
50;43;Undirected;
51;1;Undirected;
51;32;Undirected;
51;13;Undirected;
51;40;Undirected;
52;29;Undirected;
52;1;Undirected;
52;16;Undirected;
52;2;Undirected;
53;12;Undirected;
53;6;Undirected;
53;3;Undirected;
53;10;Undirected;
54;29;Undirected;
54;44;Undirected;
54;35;Undirected;
54;1;Undirected;
55;2;Undirected;
55;15;Undirected;
55;4;Undirected;
55;25;Undirected;
56;27;Undirected;
56;23;Undirected;
56;8;Undirected;
56;54;Undirected;
57;4;Undirected;
57;17;Undirected;
57;30;Undirected;
57;18;Undirected;
58;9;Undirected;
58;31;Undirected;
58;8;Undirected;
58;18;Undirected;
59;5;Undirected;
59;28;Undirected;
59;49;Undirected;
59;2;Undirected;
60;15;Undirected;
60;21;Undirected;
60;38;Undirected;
60;56;Undirected;
61;46;Undirected;
61;7;Undirected;
61;15;Undirected;
61;59;Undirected;
62;3;Undirected;
62;6;Undirected;
62;19;Undirected;
62;35;Undirected;
63;29;Undirected;
63;3;Undirected;
63;5;Undirected;
63;27;Undirected;
64;54;Undirected;
64;10;Undirected;
64;16;Undirected;
64;26;Undirected;
65;6;Undirected;
65;14;Undirected;
65;31;Undirected;
65;26;Undirected;
66;3;Undirected;
66;26;Undirected;
66;4;Undirected;
66;8;Undirected;
67;3;Undirected;
67;18;Undirected;
67;3;Undirected;
67;2;Undirected;
68;7;Undirected;
68;6;Undirected;
68;3;Undirected;
68;17;Undirected;
69;8;Undirected;
69;27;Undirected;
69;8;Undirected;
69;18;Undirected;
70;3;Undirected;
70;20;Undirected;
70;3;Undirected;
70;4;Undirected;
71;1;Undirected;
71;4;Undirected;
71;3;Undirected;
71;3;Undirected;
72;2;Undirected;
72;23;Undirected;
72;65;Undirected;
72;71;Undirected;
73;50;Undirected;
73;27;Undirected;
73;57;Undirected;
73;10;Undirected;
74;6;Undirected;
74;25;Undirected;
74;27;Undirected;
74;1;Undirected;
75;8;Undirected;
75;29;Undirected;
75;42;Undirected;
75;2;Undirected;
76;54;Undirected;
76;46;Undirected;
76;58;Undirected;
76;3;Undirected;
77;44;Undirected;
77;55;Undirected;
77;61;Undirected;
77;66;Undirected;
78;44;Undirected;
78;67;Undirected;
78;5;Undirected;
78;58;Undirected;
79;37;Undirected;
79;6;Undirected;
79;75;Undirected;
79;48;Undirected;
80;6;Undirected;
80;3;Undirected;
80;18;Undirected;
80;21;Undirected;
81;15;Undirected;
81;18;Undirected;
81;55;Undirected;
81;8;Undirected;
82;3;Undirected;
82;46;Undirected;
82;71;Undirected;
82;4;Undirected;
83;54;Undirected;
83;79;Undirected;
83;68;Undirected;
83;6;Undirected;
84;7;Undirected;
84;36;Undirected;
84;46;Undirected;
84;8;Undirected;
85;3;Undirected;
85;34;Undirected;
85;20;Undirected;
85;2;Undirected;
86;11;Undirected;
86;57;Undirected;
86;4;Undirected;
86;5;Undirected;
87;49;Undirected;
87;29;Undirected;
87;80;Undirected;
87;29;Undirected;
88;15;Undirected;
88;7;Undirected;
88;16;Undirected;
88;8;Undirected;
89;5;Undirected;
89;76;Undirected;
89;65;Undirected;
89;2;Undirected;
90;3;Undirected;
90;1;Undirected;
90;64;Undirected;
90;11;Undirected;
91;50;Undirected;
91;64;Undirected;
91;90;Undirected;
91;1;Undirected;
92;8;Undirected;
92;4;Undirected;
92;25;Undirected;
92;35;Undirected;
93;11;Undirected;
93;84;Undirected;
93;9;Undirected;
93;57;Undirected;
94;6;Undirected;
94;15;Undirected;
94;9;Undirected;
94;13;Undirected;
95;6;Undirected;
95;15;Undirected;
95;26;Undirected;
95;78;Undirected;
96;16;Undirected;
96;58;Undirected;
96;61;Undirected;
96;49;Undirected;
97;56;Undirected;
97;67;Undirected;
97;16;Undirected;
97;11;Undirected;
98;87;Undirected;
98;41;Undirected;
98;7;Undirected;
98;2;Undirected;
99;10;Undirected;
99;94;Undirected;
99;57;Undirected;
99;64;Undirected;
100;10;Undirected;
100;64;Undirected;
100;91;Undirected;
100;59;Undirected;
101;32;Undirected;
101;57;Undirected;
101;2;Undirected;
101;15;Undirected;
102;41;Undirected;
102;13;Undirected;
102;21;Undirected;
102;100;Undirected;
103;3;Undirected;
103;2;Undirected;
103;16;Undirected;
103;8;Undirected;
104;47;Undirected;
104;5;Undirected;
104;29;Undirected;
104;96;Undirected;
105;77;Undirected;
105;15;Undirected;
105;89;Undirected;
105;20;Undirected;
106;8;Undirected;
106;15;Undirected;
106;59;Undirected;
106;100;Undirected;
107;1;Undirected;
107;61;Undirected;
107;91;Undirected;
107;74;Undirected;
108;8;Undirected;
108;13;Undirected;
108;46;Undirected;
108;66;Undirected;
109;29;Undirected;
109;1;Undirected;
109;41;Undirected;
109;50;Undirected;
110;78;Undirected;
110;107;Undirected;
110;90;Undirected;
110;3;Undirected;
111;39;Undirected;
111;16;Undirected;
111;70;Undirected;
111;12;Undirected;
112;51;Undirected;
112;4;Undirected;
112;91;Undirected;
112;23;Undirected;
113;6;Undirected;
113;7;Undirected;
113;44;Undirected;
113;5;Undirected;
114;8;Undirected;
114;41;Undirected;
114;51;Undirected;
114;2;Undirected;
115;57;Undirected;
115;57;Undirected;
115;97;Undirected;
115;92;Undirected;
116;3;Undirected;
116;9;Undirected;
116;15;Undirected;
116;27;Undirected;
117;3;Undirected;
117;4;Undirected;
117;82;Undirected;
117;3;Undirected;
118;114;Undirected;
118;21;Undirected;
118;41;Undirected;
118;34;Undirected;
119;59;Undirected;
119;111;Undirected;
119;3;Undirected;
119;5;Undirected;
120;70;Undirected;
120;114;Undirected;
120;10;Undirected;
120;46;Undirected;
121;3;Undirected;
121;3;Undirected;
121;3;Undirected;
121;40;Undirected;
122;84;Undirected;
122;3;Undirected;
122;101;Undirected;
122;31;Undirected;
123;37;Undirected;
123;29;Undirected;
123;3;Undirected;
123;36;Undirected;
124;29;Undirected;
124;1;Undirected;
124;3;Undirected;
124;51;Undirected;
125;16;Undirected;
125;107;Undirected;
125;2;Undirected;
125;4;Undirected;
126;1;Undirected;
126;99;Undirected;
126;105;Undirected;
126;101;Undirected;
127;66;Undirected;
127;29;Undirected;
127;82;Undirected;
127;113;Undirected;
128;99;Undirected;
128;8;Undirected;
128;16;Undirected;
128;72;Undirected;
129;23;Undirected;
129;55;Undirected;
129;83;Undirected;
129;89;Undirected;
130;84;Undirected;
130;29;Undirected;
130;4;Undirected;
130;29;Undirected;
131;54;Undirected;
131;100;Undirected;
131;108;Undirected;
131;24;Undirected;
132;5;Undirected;
132;19;Undirected;
132;44;Undirected;
132;15;Undirected;
133;97;Undirected;
133;5;Undirected;
133;66;Undirected;
133;21;Undirected;
134;3;Undirected;
134;107;Undirected;
134;35;Undirected;
134;2;Undirected;
135;51;Undirected;
135;81;Undirected;
135;16;Undirected;
135;124;Undirected;
136;121;Undirected;
136;42;Undirected;
136;3;Undirected;
136;37;Undirected;
137;47;Undirected;
137;79;Undirected;
137;3;Undirected;
137;50;Undirected;
138;75;Undirected;
138;124;Undirected;
138;5;Undirected;
138;17;Undirected;
139;18;Undirected;
139;6;Undirected;
139;75;Undirected;
139;27;Undirected;
140;36;Undirected;
140;85;Undirected;
140;27;Undirected;
140;56;Undirected;
141;107;Undirected;
141;72;Undirected;
141;3;Undirected;
141;117;Undirected;
142;39;Undirected;
142;31;Undirected;
142;130;Undirected;
142;5;Undirected;
143;5;Undirected;
143;54;Undirected;
143;18;Undirected;
143;11;Undirected;
144;53;Undirected;
144;10;Undirected;
144;58;Undirected;
144;71;Undirected;
145;7;Undirected;
145;87;Undirected;
145;118;Undirected;
145;25;Undirected;
146;44;Undirected;
146;144;Undirected;
146;2;Undirected;
146;10;Undirected;
147;99;Undirected;
147;103;Undirected;
147;1;Undirected;
147;26;Undirected;
148;4;Undirected;
148;44;Undirected;
148;31;Undirected;
148;4;Undirected;
149;59;Undirected;
149;4;Undirected;
149;12;Undirected;
149;10;Undirected;
150;3;Undirected;
150;80;Undirected;
150;2;Undirected;
150;85;Undirected;
151;16;Undirected;
151;56;Undirected;
151;29;Undirected;
151;75;Undirected;
152;9;Undirected;
152;11;Undirected;
152;14;Undirected;
152;2;Undirected;
153;93;Undirected;
153;15;Undirected;
153;18;Undirected;
153;72;Undirected;
154;29;Undirected;
154;73;Undirected;
154;73;Undirected;
154;75;Undirected;
155;56;Undirected;
155;82;Undirected;
155;5;Undirected;
155;24;Undirected;
156;59;Undirected;
156;3;Undirected;
156;54;Undirected;
156;150;Undirected;
157;2;Undirected;
157;4;Undirected;
157;100;Undirected;
157;72;Undirected;
158;15;Undirected;
158;1;Undirected;
158;13;Undirected;
158;3;Undirected;
159;3;Undirected;
159;16;Undirected;
159;44;Undirected;
159;130;Undirected;
160;68;Undirected;
160;133;Undirected;
160;33;Undirected;
160;3;Undirected;
161;58;Undirected;
161;15;Undirected;
161;16;Undirected;
161;41;Undirected;
162;8;Undirected;
162;4;Undirected;
162;44;Undirected;
162;141;Undirected;
163;73;Undirected;
163;24;Undirected;
163;85;Undirected;
163;14;Undirected;
164;24;Undirected;
164;15;Undirected;
164;68;Undirected;
164;157;Undirected;
165;54;Undirected;
165;125;Undirected;
165;23;Undirected;
165;86;Undirected;
166;18;Undirected;
166;164;Undirected;
166;4;Undirected;
166;31;Undirected;
167;35;Undirected;
167;121;Undirected;
167;15;Undirected;
167;18;Undirected;
168;21;Undirected;
168;4;Undirected;
168;49;Undirected;
168;52;Undirected;
169;6;Undirected;
169;19;Undirected;
169;75;Undirected;
169;144;Undirected;
170;44;Undirected;
170;8;Undirected;
170;9;Undirected;
170;18;Undirected;
171;3;Undirected;
171;119;Undirected;
171;153;Undirected;
171;51;Undirected;
172;16;Undirected;
172;4;Undirected;
172;38;Undirected;
172;4;Undirected;
173;11;Undirected;
173;24;Undirected;
173;37;Undirected;
173;73;Undirected;
174;2;Undirected;
174;26;Undirected;
174;3;Undirected;
174;5;Undirected;
175;15;Undirected;
175;15;Undirected;
175;41;Undirected;
175;4;Undirected;
176;105;Undirected;
176;97;Undirected;
176;142;Undirected;
176;165;Undirected;
177;6;Undirected;
177;15;Undirected;
177;2;Undirected;
177;8;Undirected;
178;1;Undirected;
178;144;Undirected;
178;156;Undirected;
178;76;Undirected;
179;125;Undirected;
179;24;Undirected;
179;44;Undirected;
179;57;Undirected;
180;36;Undirected;
180;38;Undirected;
180;2;Undirected;
180;15;Undirected;
181;153;Undirected;
181;21;Undirected;
181;16;Undirected;
181;21;Undirected;
182;3;Undirected;
182;59;Undirected;
182;16;Undirected;
182;6;Undirected;
183;2;Undirected;
183;107;Undirected;
183;112;Undirected;
183;4;Undirected;
184;75;Undirected;
184;45;Undirected;
184;158;Undirected;
184;4;Undirected;
185;3;Undirected;
185;125;Undirected;
185;49;Undirected;
185;27;Undirected;
186;27;Undirected;
186;79;Undirected;
186;56;Undirected;
186;15;Undirected;
187;3;Undirected;
187;26;Undirected;
187;3;Undirected;
187;152;Undirected;
188;4;Undirected;
188;34;Undirected;
188;127;Undirected;
188;46;Undirected;
189;170;Undirected;
189;4;Undirected;
189;12;Undirected;
189;2;Undirected;
190;40;Undirected;
190;141;Undirected;
190;7;Undirected;
190;8;Undirected;
191;5;Undirected;
191;52;Undirected;
191;55;Undirected;
191;7;Undirected;
192;42;Undirected;
192;66;Undirected;
192;123;Undirected;
192;57;Undirected;
193;157;Undirected;
193;56;Undirected;
193;59;Undirected;
193;109;Undirected;
194;56;Undirected;
194;27;Undirected;
194;166;Undirected;
194;3;Undirected;
195;59;Undirected;
195;29;Undirected;
195;61;Undirected;
195;78;Undirected;
196;27;Undirected;
196;7;Undirected;
196;133;Undirected;
196;29;Undirected;
197;16;Undirected;
197;63;Undirected;
197;76;Undirected;
197;4;Undirected;
198;63;Undirected;
198;86;Undirected;
198;160;Undirected;
198;7;Undirected;
199;23;Undirected;
199;152;Undirected;
199;1;Undirected;
199;9;Undirected;
200;48;Undirected;
200;167;Undirected;
200;3;Undirected;
200;2;Undirected;
201;27;Undirected;
201;172;Undirected;
201;29;Undirected;
201;73;Undirected;
202;4;Undirected;
202;3;Undirected;
202;51;Undirected;
202;15;Undirected;
203;96;Undirected;
203;154;Undirected;
203;34;Undirected;
203;37;Undirected;
204;5;Undirected;
204;32;Undirected;
204;4;Undirected;
204;99;Undirected;
205;15;Undirected;
205;172;Undirected;
205;10;Undirected;
205;204;Undirected;
206;161;Undirected;
206;2;Undirected;
206;1;Undirected;
206;63;Undirected;
207;4;Undirected;
207;85;Undirected;
207;120;Undirected;
207;6;Undirected;
208;42;Undirected;
208;69;Undirected;
208;204;Undirected;
208;27;Undirected;
209;6;Undirected;
209;112;Undirected;
209;5;Undirected;
209;18;Undirected;
210;23;Undirected;
210;123;Undirected;
210;101;Undirected;
210;64;Undirected;
211;8;Undirected;
211;37;Undirected;
211;116;Undirected;
211;3;Undirected;
212;118;Undirected;
212;5;Undirected;
212;6;Undirected;
212;4;Undirected;
213;189;Undirected;
213;104;Undirected;
213;22;Undirected;
213;195;Undirected;
214;137;Undirected;
214;58;Undirected;
214;181;Undirected;
214;3;Undirected;
215;25;Undirected;
215;1;Undirected;
215;190;Undirected;
215;4;Undirected;
216;110;Undirected;
216;62;Undirected;
216;1;Undirected;
216;5;Undirected;
217;2;Undirected;
217;193;Undirected;
217;82;Undirected;
217;211;Undirected;
218;4;Undirected;
218;10;Undirected;
218;38;Undirected;
218;74;Undirected;
219;16;Undirected;
219;27;Undirected;
219;4;Undirected;
219;43;Undirected;
220;85;Undirected;
220;218;Undirected;
220;29;Undirected;
220;4;Undirected;
221;14;Undirected;
221;28;Undirected;
221;23;Undirected;
221;23;Undirected;
222;32;Undirected;
222;54;Undirected;
222;94;Undirected;
222;137;Undirected;
223;51;Undirected;
223;146;Undirected;
223;2;Undirected;
223;32;Undirected;
224;73;Undirected;
224;8;Undirected;
224;105;Undirected;
224;129;Undirected;
225;2;Undirected;
225;86;Undirected;
225;29;Undirected;
225;83;Undirected;
226;214;Undirected;
226;6;Undirected;
226;75;Undirected;
226;2;Undirected;
227;4;Undirected;
227;152;Undirected;
227;3;Undirected;
227;21;Undirected;
228;21;Undirected;
228;51;Undirected;
228;3;Undirected;
228;33;Undirected;
229;79;Undirected;
229;119;Undirected;
229;187;Undirected;
229;76;Undirected;
230;5;Undirected;
230;199;Undirected;
230;33;Undirected;
230;4;Undirected;
231;5;Undirected;
231;47;Undirected;
231;181;Undirected;
231;171;Undirected;
232;104;Undirected;
232;201;Undirected;
232;210;Undirected;
232;9;Undirected;
233;58;Undirected;
233;25;Undirected;
233;51;Undirected;
233;64;Undirected;
234;15;Undirected;
234;51;Undirected;
234;31;Undirected;
234;159;Undirected;
235;193;Undirected;
235;36;Undirected;
235;207;Undirected;
235;89;Undirected;
236;51;Undirected;
236;18;Undirected;
236;166;Undirected;
236;54;Undirected;
237;2;Undirected;
237;74;Undirected;
237;3;Undirected;
237;122;Undirected;
238;3;Undirected;
238;110;Undirected;
238;124;Undirected;
238;12;Undirected;
239;34;Undirected;
239;65;Undirected;
239;83;Undirected;
239;62;Undirected;
240;16;Undirected;
240;29;Undirected;
240;81;Undirected;
240;215;Undirected;
241;1;Undirected;
241;82;Undirected;
241;147;Undirected;
241;44;Undirected;
242;6;Undirected;
242;118;Undirected;
242;8;Undirected;
242;21;Undirected;
243;1;Undirected;
243;97;Undirected;
243;79;Undirected;
243;99;Undirected;
244;54;Undirected;
244;139;Undirected;
244;102;Undirected;
244;57;Undirected;
245;27;Undirected;
245;6;Undirected;
245;4;Undirected;
245;32;Undirected;
246;3;Undirected;
246;4;Undirected;
246;51;Undirected;
246;2;Undirected;
247;107;Undirected;
247;15;Undirected;
247;80;Undirected;
247;132;Undirected;
248;9;Undirected;
248;28;Undirected;
248;152;Undirected;
248;3;Undirected;
249;28;Undirected;
249;67;Undirected;
249;2;Undirected;
249;168;Undirected;
250;123;Undirected;
250;152;Undirected;
250;181;Undirected;
250;7;Undirected;
251;111;Undirected;
251;238;Undirected;
251;149;Undirected;
251;83;Undirected;
252;153;Undirected;
252;64;Undirected;
252;219;Undirected;
252;42;Undirected;
253;26;Undirected;
253;29;Undirected;
253;118;Undirected;
253;15;Undirected;
254;54;Undirected;
254;35;Undirected;
254;27;Undirected;
254;3;Undirected;
255;152;Undirected;
255;179;Undirected;
255;184;Undirected;
255;48;Undirected;
256;16;Undirected;
256;219;Undirected;
256;87;Undirected;
256;10;Undirected;
257;1;Undirected;
257;5;Undirected;
257;34;Undirected;
257;15;Undirected;
258;8;Undirected;
258;184;Undirected;
258;160;Undirected;
258;26;Undirected;
259;69;Undirected;
259;71;Undirected;
259;6;Undirected;
259;8;Undirected;
260;134;Undirected;
260;216;Undirected;
260;3;Undirected;
260;41;Undirected;
261;172;Undirected;
261;3;Undirected;
261;2;Undirected;
261;50;Undirected;
262;6;Undirected;
262;57;Undirected;
262;84;Undirected;
262;14;Undirected;
263;3;Undirected;
263;24;Undirected;
263;222;Undirected;
263;252;Undirected;
264;43;Undirected;
264;122;Undirected;
264;119;Undirected;
264;165;Undirected;
265;62;Undirected;
265;158;Undirected;
265;237;Undirected;
265;3;Undirected;
266;65;Undirected;
266;6;Undirected;
266;189;Undirected;
266;5;Undirected;
267;3;Undirected;
267;4;Undirected;
267;198;Undirected;
267;3;Undirected;
268;97;Undirected;
268;196;Undirected;
268;15;Undirected;
268;242;Undirected;
269;130;Undirected;
269;247;Undirected;
269;36;Undirected;
269;102;Undirected;
270;46;Undirected;
270;188;Undirected;
270;32;Undirected;
270;15;Undirected;
271;41;Undirected;
271;98;Undirected;
271;3;Undirected;
271;33;Undirected;
272;57;Undirected;
272;83;Undirected;
272;72;Undirected;
272;69;Undirected;
273;252;Undirected;
273;4;Undirected;
273;5;Undirected;
273;83;Undirected;
274;9;Undirected;
274;153;Undirected;
274;54;Undirected;
274;118;Undirected;
275;3;Undirected;
275;172;Undirected;
275;248;Undirected;
275;46;Undirected;
276;83;Undirected;
276;10;Undirected;
276;153;Undirected;
276;238;Undirected;
277;201;Undirected;
277;10;Undirected;
277;2;Undirected;
277;6;Undirected;
278;5;Undirected;
278;251;Undirected;
278;1;Undirected;
278;93;Undirected;
279;18;Undirected;
279;105;Undirected;
279;210;Undirected;
279;4;Undirected;
280;4;Undirected;
280;26;Undirected;
280;212;Undirected;
280;248;Undirected;
281;147;Undirected;
281;12;Undirected;
281;49;Undirected;
281;209;Undirected;
282;28;Undirected;
282;235;Undirected;
282;107;Undirected;
282;99;Undirected;
283;67;Undirected;
283;90;Undirected;
283;137;Undirected;
283;28;Undirected;
284;3;Undirected;
284;7;Undirected;
284;4;Undirected;
284;41;Undirected;
285;4;Undirected;
285;93;Undirected;
285;103;Undirected;
285;203;Undirected;
286;46;Undirected;
286;88;Undirected;
286;181;Undirected;
286;189;Undirected;
287;3;Undirected;
287;36;Undirected;
287;41;Undirected;
287;16;Undirected;
288;1;Undirected;
288;142;Undirected;
288;236;Undirected;
288;19;Undirected;
289;35;Undirected;
289;121;Undirected;
289;201;Undirected;
289;68;Undirected;
290;26;Undirected;
290;193;Undirected;
290;142;Undirected;
290;3;Undirected;
291;118;Undirected;
291;91;Undirected;
291;135;Undirected;
291;84;Undirected;
292;18;Undirected;
292;78;Undirected;
292;90;Undirected;
292;139;Undirected;
293;3;Undirected;
293;46;Undirected;
293;183;Undirected;
293;228;Undirected;
294;70;Undirected;
294;72;Undirected;
294;105;Undirected;
294;54;Undirected;
295;26;Undirected;
295;227;Undirected;
295;201;Undirected;
295;242;Undirected;
296;112;Undirected;
296;256;Undirected;
296;4;Undirected;
296;13;Undirected;
297;88;Undirected;
297;74;Undirected;
297;279;Undirected;
297;162;Undirected;
298;5;Undirected;
298;5;Undirected;
298;75;Undirected;
298;89;Undirected;
299;46;Undirected;
299;114;Undirected;
299;298;Undirected;
299;5;Undirected;
300;20;Undirected;
300;20;Undirected;
300;63;Undirected;
300;1;Undirected;
301;38;Undirected;
301;244;Undirected;
301;4;Undirected;
301;3;Undirected;
302;4;Undirected;
302;247;Undirected;
302;9;Undirected;
302;237;Undirected;
303;38;Undirected;
303;74;Undirected;
303;216;Undirected;
303;5;Undirected;
304;36;Undirected;
304;25;Undirected;
304;157;Undirected;
304;16;Undirected;
305;72;Undirected;
305;145;Undirected;
305;11;Undirected;
305;5;Undirected;
306;27;Undirected;
306;27;Undirected;
306;185;Undirected;
306;247;Undirected;
307;2;Undirected;
307;15;Undirected;
307;215;Undirected;
307;4;Undirected;
308;102;Undirected;
308;15;Undirected;
308;200;Undirected;
308;299;Undirected;
309;107;Undirected;
309;156;Undirected;
309;8;Undirected;
309;80;Undirected;
310;3;Undirected;
310;72;Undirected;
310;96;Undirected;
310;23;Undirected;
311;4;Undirected;
311;204;Undirected;
311;1;Undirected;
311;96;Undirected;
312;216;Undirected;
312;295;Undirected;
312;100;Undirected;
312;52;Undirected;
313;1;Undirected;
313;71;Undirected;
313;130;Undirected;
313;27;Undirected;
314;256;Undirected;
314;125;Undirected;
314;193;Undirected;
314;180;Undirected;
315;127;Undirected;
315;6;Undirected;
315;79;Undirected;
315;214;Undirected;
316;87;Undirected;
316;235;Undirected;
316;39;Undirected;
316;122;Undirected;
317;91;Undirected;
317;8;Undirected;
317;52;Undirected;
317;96;Undirected;
318;23;Undirected;
318;85;Undirected;
318;16;Undirected;
318;221;Undirected;
319;79;Undirected;
319;93;Undirected;
319;125;Undirected;
319;205;Undirected;
320;217;Undirected;
320;33;Undirected;
320;157;Undirected;
320;205;Undirected;
321;21;Undirected;
321;211;Undirected;
321;131;Undirected;
321;3;Undirected;
322;43;Undirected;
322;234;Undirected;
322;3;Undirected;
322;28;Undirected;
323;32;Undirected;
323;227;Undirected;
323;112;Undirected;
323;193;Undirected;
324;262;Undirected;
324;172;Undirected;
324;115;Undirected;
324;5;Undirected;
325;188;Undirected;
325;116;Undirected;
325;160;Undirected;
325;137;Undirected;
326;5;Undirected;
326;173;Undirected;
326;88;Undirected;
326;15;Undirected;
327;216;Undirected;
327;40;Undirected;
327;175;Undirected;
327;21;Undirected;
328;278;Undirected;
328;16;Undirected;
328;49;Undirected;
328;71;Undirected;
329;100;Undirected;
329;216;Undirected;
329;99;Undirected;
329;4;Undirected;
330;125;Undirected;
330;15;Undirected;
330;141;Undirected;
330;118;Undirected;
331;35;Undirected;
331;73;Undirected;
331;57;Undirected;
331;238;Undirected;
332;15;Undirected;
332;26;Undirected;
332;35;Undirected;
332;180;Undirected;
333;111;Undirected;
333;179;Undirected;
333;186;Undirected;
333;29;Undirected;
334;2;Undirected;
334;260;Undirected;
334;188;Undirected;
334;236;Undirected;
335;72;Undirected;
335;296;Undirected;
335;174;Undirected;
335;142;Undirected;
336;2;Undirected;
336;252;Undirected;
336;292;Undirected;
336;310;Undirected;
337;295;Undirected;
337;84;Undirected;
337;172;Undirected;
337;32;Undirected;
338;3;Undirected;
338;21;Undirected;
338;230;Undirected;
338;2;Undirected;
339;15;Undirected;
339;27;Undirected;
339;3;Undirected;
339;303;Undirected;
340;327;Undirected;
340;7;Undirected;
340;205;Undirected;
340;282;Undirected;
341;181;Undirected;
341;334;Undirected;
341;182;Undirected;
341;87;Undirected;
342;213;Undirected;
342;43;Undirected;
342;80;Undirected;
342;179;Undirected;
343;252;Undirected;
343;55;Undirected;
343;213;Undirected;
343;250;Undirected;
344;6;Undirected;
344;210;Undirected;
344;285;Undirected;
344;317;Undirected;
345;75;Undirected;
345;3;Undirected;
345;34;Undirected;
345;216;Undirected;
346;1;Undirected;
346;332;Undirected;
346;49;Undirected;
346;168;Undirected;
347;32;Undirected;
347;35;Undirected;
347;190;Undirected;
347;250;Undirected;
348;6;Undirected;
348;293;Undirected;
348;94;Undirected;
348;284;Undirected;
349;17;Undirected;
349;141;Undirected;
349;166;Undirected;
349;221;Undirected;
350;168;Undirected;
350;171;Undirected;
350;41;Undirected;
350;96;Undirected;
351;308;Undirected;
351;113;Undirected;
351;36;Undirected;
351;231;Undirected;
352;214;Undirected;
352;157;Undirected;
352;79;Undirected;
352;153;Undirected;
